,date,continent,location,life_expectancy
2846,2022Q4,North America,Puerto Rico,7369.2
2847,2022Q4,North America,Saint Barthelemy,0.0
2848,2022Q4,North America,Saint Kitts and Nevis,7013.160000000001
2849,2022Q4,North America,Saint Lucia,7010.400000000001
2850,2022Q4,North America,Saint Martin (French part),7551.36
2851,2022Q4,North America,Saint Pierre and Miquelon,7458.44
2852,2022Q4,North America,Saint Vincent and the Grenadines,6672.76
2853,2022Q4,North America,Sint Maarten (Dutch part),7263.400000000001
2854,2022Q4,North America,Trinidad and Tobago,6762.92
2855,2022Q4,North America,Turks and Caicos Islands,7380.24
2856,2022Q4,North America,United States,7255.12
2857,2022Q4,North America,United States Virgin Islands,7413.36
2858,2022Q4,Oceania,American Samoa,6784.08
2859,2022Q4,Oceania,Australia,7676.48
2860,2022Q4,Oceania,Cook Islands,7015.0
2861,2022Q4,Oceania,Fiji,6204.48
2862,2022Q4,Oceania,French Polynesia,7144.719999999999
2863,2022Q4,Oceania,Guam,7366.44
2864,2022Q4,Oceania,Kiribati,6290.040000000001
2865,2022Q4,Oceania,Marshall Islands,6780.400000000001
2866,2022Q4,Oceania,Micronesia (country),6244.959999999999
2867,2022Q4,Oceania,Nauru,5516.32
2868,2022Q4,Oceania,New Caledonia,7134.599999999999
2869,2022Q4,Oceania,New Zealand,7570.68
2870,2022Q4,Oceania,Niue,6781.32
2871,2022Q4,Oceania,Northern Mariana Islands,7060.08
2872,2022Q4,Oceania,Palau,6780.400000000001
2873,2022Q4,Oceania,Papua New Guinea,5934.0
2874,2022Q4,Oceania,Pitcairn,0.0
2875,2022Q4,Oceania,Samoa,6745.44
2876,2022Q4,Oceania,Solomon Islands,6716.0
2877,2022Q4,Oceania,Tokelau,7531.12
2878,2022Q4,Oceania,Tonga,6523.719999999999
2879,2022Q4,Oceania,Tuvalu,6216.44
2880,2022Q4,Oceania,Vanuatu,6483.24
2881,2022Q4,Oceania,Wallis and Futuna,7354.48
2882,2022Q4,South America,Argentina,7053.64
2883,2022Q4,South America,Bolivia,6578.92
2884,2022Q4,South America,Brazil,6980.959999999999
2885,2022Q4,South America,Chile,7376.56
2886,2022Q4,South America,Colombia,7110.68
2887,2022Q4,South America,Ecuador,7084.92
2888,2022Q4,South America,Falkland Islands,7492.48
2889,2022Q4,South America,French Guiana,7355.400000000001
2890,2022Q4,South America,Guyana,6431.719999999999
2891,2022Q4,South America,Paraguay,6831.0
2892,2022Q4,South America,Peru,7060.08
2893,2022Q4,South America,Suriname,6594.56
2894,2022Q4,South America,Uruguay,7167.719999999999
2895,2022Q4,South America,Venezuela,6629.52
2896,2023Q1,Africa,Algeria,6919.2
2897,2023Q1,Africa,Angola,5503.5
2898,2023Q1,Africa,Benin,5559.3
2899,2023Q1,Africa,Botswana,6263.1
2900,2023Q1,Africa,Burkina Faso,5542.2
2901,2023Q1,Africa,Burundi,5542.2
2902,2023Q1,Africa,Cameroon,5336.1
2903,2023Q1,Africa,Cape Verde,6568.200000000001
2904,2023Q1,Africa,Central African Republic,4795.2
2905,2023Q1,Africa,Chad,4881.6
2906,2023Q1,Africa,Comoros,5788.799999999999
2907,2023Q1,Africa,Congo,5811.299999999999
2908,2023Q1,Africa,Cote d'Ivoire,5200.2
2909,2023Q1,Africa,Democratic Republic of Congo,5461.2
2910,2023Q1,Africa,Djibouti,6039.9
2911,2023Q1,Africa,Egypt,6479.099999999999
2912,2023Q1,Africa,Equatorial Guinea,5286.6
2913,2023Q1,Africa,Eritrea,5968.799999999999
2914,2023Q1,Africa,Eswatini,5417.099999999999
2915,2023Q1,Africa,Ethiopia,5993.999999999999
2916,2023Q1,Africa,Gabon,5982.3
2917,2023Q1,Africa,Gambia,5584.5
2918,2023Q1,Africa,Ghana,5766.299999999999
2919,2023Q1,Africa,Guinea,5544.0
2920,2023Q1,Africa,Guinea-Bissau,5248.8
2921,2023Q1,Africa,Kenya,6003.0
2922,2023Q1,Africa,Lesotho,4889.7
2923,2023Q1,Africa,Liberia,5768.999999999999
2924,2023Q1,Africa,Libya,6561.9
2925,2023Q1,Africa,Madagascar,6033.6
2926,2023Q1,Africa,Malawi,5783.400000000001
2927,2023Q1,Africa,Mali,5337.900000000001
2928,2023Q1,Africa,Mauritania,5842.8
2929,2023Q1,Africa,Mauritius,6749.099999999999
2930,2023Q1,Africa,Mayotte,7151.4
2931,2023Q1,Africa,Morocco,6901.200000000001
2932,2023Q1,Africa,Mozambique,5476.5
2933,2023Q1,Africa,Namibia,5733.9
2934,2023Q1,Africa,Niger,5617.8
2935,2023Q1,Africa,Nigeria,4922.099999999999
2936,2023Q1,Africa,Reunion,7243.200000000001
2937,2023Q1,Africa,Rwanda,6211.799999999999
2938,2023Q1,Africa,Saint Helena,7250.400000000001
2939,2023Q1,Africa,Sao Tome and Principe,6335.1
2940,2023Q1,Africa,Senegal,6114.599999999999
2941,2023Q1,Africa,Seychelles,6606.000000000001
2942,2023Q1,Africa,Sierra Leone,4923.0
2943,2023Q1,Africa,Somalia,5166.0
2944,2023Q1,Africa,South Africa,5771.7
2945,2023Q1,Africa,South Sudan,5206.5
2946,2023Q1,Africa,Sudan,5877.900000000001
2947,2023Q1,Africa,Tanzania,5891.4
2948,2023Q1,Africa,Togo,5493.6
2949,2023Q1,Africa,Tunisia,6903.0
2950,2023Q1,Africa,Uganda,5703.3
2951,2023Q1,Africa,Zambia,5750.1
2952,2023Q1,Africa,Zimbabwe,5534.1
2953,2023Q1,Asia,Afghanistan,5834.7
2954,2023Q1,Asia,Armenia,6758.1
2955,2023Q1,Asia,Azerbaijan,6570.0
2956,2023Q1,Asia,Bahrain,6956.1
2957,2023Q1,Asia,Bangladesh,6533.1
2958,2023Q1,Asia,Bhutan,6460.2
2959,2023Q1,Asia,Brunei,6827.4
2960,2023Q1,Asia,Cambodia,6283.799999999999
2961,2023Q1,Asia,China,6921.9
2962,2023Q1,Asia,Georgia,6639.299999999999
2963,2023Q1,Asia,Hong Kong,7637.4
2964,2023Q1,Asia,India,6269.4
2965,2023Q1,Asia,Indonesia,6454.8
2966,2023Q1,Asia,Iran,6901.200000000001
2967,2023Q1,Asia,Iraq,6353.999999999999
2968,2023Q1,Asia,Israel,7467.3
2969,2023Q1,Asia,Japan,7616.7
2970,2023Q1,Asia,Jordan,6707.7
2971,2023Q1,Asia,Kazakhstan,6623.999999999999
2972,2023Q1,Asia,Kuwait,6794.099999999999
2973,2023Q1,Asia,Kyrgyzstan,6430.5
2974,2023Q1,Asia,Laos,6112.8
2975,2023Q1,Asia,Lebanon,7103.700000000001
2976,2023Q1,Asia,Macao,7581.599999999999
2977,2023Q1,Asia,Malaysia,6854.4
2978,2023Q1,Asia,Maldives,7102.8
2979,2023Q1,Asia,Mongolia,6288.3
2980,2023Q1,Asia,Myanmar,6041.7
2981,2023Q1,Asia,Nepal,6370.2
2982,2023Q1,Asia,North Korea,6504.299999999999
2983,2023Q1,Asia,Oman,7007.4
2984,2023Q1,Asia,Pakistan,6054.299999999999
2985,2023Q1,Asia,Palestine,6664.5
2986,2023Q1,Asia,Philippines,6410.700000000001
2987,2023Q1,Asia,Qatar,7220.700000000001
2988,2023Q1,Asia,Saudi Arabia,6761.7
2989,2023Q1,Asia,Singapore,7525.8
2990,2023Q1,Asia,South Korea,7472.7
2991,2023Q1,Asia,Sri Lanka,6928.200000000001
2992,2023Q1,Asia,Syria,6543.0
2993,2023Q1,Asia,Taiwan,7241.4
2994,2023Q1,Asia,Tajikistan,6398.999999999999
2995,2023Q1,Asia,Thailand,6943.500000000001
2996,2023Q1,Asia,Timor,6255.0
2997,2023Q1,Asia,Turkey,6992.099999999999
2998,2023Q1,Asia,Turkmenistan,6137.099999999999
2999,2023Q1,Asia,United Arab Emirates,7017.3
3000,2023Q1,Asia,Uzbekistan,6454.8
3001,2023Q1,Asia,Vietnam,6786.000000000001
3002,2023Q1,Asia,Yemen,5950.8
3003,2023Q1,Europe,Albania,7071.299999999999
3004,2023Q1,Europe,Andorra,7535.700000000001
3005,2023Q1,Europe,Austria,7338.6
3006,2023Q1,Europe,Belarus,6731.1
3007,2023Q1,Europe,Belgium,7346.7
3008,2023Q1,Europe,Bosnia and Herzegovina,6966.000000000001
3009,2023Q1,Europe,Bulgaria,6754.5
3010,2023Q1,Europe,Croatia,7064.099999999999
3011,2023Q1,Europe,Cyprus,7288.200000000001
3012,2023Q1,Europe,Czechia,7144.2
3013,2023Q1,Europe,Denmark,7281.000000000001
3014,2023Q1,Europe,England,0.0
3015,2023Q1,Europe,Estonia,7086.599999999999
3016,2023Q1,Europe,Faeroe Islands,7260.3
3017,2023Q1,Europe,Finland,7371.9
3018,2023Q1,Europe,France,7439.4
3019,2023Q1,Europe,Germany,7319.7
3020,2023Q1,Europe,Gibraltar,7193.700000000001
3021,2023Q1,Europe,Greece,7401.599999999999
3022,2023Q1,Europe,Guernsey,0.0
3023,2023Q1,Europe,Hungary,6919.2
3024,2023Q1,Europe,Iceland,7469.099999999999
3025,2023Q1,Europe,Ireland,7407.0
3026,2023Q1,Europe,Isle of Man,7326.000000000001
3027,2023Q1,Europe,Italy,7515.900000000001
3028,2023Q1,Europe,Jersey,0.0
3029,2023Q1,Europe,Kosovo,0.0
3030,2023Q1,Europe,Latvia,6776.1
3031,2023Q1,Europe,Liechtenstein,7424.099999999999
3032,2023Q1,Europe,Lithuania,6833.700000000001
3033,2023Q1,Europe,Luxembourg,7402.5
3034,2023Q1,Europe,Malta,7427.7
3035,2023Q1,Europe,Moldova,6471.000000000001
3036,2023Q1,Europe,Monaco,7807.5
3037,2023Q1,Europe,Montenegro,6919.2
3038,2023Q1,Europe,Netherlands,7405.2
3039,2023Q1,Europe,North Macedonia,6822.0
3040,2023Q1,Europe,Northern Ireland,0.0
3041,2023Q1,Europe,Norway,7416.000000000001
3042,2023Q1,Europe,Poland,7085.700000000001
3043,2023Q1,Europe,Portugal,7384.5
3044,2023Q1,Europe,Romania,6844.5
3045,2023Q1,Europe,Russia,6532.2
3046,2023Q1,Europe,San Marino,7647.3
3047,2023Q1,Europe,Scotland,0.0
3048,2023Q1,Europe,Serbia,6840.0
3049,2023Q1,Europe,Slovakia,6978.6
3050,2023Q1,Europe,Slovenia,7318.799999999999
3051,2023Q1,Europe,Spain,7520.400000000001
3052,2023Q1,Europe,Sweden,7452.0
3053,2023Q1,Europe,Switzerland,7540.2
3054,2023Q1,Europe,Ukraine,6485.400000000001
3055,2023Q1,Europe,United Kingdom,7318.799999999999
3056,2023Q1,Europe,Vatican,6760.8
3057,2023Q1,Europe,Wales,0.0
3058,2023Q1,North America,Anguilla,7369.2
3059,2023Q1,North America,Antigua and Barbuda,6931.799999999999
3060,2023Q1,North America,Aruba,6866.1
3061,2023Q1,North America,Bahamas,6652.8
3062,2023Q1,North America,Barbados,7127.099999999999
3063,2023Q1,North America,Belize,6715.8
3064,2023Q1,North America,Bermuda,7433.1
3065,2023Q1,North America,Bonaire Sint Eustatius and Saba,7001.1
3066,2023Q1,North America,British Virgin Islands,7116.299999999999
3067,2023Q1,North America,Canada,7418.700000000001
3068,2023Q1,North America,Cayman Islands,7552.8
3069,2023Q1,North America,Costa Rica,7225.2
3070,2023Q1,North America,Cuba,7092.0
3071,2023Q1,North America,Curacao,7099.2
3072,2023Q1,North America,Dominica,6750.0
3073,2023Q1,North America,Dominican Republic,6667.2
3074,2023Q1,North America,El Salvador,6598.799999999999
3075,2023Q1,North America,Greenland,6453.0
3076,2023Q1,North America,Grenada,6516.000000000001
3077,2023Q1,North America,Guadeloupe,7392.6
3078,2023Q1,North America,Guatemala,6687.0
3079,2023Q1,North America,Haiti,5760.0
3080,2023Q1,North America,Honduras,6774.299999999999
3081,2023Q1,North America,Jamaica,6702.3
3082,2023Q1,North America,Martinique,7428.6
3083,2023Q1,North America,Mexico,6754.5
3084,2023Q1,North America,Montserrat,6674.4
3085,2023Q1,North America,Nicaragua,6703.200000000001
3086,2023Q1,North America,Panama,7065.900000000001
3087,2023Q1,North America,Puerto Rico,7208.999999999999
3088,2023Q1,North America,Saint Barthelemy,0.0
3089,2023Q1,North America,Saint Kitts and Nevis,6860.700000000001
3090,2023Q1,North America,Saint Lucia,6858.0
3091,2023Q1,North America,Saint Martin (French part),7387.2
3092,2023Q1,North America,Saint Pierre and Miquelon,7296.299999999999
3093,2023Q1,North America,Saint Vincent and the Grenadines,6527.7
3094,2023Q1,North America,Sint Maarten (Dutch part),7105.5
3095,2023Q1,North America,Trinidad and Tobago,6615.900000000001
3096,2023Q1,North America,Turks and Caicos Islands,7219.8
3097,2023Q1,North America,United States,7097.4
3098,2023Q1,North America,United States Virgin Islands,7252.2
3099,2023Q1,Oceania,American Samoa,6636.599999999999
3100,2023Q1,Oceania,Australia,7509.599999999999
3101,2023Q1,Oceania,Cook Islands,6862.5
3102,2023Q1,Oceania,Fiji,6069.599999999999
3103,2023Q1,Oceania,French Polynesia,6989.4
3104,2023Q1,Oceania,Guam,7206.299999999999
3105,2023Q1,Oceania,Kiribati,6153.3
3106,2023Q1,Oceania,Marshall Islands,6633.0
3107,2023Q1,Oceania,Micronesia (country),6109.2
3108,2023Q1,Oceania,Nauru,5396.4
3109,2023Q1,Oceania,New Caledonia,6979.5
3110,2023Q1,Oceania,New Zealand,7406.1
3111,2023Q1,Oceania,Niue,6633.9
3112,2023Q1,Oceania,Northern Mariana Islands,6906.599999999999
3113,2023Q1,Oceania,Palau,6633.0
3114,2023Q1,Oceania,Papua New Guinea,5805.0
3115,2023Q1,Oceania,Pitcairn,0.0
3116,2023Q1,Oceania,Samoa,6598.799999999999
3117,2023Q1,Oceania,Solomon Islands,6570.0
3118,2023Q1,Oceania,Tokelau,7367.4
3119,2023Q1,Oceania,Tonga,6381.9
3120,2023Q1,Oceania,Tuvalu,6081.299999999999
3121,2023Q1,Oceania,Vanuatu,6342.3
3122,2023Q1,Oceania,Wallis and Futuna,7194.599999999999
3123,2023Q1,South America,Argentina,6900.3
3124,2023Q1,South America,Bolivia,6435.900000000001
3125,2023Q1,South America,Brazil,6829.2
3126,2023Q1,South America,Chile,7216.200000000001
3127,2023Q1,South America,Colombia,6956.1
3128,2023Q1,South America,Ecuador,6930.900000000001
3129,2023Q1,South America,Falkland Islands,7329.599999999999
3130,2023Q1,South America,French Guiana,7195.5
3131,2023Q1,South America,Guyana,6291.9
3132,2023Q1,South America,Paraguay,6682.5
3133,2023Q1,South America,Peru,6906.599999999999
3134,2023Q1,South America,Suriname,6451.200000000001
3135,2023Q1,South America,Uruguay,7011.9
3136,2023Q1,South America,Venezuela,6485.400000000001
3137,2023Q2,Africa,Algeria,6996.08
3138,2023Q2,Africa,Angola,5564.65
3139,2023Q2,Africa,Benin,5621.070000000001
3140,2023Q2,Africa,Botswana,6332.6900000000005
3141,2023Q2,Africa,Burkina Faso,5603.78
3142,2023Q2,Africa,Burundi,5603.78
3143,2023Q2,Africa,Cameroon,5395.39
3144,2023Q2,Africa,Cape Verde,6641.18
3145,2023Q2,Africa,Central African Republic,4848.4800000000005
3146,2023Q2,Africa,Chad,4935.84
3147,2023Q2,Africa,Comoros,5853.119999999999
3148,2023Q2,Africa,Congo,5875.869999999999
3149,2023Q2,Africa,Cote d'Ivoire,5257.9800000000005
3150,2023Q2,Africa,Democratic Republic of Congo,5521.88
3151,2023Q2,Africa,Djibouti,6107.01
3152,2023Q2,Africa,Egypt,6551.089999999999
3153,2023Q2,Africa,Equatorial Guinea,5345.34
3154,2023Q2,Africa,Eritrea,6035.119999999999
3155,2023Q2,Africa,Eswatini,5477.29
3156,2023Q2,Africa,Ethiopia,6060.599999999999
3157,2023Q2,Africa,Gabon,6048.7699999999995
3158,2023Q2,Africa,Gambia,5646.55
3159,2023Q2,Africa,Ghana,5830.369999999999
3160,2023Q2,Africa,Guinea,5605.6
3161,2023Q2,Africa,Guinea-Bissau,5307.12
3162,2023Q2,Africa,Kenya,6069.7
3163,2023Q2,Africa,Lesotho,4944.03
3164,2023Q2,Africa,Liberia,5833.099999999999
3165,2023Q2,Africa,Libya,6634.8099999999995
3166,2023Q2,Africa,Madagascar,6100.64
3167,2023Q2,Africa,Malawi,5847.660000000001
3168,2023Q2,Africa,Mali,5397.21
3169,2023Q2,Africa,Mauritania,5907.72
3170,2023Q2,Africa,Mauritius,6824.089999999999
3171,2023Q2,Africa,Mayotte,7230.86
3172,2023Q2,Africa,Morocco,6977.880000000001
3173,2023Q2,Africa,Mozambique,5537.35
3174,2023Q2,Africa,Namibia,5797.61
3175,2023Q2,Africa,Niger,5680.22
3176,2023Q2,Africa,Nigeria,4976.79
3177,2023Q2,Africa,Reunion,7323.68
3178,2023Q2,Africa,Rwanda,6280.82
3179,2023Q2,Africa,Saint Helena,7330.96
3180,2023Q2,Africa,Sao Tome and Principe,6405.49
3181,2023Q2,Africa,Senegal,6182.54
3182,2023Q2,Africa,Seychelles,6679.400000000001
3183,2023Q2,Africa,Sierra Leone,4977.7
3184,2023Q2,Africa,Somalia,5223.4
3185,2023Q2,Africa,South Africa,5835.83
3186,2023Q2,Africa,South Sudan,5264.35
3187,2023Q2,Africa,Sudan,5943.21
3188,2023Q2,Africa,Tanzania,5956.86
3189,2023Q2,Africa,Togo,5554.64
3190,2023Q2,Africa,Tunisia,6979.7
3191,2023Q2,Africa,Uganda,5766.67
3192,2023Q2,Africa,Zambia,5813.99
3193,2023Q2,Africa,Zimbabwe,5595.59
3194,2023Q2,Asia,Afghanistan,5899.53
3195,2023Q2,Asia,Armenia,6833.1900000000005
3196,2023Q2,Asia,Azerbaijan,6643.0
3197,2023Q2,Asia,Bahrain,7033.39
3198,2023Q2,Asia,Bangladesh,6605.6900000000005
3199,2023Q2,Asia,Bhutan,6531.9800000000005
3200,2023Q2,Asia,Brunei,6903.26
3201,2023Q2,Asia,Cambodia,6353.619999999999
3202,2023Q2,Asia,China,6998.8099999999995
3203,2023Q2,Asia,Georgia,6713.07
3204,2023Q2,Asia,Hong Kong,7722.26
3205,2023Q2,Asia,India,6339.0599999999995
3206,2023Q2,Asia,Indonesia,6526.5199999999995
3207,2023Q2,Asia,Iran,6977.880000000001
3208,2023Q2,Asia,Iraq,6424.599999999999
3209,2023Q2,Asia,Israel,7550.2699999999995
3210,2023Q2,Asia,Japan,7701.33
3211,2023Q2,Asia,Jordan,6782.2300000000005
3212,2023Q2,Asia,Kazakhstan,6697.599999999999
3213,2023Q2,Asia,Kuwait,6869.589999999999
3214,2023Q2,Asia,Kyrgyzstan,6501.95
3215,2023Q2,Asia,Laos,6180.72
3216,2023Q2,Asia,Lebanon,7182.630000000001
3217,2023Q2,Asia,Macao,1095.12
3218,2023Q2,Asia,Malaysia,6930.5599999999995
3219,2023Q2,Asia,Maldives,7181.72
3220,2023Q2,Asia,Mongolia,6358.17
3221,2023Q2,Asia,Myanmar,6108.83
3222,2023Q2,Asia,Nepal,6440.9800000000005
3223,2023Q2,Asia,North Korea,6576.57
3224,2023Q2,Asia,Oman,7085.26
3225,2023Q2,Asia,Pakistan,6121.57
3226,2023Q2,Asia,Palestine,6738.55
3227,2023Q2,Asia,Philippines,6481.93
3228,2023Q2,Asia,Qatar,7300.93
3229,2023Q2,Asia,Saudi Arabia,6836.83
3230,2023Q2,Asia,Singapore,7609.42
3231,2023Q2,Asia,South Korea,7555.7300000000005
3232,2023Q2,Asia,Sri Lanka,7005.18
3233,2023Q2,Asia,Syria,6615.7
3234,2023Q2,Asia,Taiwan,7321.86
3235,2023Q2,Asia,Tajikistan,6470.099999999999
3236,2023Q2,Asia,Thailand,7020.650000000001
3237,2023Q2,Asia,Timor,6324.5
3238,2023Q2,Asia,Turkey,7069.79
3239,2023Q2,Asia,Turkmenistan,6205.29
3240,2023Q2,Asia,United Arab Emirates,7095.2699999999995
3241,2023Q2,Asia,Uzbekistan,6526.5199999999995
3242,2023Q2,Asia,Vietnam,6861.400000000001
3243,2023Q2,Asia,Yemen,6016.92
3244,2023Q2,Europe,Albania,7149.869999999999
3245,2023Q2,Europe,Andorra,7619.43
3246,2023Q2,Europe,Austria,7420.14
3247,2023Q2,Europe,Belarus,6805.89
3248,2023Q2,Europe,Belgium,7428.33
3249,2023Q2,Europe,Bosnia and Herzegovina,7043.400000000001
3250,2023Q2,Europe,Bulgaria,6829.55
3251,2023Q2,Europe,Croatia,7142.589999999999
3252,2023Q2,Europe,Cyprus,7369.18
3253,2023Q2,Europe,Czechia,7223.58
3254,2023Q2,Europe,Denmark,7361.900000000001
3255,2023Q2,Europe,England,0.0
3256,2023Q2,Europe,Estonia,7165.339999999999
3257,2023Q2,Europe,Faeroe Islands,7340.97
3258,2023Q2,Europe,Finland,7453.8099999999995
3259,2023Q2,Europe,France,7522.0599999999995
3260,2023Q2,Europe,Germany,7401.03
3261,2023Q2,Europe,Gibraltar,7273.630000000001
3262,2023Q2,Europe,Greece,7483.839999999999
3263,2023Q2,Europe,Guernsey,0.0
3264,2023Q2,Europe,Hungary,6996.08
3265,2023Q2,Europe,Iceland,7552.089999999999
3266,2023Q2,Europe,Ireland,7489.3
3267,2023Q2,Europe,Isle of Man,7407.400000000001
3268,2023Q2,Europe,Italy,7599.410000000001
3269,2023Q2,Europe,Jersey,0.0
3270,2023Q2,Europe,Kosovo,0.0
3271,2023Q2,Europe,Latvia,6851.39
3272,2023Q2,Europe,Liechtenstein,7506.589999999999
3273,2023Q2,Europe,Lithuania,6909.630000000001
3274,2023Q2,Europe,Luxembourg,7484.75
3275,2023Q2,Europe,Malta,7510.2300000000005
3276,2023Q2,Europe,Moldova,6542.900000000001
3277,2023Q2,Europe,Monaco,7894.25
3278,2023Q2,Europe,Montenegro,6996.08
3279,2023Q2,Europe,Netherlands,7487.4800000000005
3280,2023Q2,Europe,North Macedonia,6897.8
3281,2023Q2,Europe,Northern Ireland,0.0
3282,2023Q2,Europe,Norway,7498.400000000001
3283,2023Q2,Europe,Poland,7164.43
3284,2023Q2,Europe,Portugal,7466.55
3285,2023Q2,Europe,Romania,6920.55
3286,2023Q2,Europe,Russia,6604.78
3287,2023Q2,Europe,San Marino,7732.2699999999995
3288,2023Q2,Europe,Scotland,0.0
3289,2023Q2,Europe,Serbia,6916.0
3290,2023Q2,Europe,Slovakia,7056.14
3291,2023Q2,Europe,Slovenia,7400.119999999999
3292,2023Q2,Europe,Spain,7603.96
3293,2023Q2,Europe,Sweden,7534.8
3294,2023Q2,Europe,Switzerland,7623.9800000000005
3295,2023Q2,Europe,Ukraine,6557.46
3296,2023Q2,Europe,United Kingdom,7400.119999999999
3297,2023Q2,Europe,Vatican,6835.92
3298,2023Q2,Europe,Wales,0.0
3299,2023Q2,North America,Anguilla,7451.08
3300,2023Q2,North America,Antigua and Barbuda,7008.82
3301,2023Q2,North America,Aruba,6942.39
3302,2023Q2,North America,Bahamas,6726.72
3303,2023Q2,North America,Barbados,7206.29
3304,2023Q2,North America,Belize,6790.42
3305,2023Q2,North America,Bermuda,7515.6900000000005
3306,2023Q2,North America,Bonaire Sint Eustatius and Saba,7078.89
3307,2023Q2,North America,British Virgin Islands,7195.369999999999
3308,2023Q2,North America,Canada,7501.130000000001
3309,2023Q2,North America,Cayman Islands,7636.72
3310,2023Q2,North America,Costa Rica,7305.4800000000005
3311,2023Q2,North America,Cuba,7170.8
3312,2023Q2,North America,Curacao,7178.08
3313,2023Q2,North America,Dominica,6825.0
3314,2023Q2,North America,Dominican Republic,6741.28
3315,2023Q2,North America,El Salvador,6672.119999999999
3316,2023Q2,North America,Greenland,6524.7
3317,2023Q2,North America,Grenada,6588.400000000001
3318,2023Q2,North America,Guadeloupe,7474.74
3319,2023Q2,North America,Guatemala,6761.3
3320,2023Q2,North America,Haiti,5824.0
3321,2023Q2,North America,Honduras,6849.57
3322,2023Q2,North America,Jamaica,6776.7699999999995
3323,2023Q2,North America,Martinique,7511.14
3324,2023Q2,North America,Mexico,6829.55
3325,2023Q2,North America,Montserrat,6748.5599999999995
3326,2023Q2,North America,Nicaragua,6777.68
3327,2023Q2,North America,Panama,7144.410000000001
3328,2023Q2,North America,Puerto Rico,7289.099999999999
3329,2023Q2,North America,Saint Barthelemy,0.0
3330,2023Q2,North America,Saint Kitts and Nevis,6936.93
3331,2023Q2,North America,Saint Lucia,6934.2
3332,2023Q2,North America,Saint Martin (French part),7469.28
3333,2023Q2,North America,Saint Pierre and Miquelon,7377.369999999999
3334,2023Q2,North America,Saint Vincent and the Grenadines,6600.2300000000005
3335,2023Q2,North America,Sint Maarten (Dutch part),7184.45
3336,2023Q2,North America,Trinidad and Tobago,6689.410000000001
3337,2023Q2,North America,Turks and Caicos Islands,7300.0199999999995
3338,2023Q2,North America,United States,7176.26
3339,2023Q2,North America,United States Virgin Islands,7332.78
3340,2023Q2,Oceania,American Samoa,6710.339999999999
3341,2023Q2,Oceania,Australia,7593.04
3342,2023Q2,Oceania,Cook Islands,6938.75
3343,2023Q2,Oceania,Fiji,6137.04
3344,2023Q2,Oceania,French Polynesia,7067.0599999999995
3345,2023Q2,Oceania,Guam,7286.369999999999
3346,2023Q2,Oceania,Kiribati,6221.67
3347,2023Q2,Oceania,Marshall Islands,6706.7
3348,2023Q2,Oceania,Micronesia (country),6177.08
3349,2023Q2,Oceania,Nauru,5456.36
3350,2023Q2,Oceania,New Caledonia,7057.05
3351,2023Q2,Oceania,New Zealand,7488.39
3352,2023Q2,Oceania,Niue,6707.61
3353,2023Q2,Oceania,Northern Mariana Islands,6983.339999999999
3354,2023Q2,Oceania,Palau,6706.7
3355,2023Q2,Oceania,Papua New Guinea,5869.5
3356,2023Q2,Oceania,Pitcairn,0.0
3357,2023Q2,Oceania,Samoa,6672.119999999999
3358,2023Q2,Oceania,Solomon Islands,6643.0
3359,2023Q2,Oceania,Tokelau,7449.26
3360,2023Q2,Oceania,Tonga,6452.8099999999995
3361,2023Q2,Oceania,Tuvalu,6148.869999999999
3362,2023Q2,Oceania,Vanuatu,6412.7699999999995
3363,2023Q2,Oceania,Wallis and Futuna,7274.54
3364,2023Q2,South America,Argentina,6976.97
3365,2023Q2,South America,Bolivia,6507.410000000001
3366,2023Q2,South America,Brazil,6905.08
3367,2023Q2,South America,Chile,7296.380000000001
3368,2023Q2,South America,Colombia,7033.39
3369,2023Q2,South America,Ecuador,7007.910000000001
3370,2023Q2,South America,Falkland Islands,7411.04
3371,2023Q2,South America,French Guiana,7275.45
3372,2023Q2,South America,Guyana,6361.8099999999995
3373,2023Q2,South America,Paraguay,6756.75
3374,2023Q2,South America,Peru,6983.339999999999
3375,2023Q2,South America,Suriname,6522.880000000001
3376,2023Q2,South America,Uruguay,7089.8099999999995
3377,2023Q2,South America,Venezuela,6557.46
3378,2023Q3,Africa,Algeria,7072.959999999999
3379,2023Q3,Africa,Angola,5625.8
3380,2023Q3,Africa,Benin,5682.84
3381,2023Q3,Africa,Botswana,6402.280000000001
3382,2023Q3,Africa,Burkina Faso,5665.36
3383,2023Q3,Africa,Burundi,5665.36
3384,2023Q3,Africa,Cameroon,5454.68
3385,2023Q3,Africa,Cape Verde,6714.160000000001
3386,2023Q3,Africa,Central African Republic,4901.76
3387,2023Q3,Africa,Chad,4990.08
3388,2023Q3,Africa,Comoros,5917.44
3389,2023Q3,Africa,Congo,5940.44
3390,2023Q3,Africa,Cote d'Ivoire,5315.76
3391,2023Q3,Africa,Democratic Republic of Congo,5582.56
3392,2023Q3,Africa,Djibouti,6174.12
3393,2023Q3,Africa,Egypt,6623.08
3394,2023Q3,Africa,Equatorial Guinea,5404.08
3395,2023Q3,Africa,Eritrea,6101.44
3396,2023Q3,Africa,Eswatini,5537.48
3397,2023Q3,Africa,Ethiopia,6127.2
3398,2023Q3,Africa,Gabon,6115.24
3399,2023Q3,Africa,Gambia,5708.599999999999
3400,2023Q3,Africa,Ghana,5894.44
3401,2023Q3,Africa,Guinea,5667.2
