,date,continent,location,hospital_beds_per_thousand
2952,2023Q1,Africa,Zimbabwe,153.0
2953,2023Q1,Asia,Afghanistan,45.0
2954,2023Q1,Asia,Armenia,378.0
2955,2023Q1,Asia,Azerbaijan,423.0
2956,2023Q1,Asia,Bahrain,180.0
2957,2023Q1,Asia,Bangladesh,72.0
2958,2023Q1,Asia,Bhutan,153.0
2959,2023Q1,Asia,Brunei,243.00000000000003
2960,2023Q1,Asia,Cambodia,72.0
2961,2023Q1,Asia,China,390.59999999999997
2962,2023Q1,Asia,Georgia,234.0
2963,2023Q1,Asia,Hong Kong,0.0
2964,2023Q1,Asia,India,47.7
2965,2023Q1,Asia,Indonesia,93.60000000000001
2966,2023Q1,Asia,Iran,135.0
2967,2023Q1,Asia,Iraq,125.99999999999999
2968,2023Q1,Asia,Israel,269.1
2969,2023Q1,Asia,Japan,1174.5
2970,2023Q1,Asia,Jordan,125.99999999999999
2971,2023Q1,Asia,Kazakhstan,603.0
2972,2023Q1,Asia,Kuwait,180.0
2973,2023Q1,Asia,Kyrgyzstan,405.0
2974,2023Q1,Asia,Laos,135.0
2975,2023Q1,Asia,Lebanon,261.0
2976,2023Q1,Asia,Macao,0.0
2977,2023Q1,Asia,Malaysia,171.0
2978,2023Q1,Asia,Maldives,0.0
2979,2023Q1,Asia,Mongolia,630.0
2980,2023Q1,Asia,Myanmar,81.0
2981,2023Q1,Asia,Nepal,27.0
2982,2023Q1,Asia,North Korea,1188.0
2983,2023Q1,Asia,Oman,144.0
2984,2023Q1,Asia,Pakistan,54.0
2985,2023Q1,Asia,Palestine,0.0
2986,2023Q1,Asia,Philippines,90.0
2987,2023Q1,Asia,Qatar,108.0
2988,2023Q1,Asia,Saudi Arabia,243.00000000000003
2989,2023Q1,Asia,Singapore,216.0
2990,2023Q1,Asia,South Korea,1104.3
2991,2023Q1,Asia,Sri Lanka,324.0
2992,2023Q1,Asia,Syria,135.0
2993,2023Q1,Asia,Taiwan,0.0
2994,2023Q1,Asia,Tajikistan,432.0
2995,2023Q1,Asia,Thailand,189.0
2996,2023Q1,Asia,Timor,531.0
2997,2023Q1,Asia,Turkey,252.9
2998,2023Q1,Asia,Turkmenistan,666.0
2999,2023Q1,Asia,United Arab Emirates,108.0
3000,2023Q1,Asia,Uzbekistan,360.0
3001,2023Q1,Asia,Vietnam,234.0
3002,2023Q1,Asia,Yemen,62.99999999999999
3003,2023Q1,Europe,Albania,260.1
3004,2023Q1,Europe,Andorra,0.0
3005,2023Q1,Europe,Austria,663.3
3006,2023Q1,Europe,Belarus,990.0
3007,2023Q1,Europe,Belgium,507.59999999999997
3008,2023Q1,Europe,Bosnia and Herzegovina,315.0
3009,2023Q1,Europe,Bulgaria,670.86
3010,2023Q1,Europe,Croatia,498.6
3011,2023Q1,Europe,Cyprus,306.0
3012,2023Q1,Europe,Czechia,596.7
3013,2023Q1,Europe,Denmark,225.0
3014,2023Q1,Europe,England,0.0
3015,2023Q1,Europe,Estonia,422.1
3016,2023Q1,Europe,Faeroe Islands,0.0
3017,2023Q1,Europe,Finland,295.2
3018,2023Q1,Europe,France,538.2
3019,2023Q1,Europe,Germany,720.0
3020,2023Q1,Europe,Gibraltar,0.0
3021,2023Q1,Europe,Greece,378.9
3022,2023Q1,Europe,Guernsey,0.0
3023,2023Q1,Europe,Hungary,631.8
3024,2023Q1,Europe,Iceland,261.90000000000003
3025,2023Q1,Europe,Ireland,266.4
3026,2023Q1,Europe,Isle of Man,0.0
3027,2023Q1,Europe,Italy,286.2
3028,2023Q1,Europe,Jersey,0.0
3029,2023Q1,Europe,Kosovo,0.0
3030,2023Q1,Europe,Latvia,501.3
3031,2023Q1,Europe,Liechtenstein,215.73
3032,2023Q1,Europe,Lithuania,590.4
3033,2023Q1,Europe,Luxembourg,405.9
3034,2023Q1,Europe,Malta,403.65000000000003
3035,2023Q1,Europe,Moldova,522.0
3036,2023Q1,Europe,Monaco,1242.0
3037,2023Q1,Europe,Montenegro,347.49
3038,2023Q1,Europe,Netherlands,298.8
3039,2023Q1,Europe,North Macedonia,385.20000000000005
3040,2023Q1,Europe,Northern Ireland,0.0
3041,2023Q1,Europe,Norway,324.0
3042,2023Q1,Europe,Poland,595.8
3043,2023Q1,Europe,Portugal,305.1
3044,2023Q1,Europe,Romania,620.2800000000001
3045,2023Q1,Europe,Russia,724.5000000000001
3046,2023Q1,Europe,San Marino,342.0
3047,2023Q1,Europe,Scotland,0.0
3048,2023Q1,Europe,Serbia,504.81
3049,2023Q1,Europe,Slovakia,523.8000000000001
3050,2023Q1,Europe,Slovenia,405.0
3051,2023Q1,Europe,Spain,267.3
3052,2023Q1,Europe,Sweden,199.8
3053,2023Q1,Europe,Switzerland,407.70000000000005
3054,2023Q1,Europe,Ukraine,792.0000000000001
3055,2023Q1,Europe,United Kingdom,228.6
3056,2023Q1,Europe,Vatican,0.0
3057,2023Q1,Europe,Wales,0.0
3058,2023Q1,North America,Anguilla,0.0
3059,2023Q1,North America,Antigua and Barbuda,342.0
3060,2023Q1,North America,Aruba,0.0
3061,2023Q1,North America,Bahamas,261.0
3062,2023Q1,North America,Barbados,522.0
3063,2023Q1,North America,Belize,117.0
3064,2023Q1,North America,Bermuda,0.0
3065,2023Q1,North America,Bonaire Sint Eustatius and Saba,0.0
3066,2023Q1,North America,British Virgin Islands,0.0
3067,2023Q1,North America,Canada,225.0
3068,2023Q1,North America,Cayman Islands,0.0
3069,2023Q1,North America,Costa Rica,101.69999999999999
3070,2023Q1,North America,Cuba,468.0
3071,2023Q1,North America,Curacao,0.0
3072,2023Q1,North America,Dominica,342.0
3073,2023Q1,North America,Dominican Republic,144.0
3074,2023Q1,North America,El Salvador,117.0
3075,2023Q1,North America,Greenland,0.0
3076,2023Q1,North America,Grenada,333.0
3077,2023Q1,North America,Guadeloupe,0.0
3078,2023Q1,North America,Guatemala,54.0
3079,2023Q1,North America,Haiti,62.99999999999999
3080,2023Q1,North America,Honduras,62.99999999999999
3081,2023Q1,North America,Jamaica,153.0
3082,2023Q1,North America,Martinique,0.0
3083,2023Q1,North America,Mexico,124.19999999999999
3084,2023Q1,North America,Montserrat,0.0
3085,2023Q1,North America,Nicaragua,81.0
3086,2023Q1,North America,Panama,206.99999999999997
3087,2023Q1,North America,Puerto Rico,0.0
3088,2023Q1,North America,Saint Barthelemy,0.0
3089,2023Q1,North America,Saint Kitts and Nevis,206.99999999999997
3090,2023Q1,North America,Saint Lucia,117.0
3091,2023Q1,North America,Saint Martin (French part),0.0
3092,2023Q1,North America,Saint Pierre and Miquelon,0.0
3093,2023Q1,North America,Saint Vincent and the Grenadines,234.0
3094,2023Q1,North America,Sint Maarten (Dutch part),0.0
3095,2023Q1,North America,Trinidad and Tobago,270.0
3096,2023Q1,North America,Turks and Caicos Islands,0.0
3097,2023Q1,North America,United States,249.3
3098,2023Q1,North America,United States Virgin Islands,0.0
3099,2023Q1,Oceania,American Samoa,0.0
3100,2023Q1,Oceania,Australia,345.59999999999997
3101,2023Q1,Oceania,Cook Islands,0.0
3102,2023Q1,Oceania,Fiji,206.99999999999997
3103,2023Q1,Oceania,French Polynesia,0.0
3104,2023Q1,Oceania,Guam,0.0
3105,2023Q1,Oceania,Kiribati,171.0
3106,2023Q1,Oceania,Marshall Islands,243.00000000000003
3107,2023Q1,Oceania,Micronesia (country),0.0
3108,2023Q1,Oceania,Nauru,450.0
3109,2023Q1,Oceania,New Caledonia,0.0
3110,2023Q1,Oceania,New Zealand,234.89999999999998
3111,2023Q1,Oceania,Niue,0.0
3112,2023Q1,Oceania,Northern Mariana Islands,0.0
3113,2023Q1,Oceania,Palau,432.0
3114,2023Q1,Oceania,Papua New Guinea,0.0
3115,2023Q1,Oceania,Pitcairn,0.0
3116,2023Q1,Oceania,Samoa,0.0
3117,2023Q1,Oceania,Solomon Islands,125.99999999999999
3118,2023Q1,Oceania,Tokelau,0.0
3119,2023Q1,Oceania,Tonga,234.0
3120,2023Q1,Oceania,Tuvalu,0.0
3121,2023Q1,Oceania,Vanuatu,0.0
3122,2023Q1,Oceania,Wallis and Futuna,0.0
3123,2023Q1,South America,Argentina,450.0
3124,2023Q1,South America,Bolivia,99.00000000000001
3125,2023Q1,South America,Brazil,198.00000000000003
3126,2023Q1,South America,Chile,189.89999999999998
3127,2023Q1,South America,Colombia,153.9
3128,2023Q1,South America,Ecuador,135.0
3129,2023Q1,South America,Falkland Islands,0.0
3130,2023Q1,South America,French Guiana,0.0
3131,2023Q1,South America,Guyana,144.0
3132,2023Q1,South America,Paraguay,117.0
3133,2023Q1,South America,Peru,144.0
3134,2023Q1,South America,Suriname,279.0
3135,2023Q1,South America,Uruguay,251.99999999999997
3136,2023Q1,South America,Venezuela,72.0
3137,2023Q2,Africa,Algeria,172.9
3138,2023Q2,Africa,Angola,0.0
3139,2023Q2,Africa,Benin,45.5
3140,2023Q2,Africa,Botswana,163.8
3141,2023Q2,Africa,Burkina Faso,36.4
3142,2023Q2,Africa,Burundi,72.8
3143,2023Q2,Africa,Cameroon,118.3
3144,2023Q2,Africa,Cape Verde,191.1
3145,2023Q2,Africa,Central African Republic,91.0
3146,2023Q2,Africa,Chad,0.0
3147,2023Q2,Africa,Comoros,200.20000000000002
3148,2023Q2,Africa,Congo,0.0
3149,2023Q2,Africa,Cote d'Ivoire,0.0
3150,2023Q2,Africa,Democratic Republic of Congo,0.0
3151,2023Q2,Africa,Djibouti,127.39999999999999
3152,2023Q2,Africa,Egypt,145.6
3153,2023Q2,Africa,Equatorial Guinea,191.1
3154,2023Q2,Africa,Eritrea,63.699999999999996
3155,2023Q2,Africa,Eswatini,191.1
3156,2023Q2,Africa,Ethiopia,27.3
3157,2023Q2,Africa,Gabon,573.3
3158,2023Q2,Africa,Gambia,100.10000000000001
3159,2023Q2,Africa,Ghana,81.9
3160,2023Q2,Africa,Guinea,27.3
3161,2023Q2,Africa,Guinea-Bissau,0.0
3162,2023Q2,Africa,Kenya,127.39999999999999
3163,2023Q2,Africa,Lesotho,0.0
3164,2023Q2,Africa,Liberia,72.8
3165,2023Q2,Africa,Libya,336.7
3166,2023Q2,Africa,Madagascar,18.2
3167,2023Q2,Africa,Malawi,118.3
3168,2023Q2,Africa,Mali,9.1
3169,2023Q2,Africa,Mauritania,0.0
3170,2023Q2,Africa,Mauritius,309.4
3171,2023Q2,Africa,Mayotte,0.0
3172,2023Q2,Africa,Morocco,100.10000000000001
3173,2023Q2,Africa,Mozambique,63.699999999999996
3174,2023Q2,Africa,Namibia,0.0
3175,2023Q2,Africa,Niger,27.3
3176,2023Q2,Africa,Nigeria,0.0
3177,2023Q2,Africa,Reunion,0.0
3178,2023Q2,Africa,Rwanda,0.0
3179,2023Q2,Africa,Saint Helena,0.0
3180,2023Q2,Africa,Sao Tome and Principe,263.9
3181,2023Q2,Africa,Senegal,0.0
3182,2023Q2,Africa,Seychelles,327.6
3183,2023Q2,Africa,Sierra Leone,0.0
3184,2023Q2,Africa,Somalia,81.9
3185,2023Q2,Africa,South Africa,211.11999999999998
3186,2023Q2,Africa,South Sudan,0.0
3187,2023Q2,Africa,Sudan,72.8
3188,2023Q2,Africa,Tanzania,63.699999999999996
3189,2023Q2,Africa,Togo,63.699999999999996
3190,2023Q2,Africa,Tunisia,209.29999999999998
3191,2023Q2,Africa,Uganda,45.5
3192,2023Q2,Africa,Zambia,182.0
3193,2023Q2,Africa,Zimbabwe,154.7
3194,2023Q2,Asia,Afghanistan,45.5
3195,2023Q2,Asia,Armenia,382.2
3196,2023Q2,Asia,Azerbaijan,427.7
3197,2023Q2,Asia,Bahrain,182.0
3198,2023Q2,Asia,Bangladesh,72.8
3199,2023Q2,Asia,Bhutan,154.7
3200,2023Q2,Asia,Brunei,245.70000000000002
3201,2023Q2,Asia,Cambodia,72.8
3202,2023Q2,Asia,China,394.94
3203,2023Q2,Asia,Georgia,236.6
3204,2023Q2,Asia,Hong Kong,0.0
3205,2023Q2,Asia,India,48.230000000000004
3206,2023Q2,Asia,Indonesia,94.64
3207,2023Q2,Asia,Iran,136.5
3208,2023Q2,Asia,Iraq,127.39999999999999
3209,2023Q2,Asia,Israel,272.09000000000003
3210,2023Q2,Asia,Japan,1187.55
3211,2023Q2,Asia,Jordan,127.39999999999999
3212,2023Q2,Asia,Kazakhstan,609.7
3213,2023Q2,Asia,Kuwait,182.0
3214,2023Q2,Asia,Kyrgyzstan,409.5
3215,2023Q2,Asia,Laos,136.5
3216,2023Q2,Asia,Lebanon,263.9
3217,2023Q2,Asia,Macao,0.0
3218,2023Q2,Asia,Malaysia,172.9
3219,2023Q2,Asia,Maldives,0.0
3220,2023Q2,Asia,Mongolia,637.0
3221,2023Q2,Asia,Myanmar,81.9
3222,2023Q2,Asia,Nepal,27.3
3223,2023Q2,Asia,North Korea,1201.2
3224,2023Q2,Asia,Oman,145.6
3225,2023Q2,Asia,Pakistan,54.6
3226,2023Q2,Asia,Palestine,0.0
3227,2023Q2,Asia,Philippines,91.0
3228,2023Q2,Asia,Qatar,109.2
3229,2023Q2,Asia,Saudi Arabia,245.70000000000002
3230,2023Q2,Asia,Singapore,218.4
3231,2023Q2,Asia,South Korea,1116.57
3232,2023Q2,Asia,Sri Lanka,327.6
3233,2023Q2,Asia,Syria,136.5
3234,2023Q2,Asia,Taiwan,0.0
3235,2023Q2,Asia,Tajikistan,436.8
3236,2023Q2,Asia,Thailand,191.1
3237,2023Q2,Asia,Timor,536.9
3238,2023Q2,Asia,Turkey,255.71
3239,2023Q2,Asia,Turkmenistan,673.4
3240,2023Q2,Asia,United Arab Emirates,109.2
3241,2023Q2,Asia,Uzbekistan,364.0
3242,2023Q2,Asia,Vietnam,236.6
3243,2023Q2,Asia,Yemen,63.699999999999996
3244,2023Q2,Europe,Albania,262.99
3245,2023Q2,Europe,Andorra,0.0
3246,2023Q2,Europe,Austria,670.67
3247,2023Q2,Europe,Belarus,1001.0
3248,2023Q2,Europe,Belgium,513.24
3249,2023Q2,Europe,Bosnia and Herzegovina,318.5
3250,2023Q2,Europe,Bulgaria,678.314
3251,2023Q2,Europe,Croatia,504.14
3252,2023Q2,Europe,Cyprus,309.4
3253,2023Q2,Europe,Czechia,603.33
3254,2023Q2,Europe,Denmark,227.5
3255,2023Q2,Europe,England,0.0
3256,2023Q2,Europe,Estonia,426.79
3257,2023Q2,Europe,Faeroe Islands,0.0
3258,2023Q2,Europe,Finland,298.47999999999996
3259,2023Q2,Europe,France,544.1800000000001
3260,2023Q2,Europe,Germany,728.0
3261,2023Q2,Europe,Gibraltar,0.0
3262,2023Q2,Europe,Greece,383.11
3263,2023Q2,Europe,Guernsey,0.0
3264,2023Q2,Europe,Hungary,638.8199999999999
3265,2023Q2,Europe,Iceland,264.81
3266,2023Q2,Europe,Ireland,269.36
3267,2023Q2,Europe,Isle of Man,0.0
3268,2023Q2,Europe,Italy,289.38
3269,2023Q2,Europe,Jersey,0.0
3270,2023Q2,Europe,Kosovo,0.0
3271,2023Q2,Europe,Latvia,506.87
3272,2023Q2,Europe,Liechtenstein,218.12699999999998
3273,2023Q2,Europe,Lithuania,596.9599999999999
3274,2023Q2,Europe,Luxembourg,410.40999999999997
3275,2023Q2,Europe,Malta,408.13500000000005
3276,2023Q2,Europe,Moldova,527.8
3277,2023Q2,Europe,Monaco,1255.8
3278,2023Q2,Europe,Montenegro,351.351
3279,2023Q2,Europe,Netherlands,302.12
3280,2023Q2,Europe,North Macedonia,389.48
3281,2023Q2,Europe,Northern Ireland,0.0
3282,2023Q2,Europe,Norway,327.6
3283,2023Q2,Europe,Poland,602.42
3284,2023Q2,Europe,Portugal,308.49
3285,2023Q2,Europe,Romania,627.172
3286,2023Q2,Europe,Russia,732.5500000000001
3287,2023Q2,Europe,San Marino,345.8
3288,2023Q2,Europe,Scotland,0.0
3289,2023Q2,Europe,Serbia,510.419
3290,2023Q2,Europe,Slovakia,529.62
3291,2023Q2,Europe,Slovenia,409.5
3292,2023Q2,Europe,Spain,270.27000000000004
3293,2023Q2,Europe,Sweden,202.02
3294,2023Q2,Europe,Switzerland,412.23
3295,2023Q2,Europe,Ukraine,800.8000000000001
3296,2023Q2,Europe,United Kingdom,231.14000000000001
3297,2023Q2,Europe,Vatican,0.0
3298,2023Q2,Europe,Wales,0.0
3299,2023Q2,North America,Anguilla,0.0
3300,2023Q2,North America,Antigua and Barbuda,345.8
3301,2023Q2,North America,Aruba,0.0
3302,2023Q2,North America,Bahamas,263.9
3303,2023Q2,North America,Barbados,527.8
3304,2023Q2,North America,Belize,118.3
3305,2023Q2,North America,Bermuda,0.0
3306,2023Q2,North America,Bonaire Sint Eustatius and Saba,0.0
3307,2023Q2,North America,British Virgin Islands,0.0
3308,2023Q2,North America,Canada,227.5
3309,2023Q2,North America,Cayman Islands,0.0
3310,2023Q2,North America,Costa Rica,102.82999999999998
3311,2023Q2,North America,Cuba,473.2
3312,2023Q2,North America,Curacao,0.0
3313,2023Q2,North America,Dominica,345.8
3314,2023Q2,North America,Dominican Republic,145.6
3315,2023Q2,North America,El Salvador,118.3
3316,2023Q2,North America,Greenland,0.0
3317,2023Q2,North America,Grenada,336.7
3318,2023Q2,North America,Guadeloupe,0.0
3319,2023Q2,North America,Guatemala,54.6
3320,2023Q2,North America,Haiti,63.699999999999996
3321,2023Q2,North America,Honduras,63.699999999999996
3322,2023Q2,North America,Jamaica,154.7
3323,2023Q2,North America,Martinique,0.0
3324,2023Q2,North America,Mexico,125.57999999999998
3325,2023Q2,North America,Montserrat,0.0
3326,2023Q2,North America,Nicaragua,81.9
3327,2023Q2,North America,Panama,209.29999999999998
3328,2023Q2,North America,Puerto Rico,0.0
3329,2023Q2,North America,Saint Barthelemy,0.0
3330,2023Q2,North America,Saint Kitts and Nevis,209.29999999999998
3331,2023Q2,North America,Saint Lucia,118.3
3332,2023Q2,North America,Saint Martin (French part),0.0
3333,2023Q2,North America,Saint Pierre and Miquelon,0.0
3334,2023Q2,North America,Saint Vincent and the Grenadines,236.6
3335,2023Q2,North America,Sint Maarten (Dutch part),0.0
3336,2023Q2,North America,Trinidad and Tobago,273.0
3337,2023Q2,North America,Turks and Caicos Islands,0.0
3338,2023Q2,North America,United States,252.07
3339,2023Q2,North America,United States Virgin Islands,0.0
3340,2023Q2,Oceania,American Samoa,0.0
3341,2023Q2,Oceania,Australia,349.44
3342,2023Q2,Oceania,Cook Islands,0.0
3343,2023Q2,Oceania,Fiji,209.29999999999998
3344,2023Q2,Oceania,French Polynesia,0.0
3345,2023Q2,Oceania,Guam,0.0
3346,2023Q2,Oceania,Kiribati,172.9
3347,2023Q2,Oceania,Marshall Islands,245.70000000000002
3348,2023Q2,Oceania,Micronesia (country),0.0
3349,2023Q2,Oceania,Nauru,455.0
3350,2023Q2,Oceania,New Caledonia,0.0
3351,2023Q2,Oceania,New Zealand,237.51
3352,2023Q2,Oceania,Niue,0.0
3353,2023Q2,Oceania,Northern Mariana Islands,0.0
3354,2023Q2,Oceania,Palau,436.8
3355,2023Q2,Oceania,Papua New Guinea,0.0
3356,2023Q2,Oceania,Pitcairn,0.0
3357,2023Q2,Oceania,Samoa,0.0
3358,2023Q2,Oceania,Solomon Islands,127.39999999999999
3359,2023Q2,Oceania,Tokelau,0.0
3360,2023Q2,Oceania,Tonga,236.6
3361,2023Q2,Oceania,Tuvalu,0.0
3362,2023Q2,Oceania,Vanuatu,0.0
3363,2023Q2,Oceania,Wallis and Futuna,0.0
3364,2023Q2,South America,Argentina,455.0
3365,2023Q2,South America,Bolivia,100.10000000000001
3366,2023Q2,South America,Brazil,200.20000000000002
3367,2023Q2,South America,Chile,192.01
3368,2023Q2,South America,Colombia,155.60999999999999
3369,2023Q2,South America,Ecuador,136.5
3370,2023Q2,South America,Falkland Islands,0.0
3371,2023Q2,South America,French Guiana,0.0
3372,2023Q2,South America,Guyana,145.6
3373,2023Q2,South America,Paraguay,118.3
3374,2023Q2,South America,Peru,145.6
3375,2023Q2,South America,Suriname,282.1
3376,2023Q2,South America,Uruguay,254.79999999999998
3377,2023Q2,South America,Venezuela,72.8
3378,2023Q3,Africa,Algeria,174.79999999999998
3379,2023Q3,Africa,Angola,0.0
3380,2023Q3,Africa,Benin,46.0
3381,2023Q3,Africa,Botswana,165.6
3382,2023Q3,Africa,Burkina Faso,36.800000000000004
3383,2023Q3,Africa,Burundi,73.60000000000001
3384,2023Q3,Africa,Cameroon,119.60000000000001
3385,2023Q3,Africa,Cape Verde,193.20000000000002
3386,2023Q3,Africa,Central African Republic,92.0
3387,2023Q3,Africa,Chad,0.0
3388,2023Q3,Africa,Comoros,202.4
3389,2023Q3,Africa,Congo,0.0
3390,2023Q3,Africa,Cote d'Ivoire,0.0
3391,2023Q3,Africa,Democratic Republic of Congo,0.0
3392,2023Q3,Africa,Djibouti,128.79999999999998
3393,2023Q3,Africa,Egypt,147.20000000000002
3394,2023Q3,Africa,Equatorial Guinea,193.20000000000002
3395,2023Q3,Africa,Eritrea,64.39999999999999
3396,2023Q3,Africa,Eswatini,193.20000000000002
3397,2023Q3,Africa,Ethiopia,27.599999999999998
3398,2023Q3,Africa,Gabon,579.6
3399,2023Q3,Africa,Gambia,101.2
3400,2023Q3,Africa,Ghana,82.8
3401,2023Q3,Africa,Guinea,27.599999999999998
3402,2023Q3,Africa,Guinea-Bissau,0.0
3403,2023Q3,Africa,Kenya,128.79999999999998
3404,2023Q3,Africa,Lesotho,0.0
3405,2023Q3,Africa,Liberia,73.60000000000001
3406,2023Q3,Africa,Libya,340.40000000000003
3407,2023Q3,Africa,Madagascar,18.400000000000002
3408,2023Q3,Africa,Malawi,119.60000000000001
3409,2023Q3,Africa,Mali,9.200000000000001
3410,2023Q3,Africa,Mauritania,0.0
3411,2023Q3,Africa,Mauritius,312.8
3412,2023Q3,Africa,Mayotte,0.0
3413,2023Q3,Africa,Morocco,101.2
3414,2023Q3,Africa,Mozambique,64.39999999999999
3415,2023Q3,Africa,Namibia,0.0
3416,2023Q3,Africa,Niger,27.599999999999998
3417,2023Q3,Africa,Nigeria,0.0
3418,2023Q3,Africa,Reunion,0.0
3419,2023Q3,Africa,Rwanda,0.0
3420,2023Q3,Africa,Saint Helena,0.0
3421,2023Q3,Africa,Sao Tome and Principe,266.8
3422,2023Q3,Africa,Senegal,0.0
3423,2023Q3,Africa,Seychelles,331.2
3424,2023Q3,Africa,Sierra Leone,0.0
3425,2023Q3,Africa,Somalia,82.8
3426,2023Q3,Africa,South Africa,213.44
3427,2023Q3,Africa,South Sudan,0.0
3428,2023Q3,Africa,Sudan,73.60000000000001
3429,2023Q3,Africa,Tanzania,64.39999999999999
3430,2023Q3,Africa,Togo,64.39999999999999
3431,2023Q3,Africa,Tunisia,211.6
3432,2023Q3,Africa,Uganda,46.0
3433,2023Q3,Africa,Zambia,184.0
3434,2023Q3,Africa,Zimbabwe,156.4
3435,2023Q3,Asia,Afghanistan,46.0
3436,2023Q3,Asia,Armenia,386.40000000000003
3437,2023Q3,Asia,Azerbaijan,432.40000000000003
3438,2023Q3,Asia,Bahrain,184.0
3439,2023Q3,Asia,Bangladesh,73.60000000000001
3440,2023Q3,Asia,Bhutan,156.4
3441,2023Q3,Asia,Brunei,248.4
3442,2023Q3,Asia,Cambodia,73.60000000000001
3443,2023Q3,Asia,China,399.28
3444,2023Q3,Asia,Georgia,239.20000000000002
3445,2023Q3,Asia,Hong Kong,0.0
3446,2023Q3,Asia,India,48.760000000000005
3447,2023Q3,Asia,Indonesia,95.68
3448,2023Q3,Asia,Iran,138.0
3449,2023Q3,Asia,Iraq,128.79999999999998
3450,2023Q3,Asia,Israel,275.08000000000004
3451,2023Q3,Asia,Japan,1200.6000000000001
3452,2023Q3,Asia,Jordan,128.79999999999998
3453,2023Q3,Asia,Kazakhstan,616.4
3454,2023Q3,Asia,Kuwait,184.0
3455,2023Q3,Asia,Kyrgyzstan,414.0
3456,2023Q3,Asia,Laos,138.0
3457,2023Q3,Asia,Lebanon,266.8
3458,2023Q3,Asia,Malaysia,174.79999999999998
3459,2023Q3,Asia,Maldives,0.0
3460,2023Q3,Asia,Mongolia,644.0
3461,2023Q3,Asia,Myanmar,82.8
3462,2023Q3,Asia,Nepal,27.599999999999998
3463,2023Q3,Asia,North Korea,1214.3999999999999
3464,2023Q3,Asia,Oman,147.20000000000002
3465,2023Q3,Asia,Pakistan,55.199999999999996
3466,2023Q3,Asia,Palestine,0.0
3467,2023Q3,Asia,Philippines,92.0
3468,2023Q3,Asia,Qatar,110.39999999999999
3469,2023Q3,Asia,Saudi Arabia,248.4
3470,2023Q3,Asia,Singapore,220.79999999999998
3471,2023Q3,Asia,South Korea,1128.84
3472,2023Q3,Asia,Sri Lanka,331.2
3473,2023Q3,Asia,Syria,138.0
3474,2023Q3,Asia,Taiwan,0.0
3475,2023Q3,Asia,Tajikistan,441.59999999999997
3476,2023Q3,Asia,Thailand,193.20000000000002
3477,2023Q3,Asia,Timor,542.8000000000001
3478,2023Q3,Asia,Turkey,258.52
3479,2023Q3,Asia,Turkmenistan,680.8000000000001
3480,2023Q3,Asia,United Arab Emirates,110.39999999999999
3481,2023Q3,Asia,Uzbekistan,368.0
3482,2023Q3,Asia,Vietnam,239.20000000000002
3483,2023Q3,Asia,Yemen,64.39999999999999
3484,2023Q3,Europe,Albania,265.88
3485,2023Q3,Europe,Andorra,0.0
3486,2023Q3,Europe,Austria,678.04
3487,2023Q3,Europe,Belarus,1012.0
3488,2023Q3,Europe,Belgium,518.88
3489,2023Q3,Europe,Bosnia and Herzegovina,322.0
3490,2023Q3,Europe,Bulgaria,685.768
3491,2023Q3,Europe,Croatia,509.68
3492,2023Q3,Europe,Cyprus,312.8
3493,2023Q3,Europe,Czechia,609.96
3494,2023Q3,Europe,Denmark,230.0
3495,2023Q3,Europe,England,0.0
3496,2023Q3,Europe,Estonia,431.48
3497,2023Q3,Europe,Faeroe Islands,0.0
3498,2023Q3,Europe,Finland,301.76
3499,2023Q3,Europe,France,550.1600000000001
3500,2023Q3,Europe,Germany,736.0
3501,2023Q3,Europe,Gibraltar,0.0
3502,2023Q3,Europe,Greece,387.32
3503,2023Q3,Europe,Guernsey,0.0
3504,2023Q3,Europe,Hungary,645.8399999999999
3505,2023Q3,Europe,Iceland,267.72
3506,2023Q3,Europe,Ireland,272.32
3507,2023Q3,Europe,Isle of Man,0.0
3508,2023Q3,Europe,Italy,292.56
3509,2023Q3,Europe,Jersey,0.0
3510,2023Q3,Europe,Kosovo,0.0
3511,2023Q3,Europe,Latvia,512.44
3512,2023Q3,Europe,Liechtenstein,220.52399999999997
3513,2023Q3,Europe,Lithuania,603.52
3514,2023Q3,Europe,Luxembourg,414.91999999999996
3515,2023Q3,Europe,Malta,412.62
3516,2023Q3,Europe,Moldova,533.6
3517,2023Q3,Europe,Monaco,1269.6000000000001
3518,2023Q3,Europe,Montenegro,355.21200000000005
3519,2023Q3,Europe,Netherlands,305.44
3520,2023Q3,Europe,North Macedonia,393.76000000000005
3521,2023Q3,Europe,Northern Ireland,0.0
3522,2023Q3,Europe,Norway,331.2
3523,2023Q3,Europe,Poland,609.04
3524,2023Q3,Europe,Portugal,311.88
3525,2023Q3,Europe,Romania,634.0640000000001
3526,2023Q3,Europe,Russia,740.6
3527,2023Q3,Europe,San Marino,349.59999999999997
3528,2023Q3,Europe,Scotland,0.0
3529,2023Q3,Europe,Serbia,516.028
3530,2023Q3,Europe,Slovakia,535.44
3531,2023Q3,Europe,Slovenia,414.0
3532,2023Q3,Europe,Spain,273.24
3533,2023Q3,Europe,Sweden,204.24
3534,2023Q3,Europe,Switzerland,416.76000000000005
3535,2023Q3,Europe,Ukraine,809.6
3536,2023Q3,Europe,United Kingdom,233.68
3537,2023Q3,Europe,Vatican,0.0
3538,2023Q3,Europe,Wales,0.0
