,date,continent,location,cardiovasc_death_rate
2906,2023Q1,Africa,Comoros,23536.440000000002
2907,2023Q1,Africa,Congo,30968.46
2908,2023Q1,Africa,Cote d'Ivoire,27336.600000000002
2909,2023Q1,Africa,Democratic Republic of Congo,28705.41
2910,2023Q1,Africa,Djibouti,23223.329999999998
2911,2023Q1,Africa,Egypt,47288.880000000005
2912,2023Q1,Africa,Equatorial Guinea,18253.08
2913,2023Q1,Africa,Eritrea,27999.9
2914,2023Q1,Africa,Eswatini,30009.239999999998
2915,2023Q1,Africa,Ethiopia,16437.059999999998
2916,2023Q1,Africa,Gabon,23397.03
2917,2023Q1,Africa,Gambia,29828.7
2918,2023Q1,Africa,Ghana,26842.05
2919,2023Q1,Africa,Guinea,30304.53
2920,2023Q1,Africa,Guinea-Bissau,34422.659999999996
2921,2023Q1,Africa,Kenya,19677.33
2922,2023Q1,Africa,Lesotho,36461.34
2923,2023Q1,Africa,Liberia,24525.81
2924,2023Q1,Africa,Libya,30767.58
2925,2023Q1,Africa,Madagascar,36539.46
2926,2023Q1,Africa,Malawi,20461.41
2927,2023Q1,Africa,Mali,24122.16
2928,2023Q1,Africa,Mauritania,20911.23
2929,2023Q1,Africa,Mauritius,20217.96
2930,2023Q1,Africa,Mayotte,0.0
2931,2023Q1,Africa,Morocco,37723.14
2932,2023Q1,Africa,Mozambique,29694.78
2933,2023Q1,Africa,Namibia,21942.99
2934,2023Q1,Africa,Niger,21450.51
2935,2023Q1,Africa,Nigeria,16291.17
2936,2023Q1,Africa,Reunion,0.0
2937,2023Q1,Africa,Rwanda,17223.75
2938,2023Q1,Africa,Saint Helena,0.0
2939,2023Q1,Africa,Sao Tome and Principe,24310.17
2940,2023Q1,Africa,Senegal,21709.71
2941,2023Q1,Africa,Seychelles,21838.32
2942,2023Q1,Africa,Sierra Leone,29314.89
2943,2023Q1,Africa,Somalia,32919.21
2944,2023Q1,Africa,South Africa,18034.2
2945,2023Q1,Africa,South Sudan,25269.749999999996
2946,2023Q1,Africa,Sudan,38824.92
2947,2023Q1,Africa,Tanzania,19555.920000000002
2948,2023Q1,Africa,Togo,25202.97
2949,2023Q1,Africa,Tunisia,28709.19
2950,2023Q1,Africa,Uganda,19199.97
2951,2023Q1,Africa,Zambia,21104.91
2952,2023Q1,Africa,Zimbabwe,27706.14
2953,2023Q1,Asia,Afghanistan,53732.61
2954,2023Q1,Asia,Armenia,30690.899999999998
2955,2023Q1,Asia,Azerbaijan,50383.08
2956,2023Q1,Asia,Bahrain,13652.01
2957,2023Q1,Asia,Bangladesh,26820.27
2958,2023Q1,Asia,Bhutan,19535.94
2959,2023Q1,Asia,Brunei,18115.65
2960,2023Q1,Asia,Cambodia,24380.28
2961,2023Q1,Asia,China,23570.91
2962,2023Q1,Asia,Georgia,44659.62
2963,2023Q1,Asia,Hong Kong,0.0
2964,2023Q1,Asia,India,25405.199999999997
2965,2023Q1,Asia,Indonesia,30857.76
2966,2023Q1,Asia,Iran,24327.72
2967,2023Q1,Asia,Iraq,19675.079999999998
2968,2023Q1,Asia,Israel,8398.8
2969,2023Q1,Asia,Japan,7143.3
2970,2023Q1,Asia,Jordan,18743.13
2971,2023Q1,Asia,Kazakhstan,42011.28
2972,2023Q1,Asia,Kuwait,11901.150000000001
2973,2023Q1,Asia,Kyrgyzstan,39272.58
2974,2023Q1,Asia,Laos,33129.99
2975,2023Q1,Asia,Lebanon,23993.190000000002
2976,2023Q1,Asia,Macao,0.0
2977,2023Q1,Asia,Malaysia,23484.78
2978,2023Q1,Asia,Maldives,14841.45
2979,2023Q1,Asia,Mongolia,41403.87
2980,2023Q1,Asia,Myanmar,18189.36
2981,2023Q1,Asia,Nepal,23471.730000000003
2982,2023Q1,Asia,North Korea,28951.289999999997
2983,2023Q1,Asia,Oman,23970.78
2984,2023Q1,Asia,Pakistan,38072.79
2985,2023Q1,Asia,Palestine,23931.9
2986,2023Q1,Asia,Philippines,33339.33
2987,2023Q1,Asia,Qatar,15902.1
2988,2023Q1,Asia,Saudi Arabia,23358.420000000002
2989,2023Q1,Asia,Singapore,8301.869999999999
2990,2023Q1,Asia,South Korea,7739.820000000001
2991,2023Q1,Asia,Sri Lanka,17738.37
2992,2023Q1,Asia,Syria,33863.76
2993,2023Q1,Asia,Taiwan,9356.13
2994,2023Q1,Asia,Tajikistan,38492.82
2995,2023Q1,Asia,Thailand,9887.49
2996,2023Q1,Asia,Timor,30181.14
2997,2023Q1,Asia,Turkey,15415.65
2998,2023Q1,Asia,Turkmenistan,48310.47
2999,2023Q1,Asia,United Arab Emirates,28605.6
3000,2023Q1,Asia,Uzbekistan,65197.530000000006
3001,2023Q1,Asia,Vietnam,22091.85
3002,2023Q1,Asia,Yemen,44550.27
3003,2023Q1,Europe,Albania,27377.55
3004,2023Q1,Europe,Andorra,9822.15
3005,2023Q1,Europe,Austria,13066.47
3006,2023Q1,Europe,Belarus,39881.61
3007,2023Q1,Europe,Belgium,10340.82
3008,2023Q1,Europe,Bosnia and Herzegovina,29667.149999999998
3009,2023Q1,Europe,Bulgaria,38221.92
3010,2023Q1,Europe,Croatia,22840.38
3011,2023Q1,Europe,Cyprus,12705.39
3012,2023Q1,Europe,Czechia,20473.65
3013,2023Q1,Europe,Denmark,10329.029999999999
3014,2023Q1,Europe,England,0.0
3015,2023Q1,Europe,Estonia,23001.21
3016,2023Q1,Europe,Faeroe Islands,0.0
3017,2023Q1,Europe,Finland,13815.630000000001
3018,2023Q1,Europe,France,7745.400000000001
3019,2023Q1,Europe,Germany,14052.51
3020,2023Q1,Europe,Gibraltar,0.0
3021,2023Q1,Europe,Greece,15812.55
3022,2023Q1,Europe,Guernsey,0.0
3023,2023Q1,Europe,Hungary,25046.64
3024,2023Q1,Europe,Iceland,10619.28
3025,2023Q1,Europe,Ireland,11381.31
3026,2023Q1,Europe,Isle of Man,0.0
3027,2023Q1,Europe,Italy,10183.59
3028,2023Q1,Europe,Jersey,0.0
3029,2023Q1,Europe,Kosovo,0.0
3030,2023Q1,Europe,Latvia,31505.4
3031,2023Q1,Europe,Liechtenstein,0.0
3032,2023Q1,Europe,Lithuania,30869.01
3033,2023Q1,Europe,Luxembourg,11544.75
3034,2023Q1,Europe,Malta,15183.990000000002
3035,2023Q1,Europe,Moldova,36765.18
3036,2023Q1,Europe,Monaco,0.0
3037,2023Q1,Europe,Montenegro,34857.45
3038,2023Q1,Europe,Netherlands,9842.49
3039,2023Q1,Europe,North Macedonia,29041.92
3040,2023Q1,Europe,Northern Ireland,0.0
3041,2023Q1,Europe,Norway,10288.44
3042,2023Q1,Europe,Poland,20459.789999999997
3043,2023Q1,Europe,Portugal,11505.78
3044,2023Q1,Europe,Romania,33385.14
3045,2023Q1,Europe,Russia,38816.73
3046,2023Q1,Europe,San Marino,0.0
3047,2023Q1,Europe,Scotland,0.0
3048,2023Q1,Europe,Serbia,39547.35
3049,2023Q1,Europe,Slovakia,25916.31
3050,2023Q1,Europe,Slovenia,13814.369999999999
3051,2023Q1,Europe,Spain,8946.27
3052,2023Q1,Europe,Sweden,12058.38
3053,2023Q1,Europe,Switzerland,8976.51
3054,2023Q1,Europe,Ukraine,48586.41
3055,2023Q1,Europe,United Kingdom,10992.33
3056,2023Q1,Europe,Vatican,0.0
3057,2023Q1,Europe,Wales,0.0
3058,2023Q1,North America,Anguilla,0.0
3059,2023Q1,North America,Antigua and Barbuda,17235.989999999998
3060,2023Q1,North America,Aruba,0.0
3061,2023Q1,North America,Bahamas,21235.86
3062,2023Q1,North America,Barbados,15304.500000000002
3063,2023Q1,North America,Belize,15926.13
3064,2023Q1,North America,Bermuda,12559.23
3065,2023Q1,North America,Bonaire Sint Eustatius and Saba,0.0
3066,2023Q1,North America,British Virgin Islands,0.0
3067,2023Q1,North America,Canada,9503.91
3068,2023Q1,North America,Cayman Islands,0.0
3069,2023Q1,North America,Costa Rica,12417.570000000002
3070,2023Q1,North America,Cuba,17187.12
3071,2023Q1,North America,Curacao,0.0
3072,2023Q1,North America,Dominica,20463.84
3073,2023Q1,North America,Dominican Republic,23998.77
3074,2023Q1,North America,El Salvador,15056.55
3075,2023Q1,North America,Greenland,17994.69
3076,2023Q1,North America,Grenada,21956.76
3077,2023Q1,North America,Guadeloupe,0.0
3078,2023Q1,North America,Guatemala,14030.82
3079,2023Q1,North America,Haiti,38749.32
3080,2023Q1,North America,Honduras,21618.72
3081,2023Q1,North America,Jamaica,18588.33
3082,2023Q1,North America,Martinique,0.0
3083,2023Q1,North America,Mexico,13750.47
3084,2023Q1,North America,Montserrat,0.0
3085,2023Q1,North America,Nicaragua,12331.439999999999
3086,2023Q1,North America,Panama,11551.14
3087,2023Q1,North America,Puerto Rico,9728.46
3088,2023Q1,North America,Saint Barthelemy,0.0
3089,2023Q1,North America,Saint Kitts and Nevis,0.0
3090,2023Q1,North America,Saint Lucia,18415.8
3091,2023Q1,North America,Saint Martin (French part),0.0
3092,2023Q1,North America,Saint Pierre and Miquelon,0.0
3093,2023Q1,North America,Saint Vincent and the Grenadines,22740.75
3094,2023Q1,North America,Sint Maarten (Dutch part),0.0
3095,2023Q1,North America,Trinidad and Tobago,20562.030000000002
3096,2023Q1,North America,Turks and Caicos Islands,0.0
3097,2023Q1,North America,United States,13598.01
3098,2023Q1,North America,United States Virgin Islands,24630.300000000003
3099,2023Q1,Oceania,American Samoa,25537.5
3100,2023Q1,Oceania,Australia,9701.19
3101,2023Q1,Oceania,Cook Islands,0.0
3102,2023Q1,Oceania,Fiji,37153.8
3103,2023Q1,Oceania,French Polynesia,0.0
3104,2023Q1,Oceania,Guam,27944.64
3105,2023Q1,Oceania,Kiribati,39119.13
3106,2023Q1,Oceania,Marshall Islands,50201.37
3107,2023Q1,Oceania,Micronesia (country),40890.87
3108,2023Q1,Oceania,Nauru,0.0
3109,2023Q1,Oceania,New Caledonia,0.0
3110,2023Q1,Oceania,New Zealand,11591.73
3111,2023Q1,Oceania,Niue,0.0
3112,2023Q1,Oceania,Northern Mariana Islands,17549.46
3113,2023Q1,Oceania,Palau,0.0
3114,2023Q1,Oceania,Papua New Guinea,50534.46
3115,2023Q1,Oceania,Pitcairn,0.0
3116,2023Q1,Oceania,Samoa,31407.929999999997
3117,2023Q1,Oceania,Solomon Islands,41380.2
3118,2023Q1,Oceania,Tokelau,0.0
3119,2023Q1,Oceania,Tonga,20474.100000000002
3120,2023Q1,Oceania,Tuvalu,0.0
3121,2023Q1,Oceania,Vanuatu,49166.99999999999
3122,2023Q1,Oceania,Wallis and Futuna,0.0
3123,2023Q1,South America,Argentina,17192.88
3124,2023Q1,South America,Bolivia,18386.91
3125,2023Q1,South America,Brazil,16016.490000000002
3126,2023Q1,South America,Chile,11519.369999999999
3127,2023Q1,South America,Colombia,11181.6
3128,2023Q1,South America,Ecuador,12640.320000000002
3129,2023Q1,South America,Falkland Islands,0.0
3130,2023Q1,South America,French Guiana,0.0
3131,2023Q1,South America,Guyana,33584.31
3132,2023Q1,South America,Paraguay,17921.52
3133,2023Q1,South America,Peru,7717.95
3134,2023Q1,South America,Suriname,23248.260000000002
3135,2023Q1,South America,Uruguay,14463.72
3136,2023Q1,South America,Venezuela,18436.5
3137,2023Q2,Africa,Algeria,25331.123999999996
3138,2023Q2,Africa,Angola,25120.095
3139,2023Q2,Africa,Benin,21462.168
3140,2023Q2,Africa,Botswana,21600.852000000003
3141,2023Q2,Africa,Burkina Faso,24483.368
3142,2023Q2,Africa,Burundi,26669.188
3143,2023Q2,Africa,Cameroon,22264.151
3144,2023Q2,Africa,Cape Verde,16581.929
3145,2023Q2,Africa,Central African Republic,39651.157
3146,2023Q2,Africa,Chad,25570.545000000002
3147,2023Q2,Africa,Comoros,23797.956000000002
3148,2023Q2,Africa,Congo,31312.554
3149,2023Q2,Africa,Cote d'Ivoire,27640.34
3150,2023Q2,Africa,Democratic Republic of Congo,29024.359
3151,2023Q2,Africa,Djibouti,23481.367
3152,2023Q2,Africa,Egypt,47814.312
3153,2023Q2,Africa,Equatorial Guinea,18455.892
3154,2023Q2,Africa,Eritrea,28311.010000000002
3155,2023Q2,Africa,Eswatini,30342.676
3156,2023Q2,Africa,Ethiopia,16619.694
3157,2023Q2,Africa,Gabon,23656.997
3158,2023Q2,Africa,Gambia,30160.13
3159,2023Q2,Africa,Ghana,27140.295000000002
3160,2023Q2,Africa,Guinea,30641.247
3161,2023Q2,Africa,Guinea-Bissau,34805.134
3162,2023Q2,Africa,Kenya,19895.967
3163,2023Q2,Africa,Lesotho,36866.466
3164,2023Q2,Africa,Liberia,24798.319000000003
3165,2023Q2,Africa,Libya,31109.442000000003
3166,2023Q2,Africa,Madagascar,36945.454000000005
3167,2023Q2,Africa,Malawi,20688.759
3168,2023Q2,Africa,Mali,24390.184
3169,2023Q2,Africa,Mauritania,21143.577
3170,2023Q2,Africa,Mauritius,20442.604
3171,2023Q2,Africa,Mayotte,0.0
3172,2023Q2,Africa,Morocco,38142.286
3173,2023Q2,Africa,Mozambique,30024.722
3174,2023Q2,Africa,Namibia,22186.801
3175,2023Q2,Africa,Niger,21688.849
3176,2023Q2,Africa,Nigeria,16472.183
3177,2023Q2,Africa,Reunion,0.0
3178,2023Q2,Africa,Rwanda,17415.125
3179,2023Q2,Africa,Saint Helena,0.0
3180,2023Q2,Africa,Sao Tome and Principe,24580.283
3181,2023Q2,Africa,Senegal,21950.929
3182,2023Q2,Africa,Seychelles,22080.968
3183,2023Q2,Africa,Sierra Leone,29640.611
3184,2023Q2,Africa,Somalia,33284.979
3185,2023Q2,Africa,South Africa,18234.579999999998
3186,2023Q2,Africa,South Sudan,25550.524999999998
3187,2023Q2,Africa,Sudan,39256.308
3188,2023Q2,Africa,Tanzania,19773.208000000002
3189,2023Q2,Africa,Togo,25483.003
3190,2023Q2,Africa,Tunisia,29028.180999999997
3191,2023Q2,Africa,Uganda,19413.303
3192,2023Q2,Africa,Zambia,21339.409
3193,2023Q2,Africa,Zimbabwe,28013.986
3194,2023Q2,Asia,Afghanistan,54329.639
3195,2023Q2,Asia,Armenia,31031.91
3196,2023Q2,Asia,Azerbaijan,50942.892
3197,2023Q2,Asia,Bahrain,13803.698999999999
3198,2023Q2,Asia,Bangladesh,27118.272999999997
3199,2023Q2,Asia,Bhutan,19753.006
3200,2023Q2,Asia,Brunei,18316.935
3201,2023Q2,Asia,Cambodia,24651.172
3202,2023Q2,Asia,China,23832.809
3203,2023Q2,Asia,Georgia,45155.838
3204,2023Q2,Asia,Hong Kong,0.0
3205,2023Q2,Asia,India,25687.479999999996
3206,2023Q2,Asia,Indonesia,31200.623999999996
3207,2023Q2,Asia,Iran,24598.028
3208,2023Q2,Asia,Iraq,19893.692
3209,2023Q2,Asia,Israel,8492.119999999999
3210,2023Q2,Asia,Japan,7222.67
3211,2023Q2,Asia,Jordan,18951.387
3212,2023Q2,Asia,Kazakhstan,42478.072
3213,2023Q2,Asia,Kuwait,12033.385000000002
3214,2023Q2,Asia,Kyrgyzstan,39708.942
3215,2023Q2,Asia,Laos,33498.101
3216,2023Q2,Asia,Lebanon,24259.781
3217,2023Q2,Asia,Macao,0.0
3218,2023Q2,Asia,Malaysia,23745.722
3219,2023Q2,Asia,Maldives,15006.355
3220,2023Q2,Asia,Mongolia,41863.913
3221,2023Q2,Asia,Myanmar,18391.464
3222,2023Q2,Asia,Nepal,23732.527000000002
3223,2023Q2,Asia,North Korea,29272.970999999998
3224,2023Q2,Asia,Oman,24237.122
3225,2023Q2,Asia,Pakistan,38495.821
3226,2023Q2,Asia,Palestine,24197.81
3227,2023Q2,Asia,Philippines,33709.767
3228,2023Q2,Asia,Qatar,16078.789999999999
3229,2023Q2,Asia,Saudi Arabia,23617.958000000002
3230,2023Q2,Asia,Singapore,8394.113
3231,2023Q2,Asia,South Korea,7825.818
3232,2023Q2,Asia,Sri Lanka,17935.463
3233,2023Q2,Asia,Syria,34240.024
3234,2023Q2,Asia,Taiwan,9460.087
3235,2023Q2,Asia,Tajikistan,38920.518
3236,2023Q2,Asia,Thailand,9997.351
3237,2023Q2,Asia,Timor,30516.486
3238,2023Q2,Asia,Turkey,15586.935
3239,2023Q2,Asia,Turkmenistan,48847.253000000004
3240,2023Q2,Asia,United Arab Emirates,28923.44
3241,2023Q2,Asia,Uzbekistan,65921.947
3242,2023Q2,Asia,Vietnam,22337.315
3243,2023Q2,Asia,Yemen,45045.273
3244,2023Q2,Europe,Albania,27681.745
3245,2023Q2,Europe,Andorra,9931.285
3246,2023Q2,Europe,Austria,13211.652999999998
3247,2023Q2,Europe,Belarus,40324.739
3248,2023Q2,Europe,Belgium,10455.717999999999
3249,2023Q2,Europe,Bosnia and Herzegovina,29996.785
3250,2023Q2,Europe,Bulgaria,38646.608
3251,2023Q2,Europe,Croatia,23094.162
3252,2023Q2,Europe,Cyprus,12846.561
3253,2023Q2,Europe,Czechia,20701.135000000002
3254,2023Q2,Europe,Denmark,10443.797
3255,2023Q2,Europe,England,0.0
3256,2023Q2,Europe,Estonia,23256.779
3257,2023Q2,Europe,Faeroe Islands,0.0
3258,2023Q2,Europe,Finland,13969.137
3259,2023Q2,Europe,France,7831.46
3260,2023Q2,Europe,Germany,14208.649000000001
3261,2023Q2,Europe,Gibraltar,0.0
3262,2023Q2,Europe,Greece,15988.244999999999
3263,2023Q2,Europe,Guernsey,0.0
3264,2023Q2,Europe,Hungary,25324.935999999998
3265,2023Q2,Europe,Iceland,10737.272
3266,2023Q2,Europe,Ireland,11507.769
3267,2023Q2,Europe,Isle of Man,0.0
3268,2023Q2,Europe,Italy,10296.741
3269,2023Q2,Europe,Jersey,0.0
3270,2023Q2,Europe,Kosovo,0.0
3271,2023Q2,Europe,Latvia,31855.46
3272,2023Q2,Europe,Liechtenstein,0.0
3273,2023Q2,Europe,Lithuania,31211.998999999996
3274,2023Q2,Europe,Luxembourg,11673.025
3275,2023Q2,Europe,Malta,15352.701000000001
3276,2023Q2,Europe,Moldova,37173.682
3277,2023Q2,Europe,Monaco,0.0
3278,2023Q2,Europe,Montenegro,35244.755
3279,2023Q2,Europe,Netherlands,9951.851
3280,2023Q2,Europe,North Macedonia,29364.608
3281,2023Q2,Europe,Northern Ireland,0.0
3282,2023Q2,Europe,Norway,10402.756
3283,2023Q2,Europe,Poland,20687.121
3284,2023Q2,Europe,Portugal,11633.622
3285,2023Q2,Europe,Romania,33756.086
3286,2023Q2,Europe,Russia,39248.027
3287,2023Q2,Europe,San Marino,0.0
3288,2023Q2,Europe,Scotland,0.0
3289,2023Q2,Europe,Serbia,39986.765
3290,2023Q2,Europe,Slovakia,26204.269
3291,2023Q2,Europe,Slovenia,13967.863
3292,2023Q2,Europe,Spain,9045.673
3293,2023Q2,Europe,Sweden,12192.362
3294,2023Q2,Europe,Switzerland,9076.249
3295,2023Q2,Europe,Ukraine,49126.259000000005
3296,2023Q2,Europe,United Kingdom,11114.467
3297,2023Q2,Europe,Vatican,0.0
3298,2023Q2,Europe,Wales,0.0
3299,2023Q2,North America,Anguilla,0.0
3300,2023Q2,North America,Antigua and Barbuda,17427.501
3301,2023Q2,North America,Aruba,0.0
3302,2023Q2,North America,Bahamas,21471.814000000002
3303,2023Q2,North America,Barbados,15474.550000000001
3304,2023Q2,North America,Belize,16103.087
3305,2023Q2,North America,Bermuda,12698.777
3306,2023Q2,North America,Bonaire Sint Eustatius and Saba,0.0
3307,2023Q2,North America,British Virgin Islands,0.0
3308,2023Q2,North America,Canada,9609.509
3309,2023Q2,North America,Cayman Islands,0.0
3310,2023Q2,North America,Costa Rica,12555.543000000001
3311,2023Q2,North America,Cuba,17378.088
3312,2023Q2,North America,Curacao,0.0
3313,2023Q2,North America,Dominica,20691.216
3314,2023Q2,North America,Dominican Republic,24265.423000000003
3315,2023Q2,North America,El Salvador,15223.845
3316,2023Q2,North America,Greenland,18194.631
3317,2023Q2,North America,Grenada,22200.724
3318,2023Q2,North America,Guadeloupe,0.0
3319,2023Q2,North America,Guatemala,14186.717999999999
3320,2023Q2,North America,Haiti,39179.868
3321,2023Q2,North America,Honduras,21858.928
3322,2023Q2,North America,Jamaica,18794.867000000002
3323,2023Q2,North America,Martinique,0.0
3324,2023Q2,North America,Mexico,13903.252999999999
3325,2023Q2,North America,Montserrat,0.0
3326,2023Q2,North America,Nicaragua,12468.455999999998
3327,2023Q2,North America,Panama,11679.486
3328,2023Q2,North America,Puerto Rico,9836.554
3329,2023Q2,North America,Saint Barthelemy,0.0
3330,2023Q2,North America,Saint Kitts and Nevis,0.0
3331,2023Q2,North America,Saint Lucia,18620.420000000002
3332,2023Q2,North America,Saint Martin (French part),0.0
3333,2023Q2,North America,Saint Pierre and Miquelon,0.0
3334,2023Q2,North America,Saint Vincent and the Grenadines,22993.425
3335,2023Q2,North America,Sint Maarten (Dutch part),0.0
3336,2023Q2,North America,Trinidad and Tobago,20790.497
3337,2023Q2,North America,Turks and Caicos Islands,0.0
3338,2023Q2,North America,United States,13749.099
3339,2023Q2,North America,United States Virgin Islands,24903.97
3340,2023Q2,Oceania,American Samoa,25821.25
3341,2023Q2,Oceania,Australia,9808.981
3342,2023Q2,Oceania,Cook Islands,0.0
3343,2023Q2,Oceania,Fiji,37566.62
3344,2023Q2,Oceania,French Polynesia,0.0
3345,2023Q2,Oceania,Guam,28255.136
3346,2023Q2,Oceania,Kiribati,39553.787
3347,2023Q2,Oceania,Marshall Islands,50759.163
3348,2023Q2,Oceania,Micronesia (country),41345.213
3349,2023Q2,Oceania,Nauru,0.0
3350,2023Q2,Oceania,New Caledonia,0.0
3351,2023Q2,Oceania,New Zealand,11720.527
3352,2023Q2,Oceania,Niue,0.0
3353,2023Q2,Oceania,Northern Mariana Islands,17744.454
3354,2023Q2,Oceania,Palau,0.0
3355,2023Q2,Oceania,Papua New Guinea,51095.954000000005
3356,2023Q2,Oceania,Pitcairn,0.0
3357,2023Q2,Oceania,Samoa,31756.907
3358,2023Q2,Oceania,Solomon Islands,41839.979999999996
3359,2023Q2,Oceania,Tokelau,0.0
3360,2023Q2,Oceania,Tonga,20701.59
3361,2023Q2,Oceania,Tuvalu,0.0
3362,2023Q2,Oceania,Vanuatu,49713.299999999996
3363,2023Q2,Oceania,Wallis and Futuna,0.0
3364,2023Q2,South America,Argentina,17383.912
3365,2023Q2,South America,Bolivia,18591.209
3366,2023Q2,South America,Brazil,16194.451000000001
3367,2023Q2,South America,Chile,11647.363
3368,2023Q2,South America,Colombia,11305.84
3369,2023Q2,South America,Ecuador,12780.768
3370,2023Q2,South America,Falkland Islands,0.0
3371,2023Q2,South America,French Guiana,0.0
3372,2023Q2,South America,Guyana,33957.469
3373,2023Q2,South America,Paraguay,18120.647999999997
3374,2023Q2,South America,Peru,7803.705
3375,2023Q2,South America,Suriname,23506.574
3376,2023Q2,South America,Uruguay,14624.428
3377,2023Q2,South America,Venezuela,18641.35
3378,2023Q3,Africa,Algeria,25609.487999999998
3379,2023Q3,Africa,Angola,25396.140000000003
3380,2023Q3,Africa,Benin,21698.016
3381,2023Q3,Africa,Botswana,21838.224000000002
3382,2023Q3,Africa,Burkina Faso,24752.416
3383,2023Q3,Africa,Burundi,26962.255999999998
3384,2023Q3,Africa,Cameroon,22508.812
3385,2023Q3,Africa,Cape Verde,16764.148
3386,2023Q3,Africa,Central African Republic,40086.884
3387,2023Q3,Africa,Chad,25851.54
3388,2023Q3,Africa,Comoros,24059.472
3389,2023Q3,Africa,Congo,31656.648
3390,2023Q3,Africa,Cote d'Ivoire,27944.08
3391,2023Q3,Africa,Democratic Republic of Congo,29343.308
3392,2023Q3,Africa,Djibouti,23739.404
3393,2023Q3,Africa,Egypt,48339.744
3394,2023Q3,Africa,Equatorial Guinea,18658.704
3395,2023Q3,Africa,Eritrea,28622.120000000003
3396,2023Q3,Africa,Eswatini,30676.111999999997
3397,2023Q3,Africa,Ethiopia,16802.327999999998
3398,2023Q3,Africa,Gabon,23916.964
3399,2023Q3,Africa,Gambia,30491.56
3400,2023Q3,Africa,Ghana,27438.54
3401,2023Q3,Africa,Guinea,30977.964
3402,2023Q3,Africa,Guinea-Bissau,35187.608
3403,2023Q3,Africa,Kenya,20114.604
3404,2023Q3,Africa,Lesotho,37271.592
3405,2023Q3,Africa,Liberia,25070.828
3406,2023Q3,Africa,Libya,31451.304000000004
3407,2023Q3,Africa,Madagascar,37351.448000000004
3408,2023Q3,Africa,Malawi,20916.108
3409,2023Q3,Africa,Mali,24658.208
3410,2023Q3,Africa,Mauritania,21375.924
3411,2023Q3,Africa,Mauritius,20667.248
3412,2023Q3,Africa,Mayotte,0.0
3413,2023Q3,Africa,Morocco,38561.432
3414,2023Q3,Africa,Mozambique,30354.664
3415,2023Q3,Africa,Namibia,22430.612
3416,2023Q3,Africa,Niger,21927.188
3417,2023Q3,Africa,Nigeria,16653.196
3418,2023Q3,Africa,Reunion,0.0
3419,2023Q3,Africa,Rwanda,17606.5
3420,2023Q3,Africa,Saint Helena,0.0
3421,2023Q3,Africa,Sao Tome and Principe,24850.396
3422,2023Q3,Africa,Senegal,22192.148
3423,2023Q3,Africa,Seychelles,22323.615999999998
3424,2023Q3,Africa,Sierra Leone,29966.332000000002
3425,2023Q3,Africa,Somalia,33650.748
3426,2023Q3,Africa,South Africa,18434.96
3427,2023Q3,Africa,South Sudan,25831.3
3428,2023Q3,Africa,Sudan,39687.695999999996
3429,2023Q3,Africa,Tanzania,19990.496
3430,2023Q3,Africa,Togo,25763.036
3431,2023Q3,Africa,Tunisia,29347.172
3432,2023Q3,Africa,Uganda,19626.636
3433,2023Q3,Africa,Zambia,21573.908
3434,2023Q3,Africa,Zimbabwe,28321.832000000002
3435,2023Q3,Asia,Afghanistan,54926.668
3436,2023Q3,Asia,Armenia,31372.92
3437,2023Q3,Asia,Azerbaijan,51502.704
3438,2023Q3,Asia,Bahrain,13955.387999999999
3439,2023Q3,Asia,Bangladesh,27416.275999999998
3440,2023Q3,Asia,Bhutan,19970.072
3441,2023Q3,Asia,Brunei,18518.22
3442,2023Q3,Asia,Cambodia,24922.064
3443,2023Q3,Asia,China,24094.708
3444,2023Q3,Asia,Georgia,45652.056000000004
3445,2023Q3,Asia,Hong Kong,0.0
3446,2023Q3,Asia,India,25969.76
3447,2023Q3,Asia,Indonesia,31543.487999999998
3448,2023Q3,Asia,Iran,24868.336
3449,2023Q3,Asia,Iraq,20112.304
3450,2023Q3,Asia,Israel,8585.439999999999
3451,2023Q3,Asia,Japan,7302.040000000001
3452,2023Q3,Asia,Jordan,19159.644
3453,2023Q3,Asia,Kazakhstan,42944.863999999994
3454,2023Q3,Asia,Kuwait,12165.62
3455,2023Q3,Asia,Kyrgyzstan,40145.304000000004
3456,2023Q3,Asia,Laos,33866.212
3457,2023Q3,Asia,Lebanon,24526.372
3458,2023Q3,Asia,Malaysia,24006.664
3459,2023Q3,Asia,Maldives,15171.26
3460,2023Q3,Asia,Mongolia,42323.956
3461,2023Q3,Asia,Myanmar,18593.568000000003
3462,2023Q3,Asia,Nepal,23993.324
3463,2023Q3,Asia,North Korea,29594.652
3464,2023Q3,Asia,Oman,24503.464
3465,2023Q3,Asia,Pakistan,38918.852
3466,2023Q3,Asia,Palestine,24463.72
3467,2023Q3,Asia,Philippines,34080.204
3468,2023Q3,Asia,Qatar,16255.48
3469,2023Q3,Asia,Saudi Arabia,23877.496
3470,2023Q3,Asia,Singapore,8486.356
3471,2023Q3,Asia,South Korea,7911.816000000001
3472,2023Q3,Asia,Sri Lanka,18132.556
3473,2023Q3,Asia,Syria,34616.288
3474,2023Q3,Asia,Taiwan,8940.302
3475,2023Q3,Asia,Tajikistan,39348.216
3476,2023Q3,Asia,Thailand,10107.212
3477,2023Q3,Asia,Timor,30851.832000000002
3478,2023Q3,Asia,Turkey,15758.22
3479,2023Q3,Asia,Turkmenistan,49384.036
