,date,continent,location,median_age
1723,2021Q4,Africa,Niger,1389.2
1724,2021Q4,Africa,Nigeria,1665.2
1725,2021Q4,Africa,Reunion,3312.0
1726,2021Q4,Africa,Rwanda,1867.6000000000001
1727,2021Q4,Africa,Saint Helena,0.0
1728,2021Q4,Africa,Sao Tome and Principe,1720.3999999999999
1729,2021Q4,Africa,Senegal,1720.3999999999999
1730,2021Q4,Africa,Seychelles,3330.4
1731,2021Q4,Africa,Sierra Leone,1757.2
1732,2021Q4,Africa,Somalia,1545.6000000000001
1733,2021Q4,Africa,South Africa,2511.6
1734,2021Q4,Africa,South Sudan,1766.3999999999999
1735,2021Q4,Africa,Sudan,1812.3999999999999
1736,2021Q4,Africa,Tanzania,1628.3999999999999
1737,2021Q4,Africa,Togo,1784.8
1738,2021Q4,Africa,Tunisia,3008.4
1739,2021Q4,Africa,Uganda,1508.8
1740,2021Q4,Africa,Zambia,1628.3999999999999
1741,2021Q4,Africa,Zimbabwe,1803.2
1742,2021Q4,Asia,Afghanistan,1711.2
1743,2021Q4,Asia,Armenia,3284.4
1744,2021Q4,Asia,Azerbaijan,2980.7999999999997
1745,2021Q4,Asia,Bahrain,2980.7999999999997
1746,2021Q4,Asia,Bangladesh,2530.0
1747,2021Q4,Asia,Bhutan,2631.2000000000003
1748,2021Q4,Asia,Brunei,2980.7999999999997
1749,2021Q4,Asia,Cambodia,2355.2000000000003
1750,2021Q4,Asia,China,3560.4
1751,2021Q4,Asia,Georgia,3560.4
1752,2021Q4,Asia,Hong Kong,4121.599999999999
1753,2021Q4,Asia,India,2594.4
1754,2021Q4,Asia,Indonesia,2695.6
1755,2021Q4,Asia,Iran,2980.7999999999997
1756,2021Q4,Asia,Iraq,1840.0
1757,2021Q4,Asia,Israel,2815.2000000000003
1758,2021Q4,Asia,Japan,4434.400000000001
1759,2021Q4,Asia,Jordan,2134.4
1760,2021Q4,Asia,Kazakhstan,2815.2000000000003
1761,2021Q4,Asia,Kuwait,3100.4
1762,2021Q4,Asia,Kyrgyzstan,2419.6
1763,2021Q4,Asia,Laos,2244.7999999999997
1764,2021Q4,Asia,Lebanon,2861.2000000000003
1765,2021Q4,Asia,Macao,3606.4
1766,2021Q4,Asia,Malaysia,2750.7999999999997
1767,2021Q4,Asia,Maldives,2815.2000000000003
1768,2021Q4,Asia,Mongolia,2631.2000000000003
1769,2021Q4,Asia,Myanmar,2677.2000000000003
1770,2021Q4,Asia,Nepal,2300.0
1771,2021Q4,Asia,North Korea,3247.6
1772,2021Q4,Asia,Northern Cyprus,0.0
1773,2021Q4,Asia,Oman,2824.4
1774,2021Q4,Asia,Pakistan,2162.0
1775,2021Q4,Asia,Palestine,1876.8
1776,2021Q4,Asia,Philippines,2318.4
1777,2021Q4,Asia,Qatar,2934.7999999999997
1778,2021Q4,Asia,Saudi Arabia,2934.7999999999997
1779,2021Q4,Asia,Singapore,3900.7999999999997
1780,2021Q4,Asia,South Korea,3992.7999999999997
1781,2021Q4,Asia,Sri Lanka,3137.2000000000003
1782,2021Q4,Asia,Syria,1996.3999999999999
1783,2021Q4,Asia,Taiwan,3882.4
1784,2021Q4,Asia,Tajikistan,2143.6
1785,2021Q4,Asia,Thailand,3689.2000000000003
1786,2021Q4,Asia,Timor,1656.0
1787,2021Q4,Asia,Turkey,2907.2000000000003
1788,2021Q4,Asia,Turkmenistan,2474.7999999999997
1789,2021Q4,Asia,United Arab Emirates,3128.0
1790,2021Q4,Asia,Uzbekistan,2594.4
1791,2021Q4,Asia,Vietnam,2999.2000000000003
1792,2021Q4,Asia,Yemen,1867.6000000000001
1793,2021Q4,Europe,Albania,3496.0
1794,2021Q4,Europe,Andorra,0.0
1795,2021Q4,Europe,Austria,4084.7999999999997
1796,2021Q4,Europe,Belarus,3707.6
1797,2021Q4,Europe,Belgium,3845.6
1798,2021Q4,Europe,Bosnia and Herzegovina,3910.0
1799,2021Q4,Europe,Bulgaria,4112.400000000001
1800,2021Q4,Europe,Croatia,4048.0
1801,2021Q4,Europe,Cyprus,3431.6
1802,2021Q4,Europe,Czechia,3983.6
1803,2021Q4,Europe,Denmark,3891.6
1804,2021Q4,Europe,England,0.0
1805,2021Q4,Europe,Estonia,3928.4
1806,2021Q4,Europe,Faeroe Islands,0.0
1807,2021Q4,Europe,Finland,3937.6
1808,2021Q4,Europe,France,3864.0
1809,2021Q4,Europe,Germany,4287.2
1810,2021Q4,Europe,Gibraltar,0.0
1811,2021Q4,Europe,Greece,4167.599999999999
1812,2021Q4,Europe,Guernsey,0.0
1813,2021Q4,Europe,Hungary,3992.7999999999997
1814,2021Q4,Europe,Iceland,3431.6
1815,2021Q4,Europe,Ireland,3560.4
1816,2021Q4,Europe,Isle of Man,0.0
1817,2021Q4,Europe,Italy,4406.8
1818,2021Q4,Europe,Jersey,0.0
1819,2021Q4,Europe,Kosovo,0.0
1820,2021Q4,Europe,Latvia,4038.7999999999997
1821,2021Q4,Europe,Liechtenstein,0.0
1822,2021Q4,Europe,Lithuania,4002.0
1823,2021Q4,Europe,Luxembourg,3652.4
1824,2021Q4,Europe,Malta,3900.7999999999997
1825,2021Q4,Europe,Moldova,3459.2000000000003
1826,2021Q4,Europe,Monaco,0.0
1827,2021Q4,Europe,Montenegro,3597.2000000000003
1828,2021Q4,Europe,Netherlands,3974.4
1829,2021Q4,Europe,North Macedonia,3597.2000000000003
1830,2021Q4,Europe,Northern Ireland,0.0
1831,2021Q4,Europe,Norway,3652.4
1832,2021Q4,Europe,Poland,3845.6
1833,2021Q4,Europe,Portugal,4250.400000000001
1834,2021Q4,Europe,Romania,3956.0
1835,2021Q4,Europe,Russia,3643.2000000000003
1836,2021Q4,Europe,San Marino,0.0
1837,2021Q4,Europe,Scotland,0.0
1838,2021Q4,Europe,Serbia,3790.4
1839,2021Q4,Europe,Slovakia,3790.4
1840,2021Q4,Europe,Slovenia,4094.0
1841,2021Q4,Europe,Spain,4186.0
1842,2021Q4,Europe,Sweden,3772.0
1843,2021Q4,Europe,Switzerland,3965.2000000000003
1844,2021Q4,Europe,Ukraine,3808.7999999999997
1845,2021Q4,Europe,United Kingdom,3753.6
1846,2021Q4,Europe,Vatican,0.0
1847,2021Q4,Europe,Wales,0.0
1848,2021Q4,North America,Anguilla,0.0
1849,2021Q4,North America,Antigua and Barbuda,2953.2000000000003
1850,2021Q4,North America,Aruba,3790.4
1851,2021Q4,North America,Bahamas,3155.6
1852,2021Q4,North America,Barbados,3661.6
1853,2021Q4,North America,Belize,2300.0
1854,2021Q4,North America,Bermuda,0.0
1855,2021Q4,North America,Bonaire Sint Eustatius and Saba,0.0
1856,2021Q4,North America,British Virgin Islands,0.0
1857,2021Q4,North America,Canada,3808.7999999999997
1858,2021Q4,North America,Cayman Islands,0.0
1859,2021Q4,North America,Costa Rica,3091.2000000000003
1860,2021Q4,North America,Cuba,3965.2000000000003
1861,2021Q4,North America,Curacao,3836.4
1862,2021Q4,North America,Dominica,0.0
1863,2021Q4,North America,Dominican Republic,2539.2000000000003
1864,2021Q4,North America,El Salvador,2539.2000000000003
1865,2021Q4,North America,Greenland,0.0
1866,2021Q4,North America,Grenada,2704.7999999999997
1867,2021Q4,North America,Guadeloupe,3992.7999999999997
1868,2021Q4,North America,Guatemala,2106.7999999999997
1869,2021Q4,North America,Haiti,2235.6
1870,2021Q4,North America,Honduras,2290.7999999999997
1871,2021Q4,North America,Jamaica,2888.7999999999997
1872,2021Q4,North America,Martinique,4204.400000000001
1873,2021Q4,North America,Mexico,2695.6
1874,2021Q4,North America,Montserrat,0.0
1875,2021Q4,North America,Nicaragua,2511.6
1876,2021Q4,North America,Panama,2732.4
1877,2021Q4,North America,Puerto Rico,3514.4
1878,2021Q4,North America,Saint Barthelemy,0.0
1879,2021Q4,North America,Saint Kitts and Nevis,0.0
1880,2021Q4,North America,Saint Lucia,3210.7999999999997
1881,2021Q4,North America,Saint Martin (French part),0.0
1882,2021Q4,North America,Saint Pierre and Miquelon,0.0
1883,2021Q4,North America,Saint Vincent and the Grenadines,2925.6
1884,2021Q4,North America,Sint Maarten (Dutch part),0.0
1885,2021Q4,North America,Trinidad and Tobago,3330.4
1886,2021Q4,North America,Turks and Caicos Islands,0.0
1887,2021Q4,North America,United States,3523.6
1888,2021Q4,North America,United States Virgin Islands,3882.4
1889,2021Q4,Oceania,American Samoa,0.0
1890,2021Q4,Oceania,Australia,3486.7999999999997
1891,2021Q4,Oceania,Cook Islands,0.0
1892,2021Q4,Oceania,Fiji,2631.2000000000003
1893,2021Q4,Oceania,French Polynesia,3008.4
1894,2021Q4,Oceania,Guam,2888.7999999999997
1895,2021Q4,Oceania,Kiribati,2134.4
1896,2021Q4,Oceania,Marshall Islands,0.0
1897,2021Q4,Oceania,Micronesia (country),2116.0
1898,2021Q4,Oceania,Nauru,0.0
1899,2021Q4,Oceania,New Caledonia,3072.7999999999997
1900,2021Q4,Oceania,New Zealand,3486.7999999999997
1901,2021Q4,Oceania,Niue,0.0
1902,2021Q4,Oceania,Northern Mariana Islands,0.0
1903,2021Q4,Oceania,Palau,0.0
1904,2021Q4,Oceania,Papua New Guinea,2079.2000000000003
1905,2021Q4,Oceania,Pitcairn,0.0
1906,2021Q4,Oceania,Samoa,2024.0
1907,2021Q4,Oceania,Solomon Islands,1913.6000000000001
1908,2021Q4,Oceania,Tokelau,0.0
1909,2021Q4,Oceania,Tonga,2051.6
1910,2021Q4,Oceania,Tuvalu,0.0
1911,2021Q4,Oceania,Vanuatu,2125.2000000000003
1912,2021Q4,Oceania,Wallis and Futuna,0.0
1913,2021Q4,South America,Argentina,2934.7999999999997
1914,2021Q4,South America,Bolivia,2336.7999999999997
1915,2021Q4,South America,Brazil,3082.0
1916,2021Q4,South America,Chile,3256.7999999999997
1917,2021Q4,South America,Colombia,2962.4
1918,2021Q4,South America,Ecuador,2585.2000000000003
1919,2021Q4,South America,Falkland Islands,0.0
1920,2021Q4,South America,French Guiana,2327.6
1921,2021Q4,South America,Guyana,2419.6
1922,2021Q4,South America,Paraguay,2438.0
1923,2021Q4,South America,Peru,2677.2000000000003
1924,2021Q4,South America,Suriname,2723.2000000000003
1925,2021Q4,South America,Uruguay,3275.2000000000003
1926,2021Q4,South America,Venezuela,2668.0
1927,2022Q1,Africa,Algeria,2619.0
1928,2022Q1,Africa,Angola,1512.0
1929,2022Q1,Africa,Benin,1692.0
1930,2022Q1,Africa,Botswana,2322.0
1931,2022Q1,Africa,Burkina Faso,1584.0000000000002
1932,2022Q1,Africa,Burundi,1575.0
1933,2022Q1,Africa,Cameroon,1692.0
1934,2022Q1,Africa,Cape Verde,2313.0
1935,2022Q1,Africa,Central African Republic,1647.0
1936,2022Q1,Africa,Chad,1503.0
1937,2022Q1,Africa,Comoros,1835.9999999999998
1938,2022Q1,Africa,Congo,1710.0
1939,2022Q1,Africa,Cote d'Ivoire,1683.0
1940,2022Q1,Africa,Democratic Republic of Congo,1530.0
1941,2022Q1,Africa,Djibouti,2286.0
1942,2022Q1,Africa,Egypt,2277.0
1943,2022Q1,Africa,Equatorial Guinea,2015.9999999999998
1944,2022Q1,Africa,Eritrea,1737.0
1945,2022Q1,Africa,Eswatini,1935.0
1946,2022Q1,Africa,Ethiopia,1782.0
1947,2022Q1,Africa,Gabon,2079.0
1948,2022Q1,Africa,Gambia,1575.0
1949,2022Q1,Africa,Ghana,1899.0000000000002
1950,2022Q1,Africa,Guinea,1710.0
1951,2022Q1,Africa,Guinea-Bissau,1745.9999999999998
1952,2022Q1,Africa,Kenya,1800.0
1953,2022Q1,Africa,Lesotho,1998.0
1954,2022Q1,Africa,Liberia,1728.0
1955,2022Q1,Africa,Libya,2610.0
1956,2022Q1,Africa,Madagascar,1764.0000000000002
1957,2022Q1,Africa,Malawi,1629.0000000000002
1958,2022Q1,Africa,Mali,1475.9999999999998
1959,2022Q1,Africa,Mauritania,1827.0
1960,2022Q1,Africa,Mauritius,3366.0
1961,2022Q1,Africa,Mayotte,1809.0000000000002
1962,2022Q1,Africa,Morocco,2664.0
1963,2022Q1,Africa,Mozambique,1593.0
1964,2022Q1,Africa,Namibia,1980.0
1965,2022Q1,Africa,Niger,1359.0
1966,2022Q1,Africa,Nigeria,1629.0000000000002
1967,2022Q1,Africa,Reunion,3240.0
1968,2022Q1,Africa,Rwanda,1827.0
1969,2022Q1,Africa,Saint Helena,0.0
1970,2022Q1,Africa,Sao Tome and Principe,1683.0
1971,2022Q1,Africa,Senegal,1683.0
1972,2022Q1,Africa,Seychelles,3258.0000000000005
1973,2022Q1,Africa,Sierra Leone,1719.0000000000002
1974,2022Q1,Africa,Somalia,1512.0
1975,2022Q1,Africa,South Africa,2457.0
1976,2022Q1,Africa,South Sudan,1728.0
1977,2022Q1,Africa,Sudan,1773.0
1978,2022Q1,Africa,Tanzania,1593.0
1979,2022Q1,Africa,Togo,1745.9999999999998
1980,2022Q1,Africa,Tunisia,2943.0000000000005
1981,2022Q1,Africa,Uganda,1475.9999999999998
1982,2022Q1,Africa,Zambia,1593.0
1983,2022Q1,Africa,Zimbabwe,1764.0000000000002
1984,2022Q1,Asia,Afghanistan,1674.0000000000002
1985,2022Q1,Asia,Armenia,3213.0000000000005
1986,2022Q1,Asia,Azerbaijan,2916.0
1987,2022Q1,Asia,Bahrain,2916.0
1988,2022Q1,Asia,Bangladesh,2475.0
1989,2022Q1,Asia,Bhutan,2574.0
1990,2022Q1,Asia,Brunei,2916.0
1991,2022Q1,Asia,Cambodia,2304.0
1992,2022Q1,Asia,China,3483.0000000000005
1993,2022Q1,Asia,Georgia,3483.0000000000005
1994,2022Q1,Asia,Hong Kong,4031.9999999999995
1995,2022Q1,Asia,India,2538.0
1996,2022Q1,Asia,Indonesia,2637.0
1997,2022Q1,Asia,Iran,2916.0
1998,2022Q1,Asia,Iraq,1800.0
1999,2022Q1,Asia,Israel,2754.0
2000,2022Q1,Asia,Japan,4338.0
2001,2022Q1,Asia,Jordan,2088.0
2002,2022Q1,Asia,Kazakhstan,2754.0
2003,2022Q1,Asia,Kuwait,3033.0000000000005
2004,2022Q1,Asia,Kyrgyzstan,2367.0
2005,2022Q1,Asia,Laos,2196.0
2006,2022Q1,Asia,Lebanon,2799.0
2007,2022Q1,Asia,Macao,3528.0000000000005
2008,2022Q1,Asia,Malaysia,2691.0
2009,2022Q1,Asia,Maldives,2754.0
2010,2022Q1,Asia,Mongolia,2574.0
2011,2022Q1,Asia,Myanmar,2619.0
2012,2022Q1,Asia,Nepal,2250.0
2013,2022Q1,Asia,North Korea,3176.9999999999995
2014,2022Q1,Asia,Northern Cyprus,0.0
2015,2022Q1,Asia,Oman,2763.0
2016,2022Q1,Asia,Pakistan,2115.0
2017,2022Q1,Asia,Palestine,1835.9999999999998
2018,2022Q1,Asia,Philippines,2268.0
2019,2022Q1,Asia,Qatar,2871.0
2020,2022Q1,Asia,Saudi Arabia,2871.0
2021,2022Q1,Asia,Singapore,3816.0
2022,2022Q1,Asia,South Korea,3906.0
2023,2022Q1,Asia,Sri Lanka,3069.0
2024,2022Q1,Asia,Syria,1953.0
2025,2022Q1,Asia,Taiwan,3798.0000000000005
2026,2022Q1,Asia,Tajikistan,2097.0
2027,2022Q1,Asia,Thailand,3609.0
2028,2022Q1,Asia,Timor,1620.0
2029,2022Q1,Asia,Turkey,2844.0
2030,2022Q1,Asia,Turkmenistan,2421.0
2031,2022Q1,Asia,United Arab Emirates,3060.0
2032,2022Q1,Asia,Uzbekistan,2538.0
2033,2022Q1,Asia,Vietnam,2934.0
2034,2022Q1,Asia,Yemen,1827.0
2035,2022Q1,Europe,Albania,3420.0
2036,2022Q1,Europe,Andorra,0.0
2037,2022Q1,Europe,Austria,3996.0
2038,2022Q1,Europe,Belarus,3626.9999999999995
2039,2022Q1,Europe,Belgium,3761.9999999999995
2040,2022Q1,Europe,Bosnia and Herzegovina,3825.0
2041,2022Q1,Europe,Bulgaria,4023.0000000000005
2042,2022Q1,Europe,Croatia,3960.0
2043,2022Q1,Europe,Cyprus,3356.9999999999995
2044,2022Q1,Europe,Czechia,3896.9999999999995
2045,2022Q1,Europe,Denmark,3806.9999999999995
2046,2022Q1,Europe,England,0.0
2047,2022Q1,Europe,Estonia,3843.0000000000005
2048,2022Q1,Europe,Faeroe Islands,0.0
2049,2022Q1,Europe,Finland,3851.9999999999995
2050,2022Q1,Europe,France,3780.0
2051,2022Q1,Europe,Germany,4194.0
2052,2022Q1,Europe,Gibraltar,0.0
2053,2022Q1,Europe,Greece,4076.9999999999995
2054,2022Q1,Europe,Guernsey,0.0
2055,2022Q1,Europe,Hungary,3906.0
2056,2022Q1,Europe,Iceland,3356.9999999999995
2057,2022Q1,Europe,Ireland,3483.0000000000005
2058,2022Q1,Europe,Isle of Man,0.0
2059,2022Q1,Europe,Italy,4311.0
2060,2022Q1,Europe,Jersey,0.0
2061,2022Q1,Europe,Kosovo,0.0
2062,2022Q1,Europe,Latvia,3951.0
2063,2022Q1,Europe,Liechtenstein,0.0
2064,2022Q1,Europe,Lithuania,3915.0
2065,2022Q1,Europe,Luxembourg,3573.0000000000005
2066,2022Q1,Europe,Malta,3816.0
2067,2022Q1,Europe,Moldova,3384.0
2068,2022Q1,Europe,Monaco,0.0
2069,2022Q1,Europe,Montenegro,3519.0
2070,2022Q1,Europe,Netherlands,3888.0000000000005
2071,2022Q1,Europe,North Macedonia,3519.0
2072,2022Q1,Europe,Northern Ireland,0.0
2073,2022Q1,Europe,Norway,3573.0000000000005
2074,2022Q1,Europe,Poland,3761.9999999999995
2075,2022Q1,Europe,Portugal,4158.0
2076,2022Q1,Europe,Romania,3870.0
2077,2022Q1,Europe,Russia,3564.0
2078,2022Q1,Europe,San Marino,0.0
2079,2022Q1,Europe,Scotland,0.0
2080,2022Q1,Europe,Serbia,3708.0000000000005
2081,2022Q1,Europe,Slovakia,3708.0000000000005
2082,2022Q1,Europe,Slovenia,4005.0
2083,2022Q1,Europe,Spain,4095.0
2084,2022Q1,Europe,Sweden,3690.0
2085,2022Q1,Europe,Switzerland,3879.0
2086,2022Q1,Europe,Ukraine,3726.0
2087,2022Q1,Europe,United Kingdom,3671.9999999999995
2088,2022Q1,Europe,Vatican,0.0
2089,2022Q1,Europe,Wales,0.0
2090,2022Q1,North America,Anguilla,0.0
2091,2022Q1,North America,Antigua and Barbuda,2889.0
2092,2022Q1,North America,Aruba,3708.0000000000005
2093,2022Q1,North America,Bahamas,3086.9999999999995
2094,2022Q1,North America,Barbados,3581.9999999999995
2095,2022Q1,North America,Belize,2250.0
2096,2022Q1,North America,Bermuda,0.0
2097,2022Q1,North America,Bonaire Sint Eustatius and Saba,0.0
2098,2022Q1,North America,British Virgin Islands,0.0
2099,2022Q1,North America,Canada,3726.0
2100,2022Q1,North America,Cayman Islands,0.0
2101,2022Q1,North America,Costa Rica,3024.0
2102,2022Q1,North America,Cuba,3879.0
2103,2022Q1,North America,Curacao,3753.0000000000005
2104,2022Q1,North America,Dominica,0.0
2105,2022Q1,North America,Dominican Republic,2484.0
2106,2022Q1,North America,El Salvador,2484.0
2107,2022Q1,North America,Greenland,0.0
2108,2022Q1,North America,Grenada,2646.0
2109,2022Q1,North America,Guadeloupe,3906.0
2110,2022Q1,North America,Guatemala,2061.0
2111,2022Q1,North America,Haiti,2187.0
2112,2022Q1,North America,Honduras,2241.0
2113,2022Q1,North America,Jamaica,2826.0
2114,2022Q1,North America,Martinique,4113.0
2115,2022Q1,North America,Mexico,2637.0
2116,2022Q1,North America,Montserrat,0.0
2117,2022Q1,North America,Nicaragua,2457.0
2118,2022Q1,North America,Panama,2673.0
2119,2022Q1,North America,Puerto Rico,3438.0000000000005
2120,2022Q1,North America,Saint Barthelemy,0.0
2121,2022Q1,North America,Saint Kitts and Nevis,0.0
2122,2022Q1,North America,Saint Lucia,3141.0
2123,2022Q1,North America,Saint Martin (French part),0.0
2124,2022Q1,North America,Saint Pierre and Miquelon,0.0
2125,2022Q1,North America,Saint Vincent and the Grenadines,2862.0
2126,2022Q1,North America,Sint Maarten (Dutch part),0.0
2127,2022Q1,North America,Trinidad and Tobago,3258.0000000000005
2128,2022Q1,North America,Turks and Caicos Islands,0.0
2129,2022Q1,North America,United States,3446.9999999999995
2130,2022Q1,North America,United States Virgin Islands,3798.0000000000005
2131,2022Q1,Oceania,American Samoa,0.0
2132,2022Q1,Oceania,Australia,3411.0
2133,2022Q1,Oceania,Cook Islands,0.0
2134,2022Q1,Oceania,Fiji,2574.0
2135,2022Q1,Oceania,French Polynesia,2943.0000000000005
2136,2022Q1,Oceania,Guam,2826.0
2137,2022Q1,Oceania,Kiribati,2088.0
2138,2022Q1,Oceania,Marshall Islands,0.0
2139,2022Q1,Oceania,Micronesia (country),2070.0
2140,2022Q1,Oceania,Nauru,0.0
2141,2022Q1,Oceania,New Caledonia,3006.0
2142,2022Q1,Oceania,New Zealand,3411.0
2143,2022Q1,Oceania,Niue,0.0
2144,2022Q1,Oceania,Northern Mariana Islands,0.0
2145,2022Q1,Oceania,Palau,0.0
2146,2022Q1,Oceania,Papua New Guinea,2034.0000000000002
2147,2022Q1,Oceania,Pitcairn,0.0
2148,2022Q1,Oceania,Samoa,1980.0
2149,2022Q1,Oceania,Solomon Islands,1872.0
2150,2022Q1,Oceania,Tokelau,0.0
2151,2022Q1,Oceania,Tonga,2007.0
2152,2022Q1,Oceania,Tuvalu,0.0
2153,2022Q1,Oceania,Vanuatu,2079.0
2154,2022Q1,Oceania,Wallis and Futuna,0.0
2155,2022Q1,South America,Argentina,2871.0
2156,2022Q1,South America,Bolivia,2286.0
2157,2022Q1,South America,Brazil,3015.0
2158,2022Q1,South America,Chile,3186.0
2159,2022Q1,South America,Colombia,2898.0000000000005
2160,2022Q1,South America,Ecuador,2529.0
2161,2022Q1,South America,Falkland Islands,0.0
2162,2022Q1,South America,French Guiana,2277.0
2163,2022Q1,South America,Guyana,2367.0
2164,2022Q1,South America,Paraguay,2385.0
2165,2022Q1,South America,Peru,2619.0
2166,2022Q1,South America,Suriname,2664.0
2167,2022Q1,South America,Uruguay,3204.0
2168,2022Q1,South America,Venezuela,2610.0
2169,2022Q2,Africa,Algeria,2648.1
2170,2022Q2,Africa,Angola,1528.8
2171,2022Q2,Africa,Benin,1710.8
2172,2022Q2,Africa,Botswana,2347.8
2173,2022Q2,Africa,Burkina Faso,1601.6000000000001
2174,2022Q2,Africa,Burundi,1592.5
2175,2022Q2,Africa,Cameroon,1710.8
2176,2022Q2,Africa,Cape Verde,2338.7
2177,2022Q2,Africa,Central African Republic,1665.3
2178,2022Q2,Africa,Chad,1519.7
2179,2022Q2,Africa,Comoros,1856.3999999999999
2180,2022Q2,Africa,Congo,1729.0
2181,2022Q2,Africa,Cote d'Ivoire,1701.7
2182,2022Q2,Africa,Democratic Republic of Congo,1547.0
2183,2022Q2,Africa,Djibouti,2311.4
2184,2022Q2,Africa,Egypt,2302.3
2185,2022Q2,Africa,Equatorial Guinea,2038.3999999999999
2186,2022Q2,Africa,Eritrea,1756.3
2187,2022Q2,Africa,Eswatini,1956.5
2188,2022Q2,Africa,Ethiopia,1801.8
2189,2022Q2,Africa,Gabon,2102.1
2190,2022Q2,Africa,Gambia,1592.5
2191,2022Q2,Africa,Ghana,1920.1000000000001
2192,2022Q2,Africa,Guinea,1729.0
2193,2022Q2,Africa,Guinea-Bissau,1765.3999999999999
2194,2022Q2,Africa,Kenya,1820.0
2195,2022Q2,Africa,Lesotho,2020.2
2196,2022Q2,Africa,Liberia,1747.2
2197,2022Q2,Africa,Libya,2639.0
2198,2022Q2,Africa,Madagascar,1783.6000000000001
2199,2022Q2,Africa,Malawi,1647.1000000000001
2200,2022Q2,Africa,Mali,1492.3999999999999
2201,2022Q2,Africa,Mauritania,1847.3
2202,2022Q2,Africa,Mauritius,3403.4
2203,2022Q2,Africa,Mayotte,1829.1000000000001
2204,2022Q2,Africa,Morocco,2693.6
2205,2022Q2,Africa,Mozambique,1610.7
2206,2022Q2,Africa,Namibia,2002.0
2207,2022Q2,Africa,Niger,1374.1
2208,2022Q2,Africa,Nigeria,1647.1000000000001
2209,2022Q2,Africa,Reunion,3276.0
2210,2022Q2,Africa,Rwanda,1847.3
2211,2022Q2,Africa,Saint Helena,0.0
2212,2022Q2,Africa,Sao Tome and Principe,1701.7
2213,2022Q2,Africa,Senegal,1701.7
2214,2022Q2,Africa,Seychelles,3294.2000000000003
2215,2022Q2,Africa,Sierra Leone,1738.1000000000001
2216,2022Q2,Africa,Somalia,1528.8
2217,2022Q2,Africa,South Africa,2484.3
2218,2022Q2,Africa,South Sudan,1747.2
2219,2022Q2,Africa,Sudan,1792.7
2220,2022Q2,Africa,Tanzania,1610.7
2221,2022Q2,Africa,Togo,1765.3999999999999
2222,2022Q2,Africa,Tunisia,2975.7000000000003
2223,2022Q2,Africa,Uganda,1492.3999999999999
2224,2022Q2,Africa,Western Sahara,28.4
2225,2022Q2,Africa,Zambia,1610.7
2226,2022Q2,Africa,Zimbabwe,1783.6000000000001
2227,2022Q2,Asia,Afghanistan,1692.6000000000001
2228,2022Q2,Asia,Armenia,3248.7000000000003
2229,2022Q2,Asia,Azerbaijan,2948.4
2230,2022Q2,Asia,Bahrain,2948.4
2231,2022Q2,Asia,Bangladesh,2502.5
2232,2022Q2,Asia,Bhutan,2602.6
2233,2022Q2,Asia,Brunei,2948.4
2234,2022Q2,Asia,Cambodia,2329.6
2235,2022Q2,Asia,China,3521.7000000000003
2236,2022Q2,Asia,Georgia,3521.7000000000003
2237,2022Q2,Asia,Hong Kong,4076.7999999999997
2238,2022Q2,Asia,India,2566.2
2239,2022Q2,Asia,Indonesia,2666.3
2240,2022Q2,Asia,Iran,2948.4
2241,2022Q2,Asia,Iraq,1820.0
2242,2022Q2,Asia,Israel,2784.6
2243,2022Q2,Asia,Japan,4386.2
2244,2022Q2,Asia,Jordan,2111.2
2245,2022Q2,Asia,Kazakhstan,2784.6
2246,2022Q2,Asia,Kuwait,3066.7000000000003
2247,2022Q2,Asia,Kyrgyzstan,2393.3
2248,2022Q2,Asia,Laos,2220.4
2249,2022Q2,Asia,Lebanon,2830.1
2250,2022Q2,Asia,Macao,3567.2000000000003
2251,2022Q2,Asia,Malaysia,2720.9
2252,2022Q2,Asia,Maldives,2784.6
2253,2022Q2,Asia,Mongolia,2602.6
2254,2022Q2,Asia,Myanmar,2648.1
2255,2022Q2,Asia,Nepal,2275.0
2256,2022Q2,Asia,North Korea,3212.2999999999997
2257,2022Q2,Asia,Northern Cyprus,0.0
2258,2022Q2,Asia,Oman,2793.7
2259,2022Q2,Asia,Pakistan,2138.5
2260,2022Q2,Asia,Palestine,1856.3999999999999
2261,2022Q2,Asia,Philippines,2293.2
2262,2022Q2,Asia,Qatar,2902.9
2263,2022Q2,Asia,Saudi Arabia,2902.9
2264,2022Q2,Asia,Singapore,3858.4
2265,2022Q2,Asia,South Korea,3949.4
2266,2022Q2,Asia,Sri Lanka,3103.1
2267,2022Q2,Asia,Syria,1974.7
2268,2022Q2,Asia,Taiwan,3840.2000000000003
2269,2022Q2,Asia,Tajikistan,2120.3
2270,2022Q2,Asia,Thailand,3649.1
2271,2022Q2,Asia,Timor,1638.0
2272,2022Q2,Asia,Turkey,2875.6
2273,2022Q2,Asia,Turkmenistan,2447.9
2274,2022Q2,Asia,United Arab Emirates,3094.0
2275,2022Q2,Asia,Uzbekistan,2566.2
2276,2022Q2,Asia,Vietnam,2966.6
2277,2022Q2,Asia,Yemen,1847.3
2278,2022Q2,Europe,Albania,3458.0
2279,2022Q2,Europe,Andorra,0.0
2280,2022Q2,Europe,Austria,4040.4
2281,2022Q2,Europe,Belarus,3667.2999999999997
2282,2022Q2,Europe,Belgium,3803.7999999999997
2283,2022Q2,Europe,Bosnia and Herzegovina,3867.5
