,date,continent,location,population_density
2893,2022Q4,South America,Suriname,332.30400000000003
2894,2022Q4,South America,Uruguay,1817.092
2895,2022Q4,South America,Venezuela,3335.276
2896,2023Q1,Africa,Algeria,1561.32
2897,2023Q1,Africa,Angola,2150.1
2898,2023Q1,Africa,Benin,8919.9
2899,2023Q1,Africa,Botswana,363.96
2900,2023Q1,Africa,Burkina Faso,6313.589999999999
2901,2023Q1,Africa,Burundi,38075.58
2902,2023Q1,Africa,Cameroon,4579.65
2903,2023Q1,Africa,Cape Verde,12202.2
2904,2023Q1,Africa,Central African Republic,673.11
2905,2023Q1,Africa,Chad,1064.97
2906,2023Q1,Africa,Comoros,39361.68
2907,2023Q1,Africa,Congo,1386.45
2908,2023Q1,Africa,Cote d'Ivoire,6875.91
2909,2023Q1,Africa,Democratic Republic of Congo,3229.1099999999997
2910,2023Q1,Africa,Djibouti,3715.6499999999996
2911,2023Q1,Africa,Egypt,8819.91
2912,2023Q1,Africa,Equatorial Guinea,4067.46
2913,2023Q1,Africa,Eritrea,3987.36
2914,2023Q1,Africa,Eswatini,7154.280000000001
2915,2023Q1,Africa,Ethiopia,9446.13
2916,2023Q1,Africa,Gabon,707.31
2917,2023Q1,Africa,Gambia,18680.94
2918,2023Q1,Africa,Ghana,11404.71
2919,2023Q1,Africa,Guinea,4657.95
2920,2023Q1,Africa,Guinea-Bissau,5957.1900000000005
2921,2023Q1,Africa,Kenya,7859.16
2922,2023Q1,Africa,Lesotho,6620.58
2923,2023Q1,Africa,Liberia,4421.43
2924,2023Q1,Africa,Libya,326.07
2925,2023Q1,Africa,Madagascar,3955.59
2926,2023Q1,Africa,Malawi,17776.71
2927,2023Q1,Africa,Mali,1367.6399999999999
2928,2023Q1,Africa,Mauritania,386.01
2929,2023Q1,Africa,Mauritius,56066.58
2930,2023Q1,Africa,Mayotte,0.0
2931,2023Q1,Africa,Morocco,7207.2
2932,2023Q1,Africa,Mozambique,3395.52
2933,2023Q1,Africa,Namibia,277.02
2934,2023Q1,Africa,Niger,1525.9499999999998
2935,2023Q1,Africa,Nigeria,18862.92
2936,2023Q1,Africa,Reunion,0.0
2937,2023Q1,Africa,Rwanda,44538.21
2938,2023Q1,Africa,Saint Helena,0.0
2939,2023Q1,Africa,Sao Tome and Principe,19155.690000000002
2940,2023Q1,Africa,Senegal,7409.52
2941,2023Q1,Africa,Seychelles,18751.86
2942,2023Q1,Africa,Sierra Leone,9423.0
2943,2023Q1,Africa,Somalia,2115.0
2944,2023Q1,Africa,South Africa,4207.86
2945,2023Q1,Africa,South Sudan,0.0
2946,2023Q1,Africa,Sudan,2093.22
2947,2023Q1,Africa,Tanzania,5822.91
2948,2023Q1,Africa,Togo,12902.94
2949,2023Q1,Africa,Tunisia,6680.5199999999995
2950,2023Q1,Africa,Uganda,19238.309999999998
2951,2023Q1,Africa,Zambia,2069.55
2952,2023Q1,Africa,Zimbabwe,3845.61
2953,2023Q1,Asia,Afghanistan,4897.98
2954,2023Q1,Asia,Armenia,9263.789999999999
2955,2023Q1,Asia,Azerbaijan,10737.81
2956,2023Q1,Asia,Bahrain,174231.63
2957,2023Q1,Asia,Bangladesh,113853.24
2958,2023Q1,Asia,Bhutan,1906.9199999999998
2959,2023Q1,Asia,Brunei,7321.23
2960,2023Q1,Asia,Cambodia,8160.48
2961,2023Q1,Asia,China,13290.66
2962,2023Q1,Asia,Georgia,5852.88
2963,2023Q1,Asia,Hong Kong,633574.26
2964,2023Q1,Asia,India,40537.71
2965,2023Q1,Asia,Indonesia,13115.25
2966,2023Q1,Asia,Iran,4484.79
2967,2023Q1,Asia,Iraq,7931.25
2968,2023Q1,Asia,Israel,36234.54
2969,2023Q1,Asia,Japan,31300.02
2970,2023Q1,Asia,Jordan,9835.65
2971,2023Q1,Asia,Kazakhstan,601.29
2972,2023Q1,Asia,Kuwait,20891.52
2973,2023Q1,Asia,Kyrgyzstan,2909.97
2974,2023Q1,Asia,Laos,2674.35
2975,2023Q1,Asia,Lebanon,53510.490000000005
2976,2023Q1,Asia,Macao,1849208.94
2977,2023Q1,Asia,Malaysia,8662.86
2978,2023Q1,Asia,Maldives,130898.97
2979,2023Q1,Asia,Mongolia,178.2
2980,2023Q1,Asia,Myanmar,7354.89
2981,2023Q1,Asia,Nepal,18398.7
2982,2023Q1,Asia,North Korea,19053.09
2983,2023Q1,Asia,Oman,1348.2
2984,2023Q1,Asia,Pakistan,23001.57
2985,2023Q1,Asia,Palestine,70038.18
2986,2023Q1,Asia,Philippines,31668.57
2987,2023Q1,Asia,Qatar,20458.98
2988,2023Q1,Asia,Saudi Arabia,1378.98
2989,2023Q1,Asia,Singapore,712415.79
2990,2023Q1,Asia,South Korea,47517.03
2991,2023Q1,Asia,Sri Lanka,30775.949999999997
2992,2023Q1,Asia,Syria,0.0
2993,2023Q1,Asia,Taiwan,0.0
2994,2023Q1,Asia,Tajikistan,5785.290000000001
2995,2023Q1,Asia,Thailand,12161.880000000001
2996,2023Q1,Asia,Timor,7845.84
2997,2023Q1,Asia,Turkey,9442.26
2998,2023Q1,Asia,Turkmenistan,1102.77
2999,2023Q1,Asia,United Arab Emirates,10119.779999999999
3000,2023Q1,Asia,Uzbekistan,6852.06
3001,2023Q1,Asia,Vietnam,27731.43
3002,2023Q1,Asia,Yemen,4815.72
3003,2023Q1,Europe,Albania,9438.39
3004,2023Q1,Europe,Andorra,14737.949999999999
3005,2023Q1,Europe,Austria,9607.41
3006,2023Q1,Europe,Belarus,4217.219999999999
3007,2023Q1,Europe,Belgium,33800.76
3008,2023Q1,Europe,Bosnia and Herzegovina,6164.639999999999
3009,2023Q1,Europe,Bulgaria,5866.200000000001
3010,2023Q1,Europe,Croatia,6635.34
3011,2023Q1,Europe,Cyprus,11489.13
3012,2023Q1,Europe,Czechia,12345.839999999998
3013,2023Q1,Europe,Denmark,12286.800000000001
3014,2023Q1,Europe,England,0.0
3015,2023Q1,Europe,Estonia,2792.9700000000003
3016,2023Q1,Europe,Faeroe Islands,3177.72
3017,2023Q1,Europe,Finland,1632.24
3018,2023Q1,Europe,France,11032.02
3019,2023Q1,Europe,Germany,21331.44
3020,2023Q1,Europe,Gibraltar,311139.0
3021,2023Q1,Europe,Greece,7513.11
3022,2023Q1,Europe,Guernsey,0.0
3023,2023Q1,Europe,Hungary,9723.87
3024,2023Q1,Europe,Iceland,306.36
3025,2023Q1,Europe,Ireland,6288.66
3026,2023Q1,Europe,Isle of Man,13308.480000000001
3027,2023Q1,Europe,Italy,18527.31
3028,2023Q1,Europe,Jersey,0.0
3029,2023Q1,Europe,Kosovo,15133.95
3030,2023Q1,Europe,Latvia,2809.08
3031,2023Q1,Europe,Liechtenstein,21331.08
3032,2023Q1,Europe,Lithuania,4062.1499999999996
3033,2023Q1,Europe,Luxembourg,20830.23
3034,2023Q1,Europe,Malta,130863.33
3035,2023Q1,Europe,Moldova,11128.95
3036,2023Q1,Europe,Monaco,1741275.0
3037,2023Q1,Europe,Montenegro,4165.2
3038,2023Q1,Europe,Netherlands,45768.96
3039,2023Q1,Europe,North Macedonia,7433.999999999999
3040,2023Q1,Europe,Northern Ireland,0.0
3041,2023Q1,Europe,Norway,1301.58
3042,2023Q1,Europe,Poland,11162.43
3043,2023Q1,Europe,Portugal,10113.39
3044,2023Q1,Europe,Romania,7661.610000000001
3045,2023Q1,Europe,Russia,794.07
3046,2023Q1,Europe,San Marino,50100.030000000006
3047,2023Q1,Europe,Scotland,0.0
3048,2023Q1,Europe,Serbia,7226.19
3049,2023Q1,Europe,Slovakia,10181.52
3050,2023Q1,Europe,Slovenia,9235.71
3051,2023Q1,Europe,Spain,8379.45
3052,2023Q1,Europe,Sweden,2224.62
3053,2023Q1,Europe,Switzerland,19281.87
3054,2023Q1,Europe,Ukraine,6965.1
3055,2023Q1,Europe,United Kingdom,24560.820000000003
3056,2023Q1,Europe,Vatican,0.0
3057,2023Q1,Europe,Wales,0.0
3058,2023Q1,North America,Anguilla,0.0
3059,2023Q1,North America,Antigua and Barbuda,20866.05
3060,2023Q1,North America,Aruba,52631.99999999999
3061,2023Q1,North America,Bahamas,3554.73
3062,2023Q1,North America,Barbados,59801.67
3063,2023Q1,North America,Belize,1478.34
3064,2023Q1,North America,Bermuda,117793.79999999999
3065,2023Q1,North America,Bonaire Sint Eustatius and Saba,0.0
3066,2023Q1,North America,British Virgin Islands,18717.57
3067,2023Q1,North America,Canada,363.33
3068,2023Q1,North America,Cayman Islands,23084.64
3069,2023Q1,North America,Costa Rica,8647.109999999999
3070,2023Q1,North America,Cuba,9936.72
3071,2023Q1,North America,Curacao,32637.96
3072,2023Q1,North America,Dominica,8871.029999999999
3073,2023Q1,North America,Dominican Republic,20058.57
3074,2023Q1,North America,El Salvador,27702.989999999998
3075,2023Q1,North America,Greenland,12.330000000000002
3076,2023Q1,North America,Grenada,28541.88
3077,2023Q1,North America,Guadeloupe,0.0
3078,2023Q1,North America,Guatemala,14205.06
3079,2023Q1,North America,Haiti,35860.32
3080,2023Q1,North America,Honduras,7452.450000000001
3081,2023Q1,North America,Jamaica,24019.11
3082,2023Q1,North America,Martinique,0.0
3083,2023Q1,North America,Mexico,5979.96
3084,2023Q1,North America,Montserrat,0.0
3085,2023Q1,North America,Nicaragua,4650.03
3086,2023Q1,North America,Panama,4961.97
3087,2023Q1,North America,Puerto Rico,33860.880000000005
3088,2023Q1,North America,Saint Barthelemy,0.0
3089,2023Q1,North America,Saint Kitts and Nevis,19157.850000000002
3090,2023Q1,North America,Saint Lucia,26386.83
3091,2023Q1,North America,Saint Martin (French part),53147.97
3092,2023Q1,North America,Saint Pierre and Miquelon,0.0
3093,2023Q1,North America,Saint Vincent and the Grenadines,25360.829999999998
3094,2023Q1,North America,Sint Maarten (Dutch part),108817.92
3095,2023Q1,North America,Trinidad and Tobago,24019.74
3096,2023Q1,North America,Turks and Caicos Islands,3358.08
3097,2023Q1,North America,United States,3204.72
3098,2023Q1,North America,United States Virgin Islands,27583.2
3099,2023Q1,Oceania,American Samoa,25038.449999999997
3100,2023Q1,Oceania,Australia,288.18
3101,2023Q1,Oceania,Cook Islands,0.0
3102,2023Q1,Oceania,Fiji,4460.58
3103,2023Q1,Oceania,French Polynesia,6959.16
3104,2023Q1,Oceania,Guam,27371.52
3105,2023Q1,Oceania,Kiribati,12933.09
3106,2023Q1,Oceania,Marshall Islands,26563.499999999996
3107,2023Q1,Oceania,Micronesia (country),13569.929999999998
3108,2023Q1,Oceania,Nauru,61420.50000000001
3109,2023Q1,Oceania,New Caledonia,1380.78
3110,2023Q1,Oceania,New Zealand,1638.54
3111,2023Q1,Oceania,Niue,0.0
3112,2023Q1,Oceania,Northern Mariana Islands,10789.02
3113,2023Q1,Oceania,Palau,4251.33
3114,2023Q1,Oceania,Papua New Guinea,1639.8
3115,2023Q1,Oceania,Pitcairn,0.0
3116,2023Q1,Oceania,Samoa,6247.17
3117,2023Q1,Oceania,Solomon Islands,1965.69
3118,2023Q1,Oceania,Tokelau,0.0
3119,2023Q1,Oceania,Tonga,13502.519999999999
3120,2023Q1,Oceania,Tuvalu,33576.03
3121,2023Q1,Oceania,Vanuatu,2039.58
3122,2023Q1,Oceania,Wallis and Futuna,0.0
3123,2023Q1,South America,Argentina,1455.93
3124,2023Q1,South America,Bolivia,918.18
3125,2023Q1,South America,Brazil,2253.6
3126,2023Q1,South America,Chile,2185.38
3127,2023Q1,South America,Colombia,3980.0699999999997
3128,2023Q1,South America,Ecuador,6024.509999999999
3129,2023Q1,South America,Falkland Islands,0.0
3130,2023Q1,South America,French Guiana,0.0
3131,2023Q1,South America,Guyana,355.68
3132,2023Q1,South America,Paraguay,1542.9599999999998
3133,2023Q1,South America,Peru,2261.61
3134,2023Q1,South America,Suriname,325.08
3135,2023Q1,South America,Uruguay,1777.5900000000001
3136,2023Q1,South America,Venezuela,3262.77
3137,2023Q2,Africa,Algeria,1578.668
3138,2023Q2,Africa,Angola,2173.9900000000002
3139,2023Q2,Africa,Benin,9019.01
3140,2023Q2,Africa,Botswana,368.00399999999996
3141,2023Q2,Africa,Burkina Faso,6383.741
3142,2023Q2,Africa,Burundi,38498.642
3143,2023Q2,Africa,Cameroon,4630.535
3144,2023Q2,Africa,Cape Verde,12337.78
3145,2023Q2,Africa,Central African Republic,680.589
3146,2023Q2,Africa,Chad,1076.803
3147,2023Q2,Africa,Comoros,39799.032
3148,2023Q2,Africa,Congo,1401.855
3149,2023Q2,Africa,Cote d'Ivoire,6952.309
3150,2023Q2,Africa,Democratic Republic of Congo,3264.9889999999996
3151,2023Q2,Africa,Djibouti,3756.9349999999995
3152,2023Q2,Africa,Egypt,8917.909
3153,2023Q2,Africa,Equatorial Guinea,4112.654
3154,2023Q2,Africa,Eritrea,4031.664
3155,2023Q2,Africa,Eswatini,7233.772000000001
3156,2023Q2,Africa,Ethiopia,9551.087
3157,2023Q2,Africa,Gabon,715.169
3158,2023Q2,Africa,Gambia,18888.506
3159,2023Q2,Africa,Ghana,11531.429
3160,2023Q2,Africa,Guinea,4709.705
3161,2023Q2,Africa,Guinea-Bissau,6023.381
3162,2023Q2,Africa,Kenya,7946.4839999999995
3163,2023Q2,Africa,Lesotho,6694.142
3164,2023Q2,Africa,Liberia,4470.557
3165,2023Q2,Africa,Libya,329.69300000000004
3166,2023Q2,Africa,Madagascar,3999.541
3167,2023Q2,Africa,Malawi,17974.229
3168,2023Q2,Africa,Mali,1382.836
3169,2023Q2,Africa,Mauritania,390.299
3170,2023Q2,Africa,Mauritius,56689.542
3171,2023Q2,Africa,Mayotte,0.0
3172,2023Q2,Africa,Morocco,7287.28
3173,2023Q2,Africa,Mozambique,3433.248
3174,2023Q2,Africa,Namibia,280.098
3175,2023Q2,Africa,Niger,1542.9049999999997
3176,2023Q2,Africa,Nigeria,19072.507999999998
3177,2023Q2,Africa,Reunion,0.0
3178,2023Q2,Africa,Rwanda,45033.079000000005
3179,2023Q2,Africa,Saint Helena,0.0
3180,2023Q2,Africa,Sao Tome and Principe,19368.531
3181,2023Q2,Africa,Senegal,7491.848
3182,2023Q2,Africa,Seychelles,18960.214
3183,2023Q2,Africa,Sierra Leone,9527.7
3184,2023Q2,Africa,Somalia,2138.5
3185,2023Q2,Africa,South Africa,4254.614
3186,2023Q2,Africa,South Sudan,0.0
3187,2023Q2,Africa,Sudan,2116.478
3188,2023Q2,Africa,Tanzania,5887.6089999999995
3189,2023Q2,Africa,Togo,13046.306
3190,2023Q2,Africa,Tunisia,6754.748
3191,2023Q2,Africa,Uganda,19452.069
3192,2023Q2,Africa,Zambia,2092.545
3193,2023Q2,Africa,Zimbabwe,3888.339
3194,2023Q2,Asia,Afghanistan,4952.402
3195,2023Q2,Asia,Armenia,9366.721
3196,2023Q2,Asia,Azerbaijan,10857.119
3197,2023Q2,Asia,Bahrain,176167.53699999998
3198,2023Q2,Asia,Bangladesh,115118.27600000001
3199,2023Q2,Asia,Bhutan,1928.108
3200,2023Q2,Asia,Brunei,7402.576999999999
3201,2023Q2,Asia,Cambodia,8251.152
3202,2023Q2,Asia,China,13438.334
3203,2023Q2,Asia,Georgia,5917.911999999999
3204,2023Q2,Asia,Hong Kong,640613.974
3205,2023Q2,Asia,India,40988.129
3206,2023Q2,Asia,Indonesia,13260.975
3207,2023Q2,Asia,Iran,4534.621
3208,2023Q2,Asia,Iraq,8019.375
3209,2023Q2,Asia,Israel,36637.146
3210,2023Q2,Asia,Japan,31647.798000000003
3211,2023Q2,Asia,Jordan,9944.935
3212,2023Q2,Asia,Kazakhstan,607.971
3213,2023Q2,Asia,Kuwait,21123.647999999997
3214,2023Q2,Asia,Kyrgyzstan,2942.303
3215,2023Q2,Asia,Laos,2704.065
3216,2023Q2,Asia,Lebanon,54105.05100000001
3217,2023Q2,Asia,Macao,267107.958
3218,2023Q2,Asia,Malaysia,8759.114
3219,2023Q2,Asia,Maldives,132353.403
3220,2023Q2,Asia,Mongolia,180.18
3221,2023Q2,Asia,Myanmar,7436.611000000001
3222,2023Q2,Asia,Nepal,18603.13
3223,2023Q2,Asia,North Korea,19264.791
3224,2023Q2,Asia,Oman,1363.18
3225,2023Q2,Asia,Pakistan,23257.143
3226,2023Q2,Asia,Palestine,70816.382
3227,2023Q2,Asia,Philippines,32020.443
3228,2023Q2,Asia,Qatar,20686.302
3229,2023Q2,Asia,Saudi Arabia,1394.302
3230,2023Q2,Asia,Singapore,720331.521
3231,2023Q2,Asia,South Korea,48044.996999999996
3232,2023Q2,Asia,Sri Lanka,31117.905
3233,2023Q2,Asia,Syria,0.0
3234,2023Q2,Asia,Taiwan,0.0
3235,2023Q2,Asia,Tajikistan,5849.571000000001
3236,2023Q2,Asia,Thailand,12297.012
3237,2023Q2,Asia,Timor,7933.0160000000005
3238,2023Q2,Asia,Turkey,9547.174
3239,2023Q2,Asia,Turkmenistan,1115.023
3240,2023Q2,Asia,United Arab Emirates,10232.222
3241,2023Q2,Asia,Uzbekistan,6928.194
3242,2023Q2,Asia,Vietnam,28039.557
3243,2023Q2,Asia,Yemen,4869.228
3244,2023Q2,Europe,Albania,9543.261
3245,2023Q2,Europe,Andorra,14901.705
3246,2023Q2,Europe,Austria,9714.159
3247,2023Q2,Europe,Belarus,4264.0779999999995
3248,2023Q2,Europe,Belgium,34176.324
3249,2023Q2,Europe,Bosnia and Herzegovina,6233.1359999999995
3250,2023Q2,Europe,Bulgaria,5931.380000000001
3251,2023Q2,Europe,Croatia,6709.066
3252,2023Q2,Europe,Cyprus,11616.787
3253,2023Q2,Europe,Czechia,12483.016
3254,2023Q2,Europe,Denmark,12423.320000000002
3255,2023Q2,Europe,England,0.0
3256,2023Q2,Europe,Estonia,2824.003
3257,2023Q2,Europe,Faeroe Islands,3213.028
3258,2023Q2,Europe,Finland,1650.376
3259,2023Q2,Europe,France,11154.598
3260,2023Q2,Europe,Germany,21568.456
3261,2023Q2,Europe,Gibraltar,314596.1
3262,2023Q2,Europe,Greece,7596.589
3263,2023Q2,Europe,Guernsey,0.0
3264,2023Q2,Europe,Hungary,9831.913
3265,2023Q2,Europe,Iceland,309.764
3266,2023Q2,Europe,Ireland,6358.534
3267,2023Q2,Europe,Isle of Man,13456.352
3268,2023Q2,Europe,Italy,18733.169
3269,2023Q2,Europe,Jersey,0.0
3270,2023Q2,Europe,Kosovo,15302.105
3271,2023Q2,Europe,Latvia,2840.292
3272,2023Q2,Europe,Liechtenstein,21568.092
3273,2023Q2,Europe,Lithuania,4107.285
3274,2023Q2,Europe,Luxembourg,21061.677
3275,2023Q2,Europe,Malta,132317.367
3276,2023Q2,Europe,Moldova,11252.605
3277,2023Q2,Europe,Monaco,1760622.5
3278,2023Q2,Europe,Montenegro,4211.4800000000005
3279,2023Q2,Europe,Netherlands,46277.504
3280,2023Q2,Europe,North Macedonia,7516.599999999999
3281,2023Q2,Europe,Northern Ireland,0.0
3282,2023Q2,Europe,Norway,1316.042
3283,2023Q2,Europe,Poland,11286.457
3284,2023Q2,Europe,Portugal,10225.761
3285,2023Q2,Europe,Romania,7746.7390000000005
3286,2023Q2,Europe,Russia,802.893
3287,2023Q2,Europe,San Marino,50656.697
3288,2023Q2,Europe,Scotland,0.0
3289,2023Q2,Europe,Serbia,7306.481
3290,2023Q2,Europe,Slovakia,10294.648
3291,2023Q2,Europe,Slovenia,9338.329
3292,2023Q2,Europe,Spain,8472.555
3293,2023Q2,Europe,Sweden,2249.338
3294,2023Q2,Europe,Switzerland,19496.113
3295,2023Q2,Europe,Ukraine,7042.49
3296,2023Q2,Europe,United Kingdom,24833.718
3297,2023Q2,Europe,Vatican,0.0
3298,2023Q2,Europe,Wales,0.0
3299,2023Q2,North America,Anguilla,0.0
3300,2023Q2,North America,Antigua and Barbuda,21097.895
3301,2023Q2,North America,Aruba,53216.799999999996
3302,2023Q2,North America,Bahamas,3594.227
3303,2023Q2,North America,Barbados,60466.132999999994
3304,2023Q2,North America,Belize,1494.7659999999998
3305,2023Q2,North America,Bermuda,119102.62
3306,2023Q2,North America,Bonaire Sint Eustatius and Saba,0.0
3307,2023Q2,North America,British Virgin Islands,18925.543
3308,2023Q2,North America,Canada,367.367
3309,2023Q2,North America,Cayman Islands,23341.136
3310,2023Q2,North America,Costa Rica,8743.189
3311,2023Q2,North America,Cuba,10047.128
3312,2023Q2,North America,Curacao,33000.604
3313,2023Q2,North America,Dominica,8969.597
3314,2023Q2,North America,Dominican Republic,20281.443
3315,2023Q2,North America,El Salvador,28010.801
3316,2023Q2,North America,Greenland,12.467
3317,2023Q2,North America,Grenada,28859.012
3318,2023Q2,North America,Guadeloupe,0.0
3319,2023Q2,North America,Guatemala,14362.894
3320,2023Q2,North America,Haiti,36258.768
3321,2023Q2,North America,Honduras,7535.255000000001
3322,2023Q2,North America,Jamaica,24285.989
3323,2023Q2,North America,Martinique,0.0
3324,2023Q2,North America,Mexico,6046.404
3325,2023Q2,North America,Montserrat,0.0
3326,2023Q2,North America,Nicaragua,4701.697
3327,2023Q2,North America,Panama,5017.103
3328,2023Q2,North America,Puerto Rico,34237.112
3329,2023Q2,North America,Saint Barthelemy,0.0
3330,2023Q2,North America,Saint Kitts and Nevis,19370.715
3331,2023Q2,North America,Saint Lucia,26680.017
3332,2023Q2,North America,Saint Martin (French part),53738.503000000004
3333,2023Q2,North America,Saint Pierre and Miquelon,0.0
3334,2023Q2,North America,Saint Vincent and the Grenadines,25642.617
3335,2023Q2,North America,Sint Maarten (Dutch part),110027.008
3336,2023Q2,North America,Trinidad and Tobago,24286.626000000004
3337,2023Q2,North America,Turks and Caicos Islands,3395.392
3338,2023Q2,North America,United States,3240.3279999999995
3339,2023Q2,North America,United States Virgin Islands,27889.68
3340,2023Q2,Oceania,American Samoa,25316.655
3341,2023Q2,Oceania,Australia,291.382
3342,2023Q2,Oceania,Cook Islands,0.0
3343,2023Q2,Oceania,Fiji,4510.142
3344,2023Q2,Oceania,French Polynesia,7036.4839999999995
3345,2023Q2,Oceania,Guam,27675.647999999997
3346,2023Q2,Oceania,Kiribati,13076.791
3347,2023Q2,Oceania,Marshall Islands,26858.649999999998
3348,2023Q2,Oceania,Micronesia (country),13720.706999999999
3349,2023Q2,Oceania,Nauru,62102.950000000004
3350,2023Q2,Oceania,New Caledonia,1396.122
3351,2023Q2,Oceania,New Zealand,1656.7459999999999
3352,2023Q2,Oceania,Niue,0.0
3353,2023Q2,Oceania,Northern Mariana Islands,10908.898
3354,2023Q2,Oceania,Palau,4298.567
3355,2023Q2,Oceania,Papua New Guinea,1658.02
3356,2023Q2,Oceania,Pitcairn,0.0
3357,2023Q2,Oceania,Samoa,6316.583
3358,2023Q2,Oceania,Solomon Islands,1987.5310000000002
3359,2023Q2,Oceania,Tokelau,0.0
3360,2023Q2,Oceania,Tonga,13652.547999999999
3361,2023Q2,Oceania,Tuvalu,33949.097
3362,2023Q2,Oceania,Vanuatu,2062.2419999999997
3363,2023Q2,Oceania,Wallis and Futuna,0.0
3364,2023Q2,South America,Argentina,1472.107
3365,2023Q2,South America,Bolivia,928.382
3366,2023Q2,South America,Brazil,2278.64
3367,2023Q2,South America,Chile,2209.662
3368,2023Q2,South America,Colombia,4024.293
3369,2023Q2,South America,Ecuador,6091.449
3370,2023Q2,South America,Falkland Islands,0.0
3371,2023Q2,South America,French Guiana,0.0
3372,2023Q2,South America,Guyana,359.632
3373,2023Q2,South America,Paraguay,1560.1039999999998
3374,2023Q2,South America,Peru,2286.739
3375,2023Q2,South America,Suriname,328.692
3376,2023Q2,South America,Uruguay,1797.3410000000001
3377,2023Q2,South America,Venezuela,3299.023
3378,2023Q3,Africa,Algeria,1596.0159999999998
3379,2023Q3,Africa,Angola,2197.88
3380,2023Q3,Africa,Benin,9118.12
3381,2023Q3,Africa,Botswana,372.04799999999994
3382,2023Q3,Africa,Burkina Faso,6453.892
3383,2023Q3,Africa,Burundi,38921.704
3384,2023Q3,Africa,Cameroon,4681.42
3385,2023Q3,Africa,Cape Verde,12473.36
3386,2023Q3,Africa,Central African Republic,688.068
3387,2023Q3,Africa,Chad,1088.636
3388,2023Q3,Africa,Comoros,40236.384
3389,2023Q3,Africa,Congo,1417.26
3390,2023Q3,Africa,Cote d'Ivoire,7028.7080000000005
3391,2023Q3,Africa,Democratic Republic of Congo,3300.868
3392,2023Q3,Africa,Djibouti,3798.22
3393,2023Q3,Africa,Egypt,9015.908
3394,2023Q3,Africa,Equatorial Guinea,4157.848
3395,2023Q3,Africa,Eritrea,4075.9680000000003
3396,2023Q3,Africa,Eswatini,7313.264
3397,2023Q3,Africa,Ethiopia,9656.044
3398,2023Q3,Africa,Gabon,723.028
3399,2023Q3,Africa,Gambia,19096.072
3400,2023Q3,Africa,Ghana,11658.148
3401,2023Q3,Africa,Guinea,4761.46
3402,2023Q3,Africa,Guinea-Bissau,6089.572
3403,2023Q3,Africa,Kenya,8033.808
3404,2023Q3,Africa,Lesotho,6767.704
3405,2023Q3,Africa,Liberia,4519.684
3406,2023Q3,Africa,Libya,333.31600000000003
3407,2023Q3,Africa,Madagascar,4043.492
3408,2023Q3,Africa,Malawi,18171.748
3409,2023Q3,Africa,Mali,1398.032
3410,2023Q3,Africa,Mauritania,394.58799999999997
3411,2023Q3,Africa,Mauritius,57312.504
3412,2023Q3,Africa,Mayotte,0.0
3413,2023Q3,Africa,Morocco,7367.36
3414,2023Q3,Africa,Mozambique,3470.976
3415,2023Q3,Africa,Namibia,283.176
3416,2023Q3,Africa,Niger,1559.86
3417,2023Q3,Africa,Nigeria,19282.095999999998
3418,2023Q3,Africa,Reunion,0.0
3419,2023Q3,Africa,Rwanda,45527.948000000004
3420,2023Q3,Africa,Saint Helena,0.0
3421,2023Q3,Africa,Sao Tome and Principe,19581.372
3422,2023Q3,Africa,Senegal,7574.176
3423,2023Q3,Africa,Seychelles,19168.568000000003
3424,2023Q3,Africa,Sierra Leone,9632.4
3425,2023Q3,Africa,Somalia,2162.0
3426,2023Q3,Africa,South Africa,4301.3679999999995
3427,2023Q3,Africa,South Sudan,0.0
3428,2023Q3,Africa,Sudan,2139.736
3429,2023Q3,Africa,Tanzania,5952.308
3430,2023Q3,Africa,Togo,13189.672
3431,2023Q3,Africa,Tunisia,6828.976
3432,2023Q3,Africa,Uganda,19665.827999999998
3433,2023Q3,Africa,Zambia,2115.54
3434,2023Q3,Africa,Zimbabwe,3931.0679999999998
3435,2023Q3,Asia,Afghanistan,5006.824
3436,2023Q3,Asia,Armenia,9469.652
3437,2023Q3,Asia,Azerbaijan,10976.428
3438,2023Q3,Asia,Bahrain,178103.444
3439,2023Q3,Asia,Bangladesh,116383.312
3440,2023Q3,Asia,Bhutan,1949.2959999999998
3441,2023Q3,Asia,Brunei,7483.923999999999
3442,2023Q3,Asia,Cambodia,8341.824
3443,2023Q3,Asia,China,13586.008
3444,2023Q3,Asia,Georgia,5982.9439999999995
3445,2023Q3,Asia,Hong Kong,436462.268
3446,2023Q3,Asia,India,41438.547999999995
3447,2023Q3,Asia,Indonesia,13406.699999999999
3448,2023Q3,Asia,Iran,4584.452
3449,2023Q3,Asia,Iraq,8107.5
3450,2023Q3,Asia,Israel,37039.752
3451,2023Q3,Asia,Japan,31995.576
3452,2023Q3,Asia,Jordan,10054.22
3453,2023Q3,Asia,Kazakhstan,614.652
3454,2023Q3,Asia,Kuwait,21355.775999999998
3455,2023Q3,Asia,Kyrgyzstan,2974.636
3456,2023Q3,Asia,Laos,2733.78
3457,2023Q3,Asia,Lebanon,54699.612
3458,2023Q3,Asia,Malaysia,8855.368
3459,2023Q3,Asia,Maldives,133807.836
3460,2023Q3,Asia,Mongolia,182.16
3461,2023Q3,Asia,Myanmar,7518.332
3462,2023Q3,Asia,Nepal,18807.56
3463,2023Q3,Asia,North Korea,19476.492
3464,2023Q3,Asia,Oman,1378.16
