,date,continent,location,handwashing_facilities
2399,2022Q2,South America,Bolivia,2309.853
2400,2022Q2,South America,Brazil,0.0
2401,2022Q2,South America,Chile,0.0
2402,2022Q2,South America,Colombia,5950.125999999999
2403,2022Q2,South America,Ecuador,7337.785000000001
2404,2022Q2,South America,Falkland Islands,0.0
2405,2022Q2,South America,French Guiana,0.0
2406,2022Q2,South America,Guyana,7021.469000000001
2407,2022Q2,South America,Paraguay,7243.782
2408,2022Q2,South America,Peru,0.0
2409,2022Q2,South America,Suriname,6167.888999999999
2410,2022Q2,South America,Uruguay,0.0
2411,2022Q2,South America,Venezuela,0.0
2412,2022Q3,Africa,Algeria,7704.172
2413,2022Q3,Africa,Angola,2453.088
2414,2022Q3,Africa,Benin,1015.22
2415,2022Q3,Africa,Botswana,0.0
2416,2022Q3,Africa,Burkina Faso,1092.684
2417,2022Q3,Africa,Burundi,565.248
2418,2022Q3,Africa,Cameroon,251.61999999999998
2419,2022Q3,Africa,Cape Verde,0.0
2420,2022Q3,Africa,Central African Republic,1527.476
2421,2022Q3,Africa,Chad,535.256
2422,2022Q3,Africa,Comoros,1432.808
2423,2022Q3,Africa,Congo,4412.688
2424,2022Q3,Africa,Cote d'Ivoire,1780.292
2425,2022Q3,Africa,Democratic Republic of Congo,411.42400000000004
2426,2022Q3,Africa,Djibouti,0.0
2427,2022Q3,Africa,Egypt,8264.083999999999
2428,2022Q3,Africa,Equatorial Guinea,2266.88
2429,2022Q3,Africa,Eritrea,0.0
2430,2022Q3,Africa,Eswatini,2216.924
2431,2022Q3,Africa,Ethiopia,732.32
2432,2022Q3,Africa,Gabon,0.0
2433,2022Q3,Africa,Gambia,724.592
2434,2022Q3,Africa,Ghana,3776.3239999999996
2435,2022Q3,Africa,Guinea,1605.3999999999999
2436,2022Q3,Africa,Guinea-Bissau,589.0759999999999
2437,2022Q3,Africa,Kenya,2267.892
2438,2022Q3,Africa,Lesotho,194.764
2439,2022Q3,Africa,Liberia,109.29599999999999
2440,2022Q3,Africa,Libya,0.0
2441,2022Q3,Africa,Madagascar,4649.68
2442,2022Q3,Africa,Malawi,800.768
2443,2022Q3,Africa,Mali,4805.344
2444,2022Q3,Africa,Mauritania,1467.3999999999999
2445,2022Q3,Africa,Mauritius,0.0
2446,2022Q3,Africa,Mayotte,0.0
2447,2022Q3,Africa,Morocco,0.0
2448,2022Q3,Africa,Mozambique,1124.884
2449,2022Q3,Africa,Namibia,4103.2
2450,2022Q3,Africa,Niger,825.976
2451,2022Q3,Africa,Nigeria,3859.308
2452,2022Q3,Africa,Reunion,0.0
2453,2022Q3,Africa,Rwanda,424.764
2454,2022Q3,Africa,Saint Helena,0.0
2455,2022Q3,Africa,Sao Tome and Principe,3803.28
2456,2022Q3,Africa,Senegal,1919.0280000000002
2457,2022Q3,Africa,Seychelles,0.0
2458,2022Q3,Africa,Sierra Leone,1773.3
2459,2022Q3,Africa,Somalia,904.452
2460,2022Q3,Africa,South Africa,4047.356
2461,2022Q3,Africa,South Sudan,0.0
2462,2022Q3,Africa,Sudan,2156.204
2463,2022Q3,Africa,Tanzania,4411.676
2464,2022Q3,Africa,Togo,963.6999999999999
2465,2022Q3,Africa,Tunisia,7239.204
2466,2022Q3,Africa,Uganda,1952.4240000000002
2467,2022Q3,Africa,Zambia,1282.296
2468,2022Q3,Africa,Zimbabwe,3384.772
2469,2022Q3,Asia,Afghanistan,3472.632
2470,2022Q3,Asia,Armenia,8651.956
2471,2022Q3,Asia,Azerbaijan,7658.172
2472,2022Q3,Asia,Bahrain,0.0
2473,2022Q3,Asia,Bangladesh,3202.336
2474,2022Q3,Asia,Bhutan,7342.244000000001
2475,2022Q3,Asia,Brunei,0.0
2476,2022Q3,Asia,Cambodia,6093.068
2477,2022Q3,Asia,China,0.0
2478,2022Q3,Asia,Georgia,0.0
2479,2022Q3,Asia,Hong Kong,0.0
2480,2022Q3,Asia,India,5478.599999999999
2481,2022Q3,Asia,Indonesia,5906.767999999999
2482,2022Q3,Asia,Iran,0.0
2483,2022Q3,Asia,Iraq,8700.992
2484,2022Q3,Asia,Israel,0.0
2485,2022Q3,Asia,Japan,0.0
2486,2022Q3,Asia,Jordan,0.0
2487,2022Q3,Asia,Kazakhstan,9107.908
2488,2022Q3,Asia,Kuwait,0.0
2489,2022Q3,Asia,Kyrgyzstan,8208.24
2490,2022Q3,Asia,Laos,4585.188
2491,2022Q3,Asia,Lebanon,0.0
2492,2022Q3,Asia,Macao,0.0
2493,2022Q3,Asia,Malaysia,0.0
2494,2022Q3,Asia,Maldives,8813.876
2495,2022Q3,Asia,Mongolia,6548.56
2496,2022Q3,Asia,Myanmar,7294.404
2497,2022Q3,Asia,Nepal,4395.9439999999995
2498,2022Q3,Asia,North Korea,0.0
2499,2022Q3,Asia,Northern Cyprus,0.0
2500,2022Q3,Asia,Oman,8960.800000000001
2501,2022Q3,Asia,Pakistan,5483.844
2502,2022Q3,Asia,Palestine,0.0
2503,2022Q3,Asia,Philippines,7218.596
2504,2022Q3,Asia,Qatar,0.0
2505,2022Q3,Asia,Saudi Arabia,0.0
2506,2022Q3,Asia,Singapore,0.0
2507,2022Q3,Asia,South Korea,0.0
2508,2022Q3,Asia,Sri Lanka,0.0
2509,2022Q3,Asia,Syria,6495.016
2510,2022Q3,Asia,Taiwan,0.0
2511,2022Q3,Asia,Tajikistan,6688.767999999999
2512,2022Q3,Asia,Thailand,8341.64
2513,2022Q3,Asia,Timor,2592.376
2514,2022Q3,Asia,Turkey,0.0
2515,2022Q3,Asia,Turkmenistan,9200.0
2516,2022Q3,Asia,United Arab Emirates,0.0
2517,2022Q3,Asia,Uzbekistan,0.0
2518,2022Q3,Asia,Vietnam,7897.923999999999
2519,2022Q3,Asia,Yemen,4557.8640000000005
2520,2022Q3,Europe,Albania,0.0
2521,2022Q3,Europe,Andorra,0.0
2522,2022Q3,Europe,Austria,0.0
2523,2022Q3,Europe,Belarus,0.0
2524,2022Q3,Europe,Belgium,0.0
2525,2022Q3,Europe,Bosnia and Herzegovina,8939.088
2526,2022Q3,Europe,Bulgaria,0.0
2527,2022Q3,Europe,Croatia,0.0
2528,2022Q3,Europe,Cyprus,0.0
2529,2022Q3,Europe,Czechia,0.0
2530,2022Q3,Europe,Denmark,0.0
2531,2022Q3,Europe,England,0.0
2532,2022Q3,Europe,Estonia,0.0
2533,2022Q3,Europe,Faeroe Islands,0.0
2534,2022Q3,Europe,Finland,0.0
2535,2022Q3,Europe,France,0.0
2536,2022Q3,Europe,Germany,0.0
2537,2022Q3,Europe,Gibraltar,0.0
2538,2022Q3,Europe,Greece,0.0
2539,2022Q3,Europe,Guernsey,0.0
2540,2022Q3,Europe,Hungary,0.0
2541,2022Q3,Europe,Iceland,0.0
2542,2022Q3,Europe,Ireland,0.0
2543,2022Q3,Europe,Isle of Man,0.0
2544,2022Q3,Europe,Italy,0.0
2545,2022Q3,Europe,Jersey,0.0
2546,2022Q3,Europe,Kosovo,0.0
2547,2022Q3,Europe,Latvia,0.0
2548,2022Q3,Europe,Liechtenstein,0.0
2549,2022Q3,Europe,Lithuania,0.0
2550,2022Q3,Europe,Luxembourg,0.0
2551,2022Q3,Europe,Malta,0.0
2552,2022Q3,Europe,Moldova,8002.068
2553,2022Q3,Europe,Monaco,0.0
2554,2022Q3,Europe,Montenegro,0.0
2555,2022Q3,Europe,Netherlands,0.0
2556,2022Q3,Europe,North Macedonia,0.0
2557,2022Q3,Europe,Northern Ireland,0.0
2558,2022Q3,Europe,Norway,0.0
2559,2022Q3,Europe,Poland,0.0
2560,2022Q3,Europe,Portugal,0.0
2561,2022Q3,Europe,Romania,0.0
2562,2022Q3,Europe,Russia,0.0
2563,2022Q3,Europe,San Marino,0.0
2564,2022Q3,Europe,Scotland,0.0
2565,2022Q3,Europe,Serbia,8990.148
2566,2022Q3,Europe,Slovakia,0.0
2567,2022Q3,Europe,Slovenia,0.0
2568,2022Q3,Europe,Spain,0.0
2569,2022Q3,Europe,Sweden,0.0
2570,2022Q3,Europe,Switzerland,0.0
2571,2022Q3,Europe,Ukraine,0.0
2572,2022Q3,Europe,United Kingdom,0.0
2573,2022Q3,Europe,Vatican,0.0
2574,2022Q3,Europe,Wales,0.0
2575,2022Q3,North America,Anguilla,0.0
2576,2022Q3,North America,Antigua and Barbuda,0.0
2577,2022Q3,North America,Aruba,0.0
2578,2022Q3,North America,Bahamas,0.0
2579,2022Q3,North America,Barbados,8139.147999999999
2580,2022Q3,North America,Belize,8287.636
2581,2022Q3,North America,Bermuda,0.0
2582,2022Q3,North America,Bonaire Sint Eustatius and Saba,0.0
2583,2022Q3,North America,British Virgin Islands,0.0
2584,2022Q3,North America,Canada,0.0
2585,2022Q3,North America,Cayman Islands,0.0
2586,2022Q3,North America,Costa Rica,7713.371999999999
2587,2022Q3,North America,Cuba,7838.215999999999
2588,2022Q3,North America,Curacao,0.0
2589,2022Q3,North America,Dominica,0.0
2590,2022Q3,North America,Dominican Republic,5076.744000000001
2591,2022Q3,North America,El Salvador,8339.800000000001
2592,2022Q3,North America,Greenland,0.0
2593,2022Q3,North America,Grenada,0.0
2594,2022Q3,North America,Guadeloupe,0.0
2595,2022Q3,North America,Guatemala,7053.18
2596,2022Q3,North America,Haiti,2103.3959999999997
2597,2022Q3,North America,Honduras,7743.548
2598,2022Q3,North America,Jamaica,6111.099999999999
2599,2022Q3,North America,Martinique,0.0
2600,2022Q3,North America,Mexico,8081.923999999999
2601,2022Q3,North America,Montserrat,0.0
2602,2022Q3,North America,Nicaragua,0.0
2603,2022Q3,North America,Panama,0.0
2604,2022Q3,North America,Puerto Rico,0.0
2605,2022Q3,North America,Saint Barthelemy,0.0
2606,2022Q3,North America,Saint Kitts and Nevis,0.0
2607,2022Q3,North America,Saint Lucia,8022.584
2608,2022Q3,North America,Saint Martin (French part),0.0
2609,2022Q3,North America,Saint Pierre and Miquelon,0.0
2610,2022Q3,North America,Saint Vincent and the Grenadines,0.0
2611,2022Q3,North America,Sint Maarten (Dutch part),0.0
2612,2022Q3,North America,Trinidad and Tobago,8228.756
2613,2022Q3,North America,Turks and Caicos Islands,0.0
2614,2022Q3,North America,United States,0.0
2615,2022Q3,North America,United States Virgin Islands,0.0
2616,2022Q3,Oceania,American Samoa,0.0
2617,2022Q3,Oceania,Australia,0.0
2618,2022Q3,Oceania,Cook Islands,0.0
2619,2022Q3,Oceania,Fiji,0.0
2620,2022Q3,Oceania,French Polynesia,0.0
2621,2022Q3,Oceania,Guam,0.0
2622,2022Q3,Oceania,Kiribati,0.0
2623,2022Q3,Oceania,Marshall Islands,7590.183999999999
2624,2022Q3,Oceania,Micronesia (country),0.0
2625,2022Q3,Oceania,Nauru,0.0
2626,2022Q3,Oceania,New Caledonia,0.0
2627,2022Q3,Oceania,New Zealand,0.0
2628,2022Q3,Oceania,Niue,0.0
2629,2022Q3,Oceania,Northern Mariana Islands,0.0
2630,2022Q3,Oceania,Palau,0.0
2631,2022Q3,Oceania,Papua New Guinea,0.0
2632,2022Q3,Oceania,Pitcairn,0.0
2633,2022Q3,Oceania,Samoa,0.0
2634,2022Q3,Oceania,Solomon Islands,3301.88
2635,2022Q3,Oceania,Tokelau,0.0
2636,2022Q3,Oceania,Tonga,0.0
2637,2022Q3,Oceania,Tuvalu,0.0
2638,2022Q3,Oceania,Vanuatu,2319.228
2639,2022Q3,Oceania,Wallis and Futuna,0.0
2640,2022Q3,South America,Argentina,0.0
2641,2022Q3,South America,Bolivia,2335.236
2642,2022Q3,South America,Brazil,0.0
2643,2022Q3,South America,Chile,0.0
2644,2022Q3,South America,Colombia,6015.512
2645,2022Q3,South America,Ecuador,7418.42
2646,2022Q3,South America,Falkland Islands,0.0
2647,2022Q3,South America,French Guiana,0.0
2648,2022Q3,South America,Guyana,7098.628000000001
2649,2022Q3,South America,Paraguay,7323.384
2650,2022Q3,South America,Peru,0.0
2651,2022Q3,South America,Suriname,6235.668
2652,2022Q3,South America,Uruguay,0.0
2653,2022Q3,South America,Venezuela,0.0
2654,2022Q4,Africa,Algeria,7704.172
2655,2022Q4,Africa,Angola,2453.088
2656,2022Q4,Africa,Benin,1015.22
2657,2022Q4,Africa,Botswana,0.0
2658,2022Q4,Africa,Burkina Faso,1092.684
2659,2022Q4,Africa,Burundi,565.248
2660,2022Q4,Africa,Cameroon,251.61999999999998
2661,2022Q4,Africa,Cape Verde,0.0
2662,2022Q4,Africa,Central African Republic,1527.476
2663,2022Q4,Africa,Chad,535.256
2664,2022Q4,Africa,Comoros,1432.808
2665,2022Q4,Africa,Congo,4412.688
2666,2022Q4,Africa,Cote d'Ivoire,1780.292
2667,2022Q4,Africa,Democratic Republic of Congo,411.42400000000004
2668,2022Q4,Africa,Djibouti,0.0
2669,2022Q4,Africa,Egypt,8264.083999999999
2670,2022Q4,Africa,Equatorial Guinea,2266.88
2671,2022Q4,Africa,Eritrea,0.0
2672,2022Q4,Africa,Eswatini,2216.924
2673,2022Q4,Africa,Ethiopia,732.32
2674,2022Q4,Africa,Gabon,0.0
2675,2022Q4,Africa,Gambia,724.592
2676,2022Q4,Africa,Ghana,3776.3239999999996
2677,2022Q4,Africa,Guinea,1605.3999999999999
2678,2022Q4,Africa,Guinea-Bissau,589.0759999999999
2679,2022Q4,Africa,Kenya,2267.892
2680,2022Q4,Africa,Lesotho,194.764
2681,2022Q4,Africa,Liberia,109.29599999999999
2682,2022Q4,Africa,Libya,0.0
2683,2022Q4,Africa,Madagascar,4649.68
2684,2022Q4,Africa,Malawi,800.768
2685,2022Q4,Africa,Mali,4805.344
2686,2022Q4,Africa,Mauritania,1467.3999999999999
2687,2022Q4,Africa,Mauritius,0.0
2688,2022Q4,Africa,Mayotte,0.0
2689,2022Q4,Africa,Morocco,0.0
2690,2022Q4,Africa,Mozambique,1124.884
2691,2022Q4,Africa,Namibia,4103.2
2692,2022Q4,Africa,Niger,825.976
2693,2022Q4,Africa,Nigeria,3859.308
2694,2022Q4,Africa,Reunion,0.0
2695,2022Q4,Africa,Rwanda,424.764
2696,2022Q4,Africa,Saint Helena,0.0
2697,2022Q4,Africa,Sao Tome and Principe,3803.28
2698,2022Q4,Africa,Senegal,1919.0280000000002
2699,2022Q4,Africa,Seychelles,0.0
2700,2022Q4,Africa,Sierra Leone,1773.3
2701,2022Q4,Africa,Somalia,904.452
2702,2022Q4,Africa,South Africa,4047.356
2703,2022Q4,Africa,South Sudan,0.0
2704,2022Q4,Africa,Sudan,2156.204
2705,2022Q4,Africa,Tanzania,4411.676
2706,2022Q4,Africa,Togo,963.6999999999999
2707,2022Q4,Africa,Tunisia,7239.204
2708,2022Q4,Africa,Uganda,1952.4240000000002
2709,2022Q4,Africa,Zambia,1282.296
2710,2022Q4,Africa,Zimbabwe,3384.772
2711,2022Q4,Asia,Afghanistan,3472.632
2712,2022Q4,Asia,Armenia,8651.956
2713,2022Q4,Asia,Azerbaijan,7658.172
2714,2022Q4,Asia,Bahrain,0.0
2715,2022Q4,Asia,Bangladesh,3202.336
2716,2022Q4,Asia,Bhutan,7342.244000000001
2717,2022Q4,Asia,Brunei,0.0
2718,2022Q4,Asia,Cambodia,6093.068
2719,2022Q4,Asia,China,0.0
2720,2022Q4,Asia,Georgia,0.0
2721,2022Q4,Asia,Hong Kong,0.0
2722,2022Q4,Asia,India,5478.599999999999
2723,2022Q4,Asia,Indonesia,5906.767999999999
2724,2022Q4,Asia,Iran,0.0
2725,2022Q4,Asia,Iraq,8700.992
2726,2022Q4,Asia,Israel,0.0
2727,2022Q4,Asia,Japan,0.0
2728,2022Q4,Asia,Jordan,0.0
2729,2022Q4,Asia,Kazakhstan,9107.908
2730,2022Q4,Asia,Kuwait,0.0
2731,2022Q4,Asia,Kyrgyzstan,8208.24
2732,2022Q4,Asia,Laos,4585.188
2733,2022Q4,Asia,Lebanon,0.0
2734,2022Q4,Asia,Macao,0.0
2735,2022Q4,Asia,Malaysia,0.0
2736,2022Q4,Asia,Maldives,8813.876
2737,2022Q4,Asia,Mongolia,6548.56
2738,2022Q4,Asia,Myanmar,7294.404
2739,2022Q4,Asia,Nepal,4395.9439999999995
2740,2022Q4,Asia,North Korea,0.0
2741,2022Q4,Asia,Northern Cyprus,0.0
2742,2022Q4,Asia,Oman,8960.800000000001
2743,2022Q4,Asia,Pakistan,5483.844
2744,2022Q4,Asia,Palestine,0.0
2745,2022Q4,Asia,Philippines,7218.596
2746,2022Q4,Asia,Qatar,0.0
2747,2022Q4,Asia,Saudi Arabia,0.0
2748,2022Q4,Asia,Singapore,0.0
2749,2022Q4,Asia,South Korea,0.0
2750,2022Q4,Asia,Sri Lanka,0.0
2751,2022Q4,Asia,Syria,6495.016
2752,2022Q4,Asia,Taiwan,0.0
2753,2022Q4,Asia,Tajikistan,6688.767999999999
2754,2022Q4,Asia,Thailand,8341.64
2755,2022Q4,Asia,Timor,2592.376
2756,2022Q4,Asia,Turkey,0.0
2757,2022Q4,Asia,Turkmenistan,9200.0
2758,2022Q4,Asia,United Arab Emirates,0.0
2759,2022Q4,Asia,Uzbekistan,0.0
2760,2022Q4,Asia,Vietnam,7897.923999999999
2761,2022Q4,Asia,Yemen,4557.8640000000005
2762,2022Q4,Europe,Albania,0.0
2763,2022Q4,Europe,Andorra,0.0
2764,2022Q4,Europe,Austria,0.0
2765,2022Q4,Europe,Belarus,0.0
2766,2022Q4,Europe,Belgium,0.0
2767,2022Q4,Europe,Bosnia and Herzegovina,8939.088
2768,2022Q4,Europe,Bulgaria,0.0
2769,2022Q4,Europe,Croatia,0.0
2770,2022Q4,Europe,Cyprus,0.0
2771,2022Q4,Europe,Czechia,0.0
2772,2022Q4,Europe,Denmark,0.0
2773,2022Q4,Europe,England,0.0
2774,2022Q4,Europe,Estonia,0.0
2775,2022Q4,Europe,Faeroe Islands,0.0
2776,2022Q4,Europe,Finland,0.0
2777,2022Q4,Europe,France,0.0
2778,2022Q4,Europe,Germany,0.0
2779,2022Q4,Europe,Gibraltar,0.0
2780,2022Q4,Europe,Greece,0.0
2781,2022Q4,Europe,Guernsey,0.0
2782,2022Q4,Europe,Hungary,0.0
2783,2022Q4,Europe,Iceland,0.0
2784,2022Q4,Europe,Ireland,0.0
2785,2022Q4,Europe,Isle of Man,0.0
2786,2022Q4,Europe,Italy,0.0
2787,2022Q4,Europe,Jersey,0.0
2788,2022Q4,Europe,Kosovo,0.0
2789,2022Q4,Europe,Latvia,0.0
2790,2022Q4,Europe,Liechtenstein,0.0
2791,2022Q4,Europe,Lithuania,0.0
2792,2022Q4,Europe,Luxembourg,0.0
2793,2022Q4,Europe,Malta,0.0
2794,2022Q4,Europe,Moldova,8002.068
2795,2022Q4,Europe,Monaco,0.0
2796,2022Q4,Europe,Montenegro,0.0
2797,2022Q4,Europe,Netherlands,0.0
2798,2022Q4,Europe,North Macedonia,0.0
2799,2022Q4,Europe,Northern Ireland,0.0
2800,2022Q4,Europe,Norway,0.0
2801,2022Q4,Europe,Poland,0.0
2802,2022Q4,Europe,Portugal,0.0
2803,2022Q4,Europe,Romania,0.0
2804,2022Q4,Europe,Russia,0.0
2805,2022Q4,Europe,San Marino,0.0
2806,2022Q4,Europe,Scotland,0.0
2807,2022Q4,Europe,Serbia,8990.148
2808,2022Q4,Europe,Slovakia,0.0
2809,2022Q4,Europe,Slovenia,0.0
2810,2022Q4,Europe,Spain,0.0
2811,2022Q4,Europe,Sweden,0.0
2812,2022Q4,Europe,Switzerland,0.0
2813,2022Q4,Europe,Ukraine,0.0
2814,2022Q4,Europe,United Kingdom,0.0
2815,2022Q4,Europe,Vatican,0.0
2816,2022Q4,Europe,Wales,0.0
2817,2022Q4,North America,Anguilla,0.0
2818,2022Q4,North America,Antigua and Barbuda,0.0
2819,2022Q4,North America,Aruba,0.0
2820,2022Q4,North America,Bahamas,0.0
2821,2022Q4,North America,Barbados,8139.147999999999
2822,2022Q4,North America,Belize,8287.636
2823,2022Q4,North America,Bermuda,0.0
2824,2022Q4,North America,Bonaire Sint Eustatius and Saba,0.0
2825,2022Q4,North America,British Virgin Islands,0.0
2826,2022Q4,North America,Canada,0.0
2827,2022Q4,North America,Cayman Islands,0.0
2828,2022Q4,North America,Costa Rica,7713.371999999999
2829,2022Q4,North America,Cuba,7838.215999999999
2830,2022Q4,North America,Curacao,0.0
2831,2022Q4,North America,Dominica,0.0
2832,2022Q4,North America,Dominican Republic,5076.744000000001
2833,2022Q4,North America,El Salvador,8339.800000000001
2834,2022Q4,North America,Greenland,0.0
2835,2022Q4,North America,Grenada,0.0
2836,2022Q4,North America,Guadeloupe,0.0
2837,2022Q4,North America,Guatemala,7053.18
2838,2022Q4,North America,Haiti,2103.3959999999997
2839,2022Q4,North America,Honduras,7743.548
2840,2022Q4,North America,Jamaica,6111.099999999999
2841,2022Q4,North America,Martinique,0.0
2842,2022Q4,North America,Mexico,8081.923999999999
2843,2022Q4,North America,Montserrat,0.0
2844,2022Q4,North America,Nicaragua,0.0
2845,2022Q4,North America,Panama,0.0
2846,2022Q4,North America,Puerto Rico,0.0
2847,2022Q4,North America,Saint Barthelemy,0.0
2848,2022Q4,North America,Saint Kitts and Nevis,0.0
2849,2022Q4,North America,Saint Lucia,8022.584
2850,2022Q4,North America,Saint Martin (French part),0.0
2851,2022Q4,North America,Saint Pierre and Miquelon,0.0
2852,2022Q4,North America,Saint Vincent and the Grenadines,0.0
2853,2022Q4,North America,Sint Maarten (Dutch part),0.0
2854,2022Q4,North America,Trinidad and Tobago,8228.756
2855,2022Q4,North America,Turks and Caicos Islands,0.0
2856,2022Q4,North America,United States,0.0
2857,2022Q4,North America,United States Virgin Islands,0.0
2858,2022Q4,Oceania,American Samoa,0.0
2859,2022Q4,Oceania,Australia,0.0
2860,2022Q4,Oceania,Cook Islands,0.0
2861,2022Q4,Oceania,Fiji,0.0
2862,2022Q4,Oceania,French Polynesia,0.0
2863,2022Q4,Oceania,Guam,0.0
2864,2022Q4,Oceania,Kiribati,0.0
2865,2022Q4,Oceania,Marshall Islands,7590.183999999999
2866,2022Q4,Oceania,Micronesia (country),0.0
2867,2022Q4,Oceania,Nauru,0.0
2868,2022Q4,Oceania,New Caledonia,0.0
2869,2022Q4,Oceania,New Zealand,0.0
2870,2022Q4,Oceania,Niue,0.0
2871,2022Q4,Oceania,Northern Mariana Islands,0.0
2872,2022Q4,Oceania,Palau,0.0
2873,2022Q4,Oceania,Papua New Guinea,0.0
2874,2022Q4,Oceania,Pitcairn,0.0
2875,2022Q4,Oceania,Samoa,0.0
2876,2022Q4,Oceania,Solomon Islands,3301.88
2877,2022Q4,Oceania,Tokelau,0.0
2878,2022Q4,Oceania,Tonga,0.0
2879,2022Q4,Oceania,Tuvalu,0.0
2880,2022Q4,Oceania,Vanuatu,2319.228
2881,2022Q4,Oceania,Wallis and Futuna,0.0
2882,2022Q4,South America,Argentina,0.0
2883,2022Q4,South America,Bolivia,2335.236
2884,2022Q4,South America,Brazil,0.0
2885,2022Q4,South America,Chile,0.0
2886,2022Q4,South America,Colombia,6015.512
2887,2022Q4,South America,Ecuador,7418.42
2888,2022Q4,South America,Falkland Islands,0.0
2889,2022Q4,South America,French Guiana,0.0
2890,2022Q4,South America,Guyana,7098.628000000001
2891,2022Q4,South America,Paraguay,7323.384
2892,2022Q4,South America,Peru,0.0
2893,2022Q4,South America,Suriname,6235.668
2894,2022Q4,South America,Uruguay,0.0
2895,2022Q4,South America,Venezuela,0.0
2896,2023Q1,Africa,Algeria,7536.69
2897,2023Q1,Africa,Angola,2399.76
2898,2023Q1,Africa,Benin,993.15
2899,2023Q1,Africa,Botswana,0.0
2900,2023Q1,Africa,Burkina Faso,1068.93
2901,2023Q1,Africa,Burundi,552.96
2902,2023Q1,Africa,Cameroon,246.14999999999998
2903,2023Q1,Africa,Cape Verde,0.0
2904,2023Q1,Africa,Central African Republic,1494.2700000000002
2905,2023Q1,Africa,Chad,523.62
2906,2023Q1,Africa,Comoros,1401.66
2907,2023Q1,Africa,Congo,4316.76
2908,2023Q1,Africa,Cote d'Ivoire,1741.59
2909,2023Q1,Africa,Democratic Republic of Congo,402.48
2910,2023Q1,Africa,Djibouti,0.0
2911,2023Q1,Africa,Egypt,8084.43
2912,2023Q1,Africa,Equatorial Guinea,2217.6
2913,2023Q1,Africa,Eritrea,0.0
2914,2023Q1,Africa,Eswatini,2168.73
2915,2023Q1,Africa,Ethiopia,716.4
2916,2023Q1,Africa,Gabon,0.0
2917,2023Q1,Africa,Gambia,708.84
2918,2023Q1,Africa,Ghana,3694.2299999999996
2919,2023Q1,Africa,Guinea,1570.5
2920,2023Q1,Africa,Guinea-Bissau,576.27
2921,2023Q1,Africa,Kenya,2218.59
2922,2023Q1,Africa,Lesotho,190.53
2923,2023Q1,Africa,Liberia,106.92
2924,2023Q1,Africa,Libya,0.0
2925,2023Q1,Africa,Madagascar,4548.6
2926,2023Q1,Africa,Malawi,783.36
2927,2023Q1,Africa,Mali,4700.88
2928,2023Q1,Africa,Mauritania,1435.5
2929,2023Q1,Africa,Mauritius,0.0
2930,2023Q1,Africa,Mayotte,0.0
2931,2023Q1,Africa,Morocco,0.0
2932,2023Q1,Africa,Mozambique,1100.43
2933,2023Q1,Africa,Namibia,4014.0
2934,2023Q1,Africa,Niger,808.02
2935,2023Q1,Africa,Nigeria,3775.41
2936,2023Q1,Africa,Reunion,0.0
2937,2023Q1,Africa,Rwanda,415.53
2938,2023Q1,Africa,Saint Helena,0.0
2939,2023Q1,Africa,Sao Tome and Principe,3720.6000000000004
2940,2023Q1,Africa,Senegal,1877.3100000000002
2941,2023Q1,Africa,Seychelles,0.0
2942,2023Q1,Africa,Sierra Leone,1734.7499999999998
2943,2023Q1,Africa,Somalia,884.79
2944,2023Q1,Africa,South Africa,3959.3700000000003
2945,2023Q1,Africa,South Sudan,0.0
2946,2023Q1,Africa,Sudan,2109.33
2947,2023Q1,Africa,Tanzania,4315.77
2948,2023Q1,Africa,Togo,942.75
2949,2023Q1,Africa,Tunisia,7081.83
2950,2023Q1,Africa,Uganda,1909.98
2951,2023Q1,Africa,Zambia,1254.42
2952,2023Q1,Africa,Zimbabwe,3311.1899999999996
2953,2023Q1,Asia,Afghanistan,3397.1400000000003
2954,2023Q1,Asia,Armenia,8463.87
2955,2023Q1,Asia,Azerbaijan,7491.69
2956,2023Q1,Asia,Bahrain,0.0
2957,2023Q1,Asia,Bangladesh,3132.72
2958,2023Q1,Asia,Bhutan,7182.63
2959,2023Q1,Asia,Brunei,0.0
2960,2023Q1,Asia,Cambodia,5960.61
2961,2023Q1,Asia,China,0.0
2962,2023Q1,Asia,Georgia,0.0
2963,2023Q1,Asia,Hong Kong,0.0
2964,2023Q1,Asia,India,5359.5
2965,2023Q1,Asia,Indonesia,5778.36
2966,2023Q1,Asia,Iran,0.0
2967,2023Q1,Asia,Iraq,8511.84
2968,2023Q1,Asia,Israel,0.0
2969,2023Q1,Asia,Japan,0.0
2970,2023Q1,Asia,Jordan,0.0
2971,2023Q1,Asia,Kazakhstan,8909.91
2972,2023Q1,Asia,Kuwait,0.0
2973,2023Q1,Asia,Kyrgyzstan,8029.8
2974,2023Q1,Asia,Laos,4485.51
2975,2023Q1,Asia,Lebanon,0.0
2976,2023Q1,Asia,Macao,0.0
2977,2023Q1,Asia,Malaysia,0.0
2978,2023Q1,Asia,Maldives,8622.27
2979,2023Q1,Asia,Mongolia,6406.200000000001
2980,2023Q1,Asia,Myanmar,7135.830000000001
2981,2023Q1,Asia,Nepal,4300.38
2982,2023Q1,Asia,North Korea,0.0
2983,2023Q1,Asia,Oman,8766.0
2984,2023Q1,Asia,Pakistan,5364.63
2985,2023Q1,Asia,Palestine,0.0
2986,2023Q1,Asia,Philippines,7061.669999999999
2987,2023Q1,Asia,Qatar,0.0
