,date,continent,location,gdp_per_capita
2297,2022Q2,Europe,Guernsey,0.0
2298,2022Q2,Europe,Hungary,2436758.051
2299,2022Q2,Europe,Iceland,4229949.178
2300,2022Q2,Europe,Ireland,6127511.663000001
2301,2022Q2,Europe,Isle of Man,0.0
2302,2022Q2,Europe,Italy,3205027.6440000003
2303,2022Q2,Europe,Jersey,0.0
2304,2022Q2,Europe,Kosovo,891420.8940000001
2305,2022Q2,Europe,Latvia,2280809.986
2306,2022Q2,Europe,Liechtenstein,0.0
2307,2022Q2,Europe,Lithuania,2686708.1149999998
2308,2022Q2,Europe,Luxembourg,8579294.815
2309,2022Q2,Europe,Malta,3322712.3929999997
2310,2022Q2,Europe,Moldova,472287.452
2311,2022Q2,Europe,Monaco,0.0
2312,2022Q2,Europe,Montenegro,1493245.208
2313,2022Q2,Europe,Netherlands,4411001.595
2314,2022Q2,Europe,North Macedonia,1193120.474
2315,2022Q2,Europe,Northern Ireland,0.0
2316,2022Q2,Europe,Norway,5896805.187
2317,2022Q2,Europe,Poland,2476696.495
2318,2022Q2,Europe,Portugal,2542257.536
2319,2022Q2,Europe,Romania,2121501.109
2320,2022Q2,Europe,Russia,2253701.8140000002
2321,2022Q2,Europe,San Marino,5174393.7700000005
2322,2022Q2,Europe,Scotland,0.0
2323,2022Q2,Europe,Serbia,1278448.1709999999
2324,2022Q2,Europe,Slovakia,2744118.832
2325,2022Q2,Europe,Slovenia,2857476.44
2326,2022Q2,Europe,Spain,3118784.7600000002
2327,2022Q2,Europe,Sweden,4272384.7530000005
2328,2022Q2,Europe,Switzerland,5224325.106
2329,2022Q2,Europe,Ukraine,718389.763
2330,2022Q2,Europe,United Kingdom,3617545.204
2331,2022Q2,Europe,Vatican,0.0
2332,2022Q2,Europe,Wales,0.0
2333,2022Q2,North America,Anguilla,0.0
2334,2022Q2,North America,Antigua and Barbuda,1955675.8129999998
2335,2022Q2,North America,Aruba,3273614.0710000005
2336,2022Q2,North America,Bahamas,2522324.077
2337,2022Q2,North America,Barbados,1545004.1879999998
2338,2022Q2,North America,Belize,712016.942
2339,2022Q2,North America,Bermuda,4610907.665
2340,2022Q2,North America,Bonaire Sint Eustatius and Saba,0.0
2341,2022Q2,North America,British Virgin Islands,0.0
2342,2022Q2,North America,Canada,4005600.781
2343,2022Q2,North America,Cayman Islands,4541175.639
2344,2022Q2,North America,Costa Rica,1412774.5450000002
2345,2022Q2,North America,Cuba,0.0
2346,2022Q2,North America,Curacao,0.0
2347,2022Q2,North America,Dominica,880276.397
2348,2022Q2,North America,Dominican Republic,1328678.351
2349,2022Q2,North America,El Salvador,663613.678
2350,2022Q2,North America,Greenland,0.0
2351,2022Q2,North America,Grenada,1237042.807
2352,2022Q2,North America,Guadeloupe,0.0
2353,2022Q2,North America,Guatemala,675566.528
2354,2022Q2,North America,Haiti,150438.743
2355,2022Q2,North America,Honduras,413303.34500000003
2356,2022Q2,North America,Jamaica,745614.961
2357,2022Q2,North America,Martinique,0.0
2358,2022Q2,North America,Mexico,1577618.679
2359,2022Q2,North America,Montserrat,0.0
2360,2022Q2,North America,Nicaragua,484251.40400000004
2361,2022Q2,North America,Panama,2026300.367
2362,2022Q2,North America,Puerto Rico,3189064.9699999997
2363,2022Q2,North America,Saint Barthelemy,0.0
2364,2022Q2,North America,Saint Kitts and Nevis,2243549.0349999997
2365,2022Q2,North America,Saint Lucia,1178617.349
2366,2022Q2,North America,Saint Martin (French part),0.0
2367,2022Q2,North America,Saint Pierre and Miquelon,0.0
2368,2022Q2,North America,Saint Vincent and the Grenadines,976170.2860000001
2369,2022Q2,North America,Sint Maarten (Dutch part),3305778.112
2370,2022Q2,North America,Trinidad and Tobago,2617439.461
2371,2022Q2,North America,Turks and Caicos Islands,0.0
2372,2022Q2,North America,United States,4934515.586
2373,2022Q2,North America,United States Virgin Islands,0.0
2374,2022Q2,Oceania,American Samoa,0.0
2375,2022Q2,Oceania,Australia,4063032.61
2376,2022Q2,Oceania,Cook Islands,0.0
2377,2022Q2,Oceania,Fiji,791970.725
2378,2022Q2,Oceania,French Polynesia,0.0
2379,2022Q2,Oceania,Guam,0.0
2380,2022Q2,Oceania,Kiribati,180283.01200000002
2381,2022Q2,Oceania,Marshall Islands,347547.38200000004
2382,2022Q2,Oceania,Micronesia (country),300251.224
2383,2022Q2,Oceania,Nauru,1173502.785
2384,2022Q2,Oceania,New Caledonia,0.0
2385,2022Q2,Oceania,New Zealand,3283811.713
2386,2022Q2,Oceania,Niue,0.0
2387,2022Q2,Oceania,Northern Mariana Islands,0.0
2388,2022Q2,Oceania,Palau,1204876.855
2389,2022Q2,Oceania,Papua New Guinea,347910.654
2390,2022Q2,Oceania,Pitcairn,0.0
2391,2022Q2,Oceania,Samoa,547961.687
2392,2022Q2,Oceania,Solomon Islands,200738.993
2393,2022Q2,Oceania,Tokelau,0.0
2394,2022Q2,Oceania,Tonga,493731.511
2395,2022Q2,Oceania,Tuvalu,325334.464
2396,2022Q2,Oceania,Vanuatu,265893.719
2397,2022Q2,Oceania,Wallis and Futuna,0.0
2398,2022Q2,South America,Argentina,1722985.537
2399,2022Q2,South America,Bolivia,626610.439
2400,2022Q2,South America,Brazil,1283414.132
2401,2022Q2,South America,Chile,2071800.367
2402,2022Q2,South America,Colombia,1206200.359
2403,2022Q2,South America,Ecuador,962956.176
2404,2022Q2,South America,Falkland Islands,0.0
2405,2022Q2,South America,French Guiana,0.0
2406,2022Q2,South America,Guyana,676589.277
2407,2022Q2,South America,Paraguay,803257.91
2408,2022Q2,South America,Peru,1113540.246
2409,2022Q2,South America,Suriname,1252807.8290000001
2410,2022Q2,South America,Uruguay,1870178.219
2411,2022Q2,South America,Venezuela,1523797.002
2412,2022Q3,Africa,Algeria,1280073.188
2413,2022Q3,Africa,Angola,535393.54
2414,2022Q3,Africa,Benin,189909.712
2415,2022Q3,Africa,Botswana,1454278.408
2416,2022Q3,Africa,Burkina Faso,156685.38400000002
2417,2022Q3,Africa,Burundi,64604.700000000004
2418,2022Q3,Africa,Cameroon,309573.192
2419,2022Q3,Africa,Cape Verde,572474.968
2420,2022Q3,Africa,Central African Republic,60834.08
2421,2022Q3,Africa,Chad,162670.076
2422,2022Q3,Africa,Comoros,130077.88
2423,2022Q3,Africa,Congo,449089.352
2424,2022Q3,Africa,Cote d'Ivoire,331292.55199999997
2425,2022Q3,Africa,Democratic Republic of Congo,74348.236
2426,2022Q3,Africa,Djibouti,248897.35199999998
2427,2022Q3,Africa,Egypt,970618.952
2428,2022Q3,Africa,Equatorial Guinea,2079648.3159999999
2429,2022Q3,Africa,Eritrea,138962.228
2430,2022Q3,Africa,Eswatini,711985.7000000001
2431,2022Q3,Africa,Ethiopia,159153.28399999999
2432,2022Q3,Africa,Gabon,1523741.996
2433,2022Q3,Africa,Gambia,143682.564
2434,2022Q3,Africa,Ghana,388941.96
2435,2022Q3,Africa,Guinea,183901.19199999998
2436,2022Q3,Africa,Guinea-Bissau,142478.1
2437,2022Q3,Africa,Kenya,275358.576
2438,2022Q3,Africa,Lesotho,262306.076
2439,2022Q3,Africa,Liberia,69256.496
2440,2022Q3,Africa,Libya,1645098.8279999997
2441,2022Q3,Africa,Madagascar,130312.48000000001
2442,2022Q3,Africa,Malawi,100743.86399999999
2443,2022Q3,Africa,Mali,185316.152
2444,2022Q3,Africa,Mauritania,330982.236
2445,2022Q3,Africa,Mauritius,1866932.5399999998
2446,2022Q3,Africa,Mayotte,0.0
2447,2022Q3,Africa,Morocco,688621.196
2448,2022Q3,Africa,Mozambique,104521.47600000001
2449,2022Q3,Africa,Namibia,877846.3360000001
2450,2022Q3,Africa,Niger,85192.0
2451,2022Q3,Africa,Nigeria,491137.768
2452,2022Q3,Africa,Reunion,0.0
2453,2022Q3,Africa,Rwanda,170587.412
2454,2022Q3,Africa,Saint Helena,0.0
2455,2022Q3,Africa,Sao Tome and Principe,280849.68799999997
2456,2022Q3,Africa,Senegal,227293.36
2457,2022Q3,Africa,Seychelles,2427170.404
2458,2022Q3,Africa,Sierra Leone,127907.59999999999
2459,2022Q3,Africa,Somalia,0.0
2460,2022Q3,Africa,South Africa,1131128.592
2461,2022Q3,Africa,South Sudan,144429.696
2462,2022Q3,Africa,Sudan,410918.644
2463,2022Q3,Africa,Tanzania,246863.968
2464,2022Q3,Africa,Togo,131542.796
2465,2022Q3,Africa,Tunisia,998135.324
2466,2022Q3,Africa,Uganda,156189.04400000002
2467,2022Q3,Africa,Zambia,339411.092
2468,2022Q3,Africa,Zimbabwe,174779.30000000002
2469,2022Q3,Asia,Afghanistan,165966.804
2470,2022Q3,Asia,Armenia,808457.36
2471,2022Q3,Asia,Azerbaijan,1457962.548
2472,2022Q3,Asia,Bahrain,3982744.8600000003
2473,2022Q3,Asia,Bangladesh,324206.528
2474,2022Q3,Asia,Bhutan,801190.924
2475,2022Q3,Asia,Brunei,6606451.092
2476,2022Q3,Asia,Cambodia,335346.44
2477,2022Q3,Asia,China,1408401.504
2478,2022Q3,Asia,Georgia,896547.2679999999
2479,2022Q3,Asia,Hong Kong,5157052.64
2480,2022Q3,Asia,India,591254.008
2481,2022Q3,Asia,Indonesia,1029364.4480000001
2482,2022Q3,Asia,Iran,1755601.0399999998
2483,2022Q3,Asia,Iraq,1441086.712
2484,2022Q3,Asia,Israel,3048173.44
2485,2022Q3,Asia,Japan,3588204.516
2486,2022Q3,Asia,Jordan,767049.08
2487,2022Q3,Asia,Kazakhstan,2213114.096
2488,2022Q3,Asia,Kuwait,6028809.404
2489,2022Q3,Asia,Kyrgyzstan,312199.608
2490,2022Q3,Asia,Laos,588557.12
2491,2022Q3,Asia,Lebanon,1229815.98
2492,2022Q3,Asia,Macao,9647290.292
2493,2022Q3,Asia,Malaysia,2466351.088
2494,2022Q3,Asia,Maldives,1396892.672
2495,2022Q3,Asia,Mongolia,1089357.832
2496,2022Q3,Asia,Myanmar,514426.924
2497,2022Q3,Asia,Nepal,224737.968
2498,2022Q3,Asia,North Korea,0.0
2499,2022Q3,Asia,Northern Cyprus,0.0
2500,2022Q3,Asia,Oman,3492385.228
2501,2022Q3,Asia,Pakistan,463193.13599999994
2502,2022Q3,Asia,Palestine,409390.61600000004
2503,2022Q3,Asia,Philippines,699125.296
2504,2022Q3,Asia,Qatar,10758075.200000001
2505,2022Q3,Asia,Saudi Arabia,4512177.812
2506,2022Q3,Asia,Singapore,7869255.2360000005
2507,2022Q3,Asia,South Korea,3306330.4080000003
2508,2022Q3,Asia,Sri Lanka,1073555.084
2509,2022Q3,Asia,Syria,0.0
2510,2022Q3,Asia,Taiwan,0.0
2511,2022Q3,Asia,Tajikistan,266515.996
2512,2022Q3,Asia,Thailand,1497545.732
2513,2022Q3,Asia,Timor,604449.384
2514,2022Q3,Asia,Turkey,2311899.372
2515,2022Q3,Asia,Turkmenistan,1507790.1160000002
2516,2022Q3,Asia,United Arab Emirates,6191000.436
2517,2022Q3,Asia,Uzbekistan,575285.568
2518,2022Q3,Asia,Vietnam,567813.328
2519,2022Q3,Asia,Yemen,136081.524
2520,2022Q3,Europe,Albania,1085915.652
2521,2022Q3,Europe,Andorra,0.0
2522,2022Q3,Europe,Austria,4180175.112
2523,2022Q3,Europe,Belarus,1579452.9640000002
2524,2022Q3,Europe,Belgium,3924588.992
2525,2022Q3,Europe,Bosnia and Herzegovina,1077678.34
2526,2022Q3,Europe,Bulgaria,1707824.244
2527,2022Q3,Europe,Croatia,2085621.3239999998
2528,2022Q3,Europe,Cyprus,2982192.1440000003
2529,2022Q3,Europe,Czechia,2999743.352
2530,2022Q3,Europe,Denmark,4294791.38
2531,2022Q3,Europe,England,0.0
2532,2022Q3,Europe,Estonia,2712275.184
2533,2022Q3,Europe,Faeroe Islands,0.0
2534,2022Q3,Europe,Finland,3733886.332
2535,2022Q3,Europe,France,3551721.7320000003
2536,2022Q3,Europe,Germany,4161090.54
2537,2022Q3,Europe,Gibraltar,0.0
2538,2022Q3,Europe,Greece,2260843.1440000003
2539,2022Q3,Europe,Guernsey,0.0
2540,2022Q3,Europe,Hungary,2463535.612
2541,2022Q3,Europe,Iceland,4276432.136
2542,2022Q3,Europe,Ireland,6194846.956
2543,2022Q3,Europe,Isle of Man,0.0
2544,2022Q3,Europe,Italy,3240247.728
2545,2022Q3,Europe,Jersey,0.0
2546,2022Q3,Europe,Kosovo,901216.7280000001
2547,2022Q3,Europe,Latvia,2305873.832
2548,2022Q3,Europe,Liechtenstein,0.0
2549,2022Q3,Europe,Lithuania,2716232.38
2550,2022Q3,Europe,Luxembourg,8673572.78
2551,2022Q3,Europe,Malta,3359225.7159999995
2552,2022Q3,Europe,Moldova,477477.424
2553,2022Q3,Europe,Monaco,0.0
2554,2022Q3,Europe,Montenegro,1509654.496
2555,2022Q3,Europe,Netherlands,4459474.14
2556,2022Q3,Europe,North Macedonia,1206231.688
2557,2022Q3,Europe,Northern Ireland,0.0
2558,2022Q3,Europe,Norway,5961605.244
2559,2022Q3,Europe,Poland,2503912.94
2560,2022Q3,Europe,Portugal,2570194.432
2561,2022Q3,Europe,Romania,2144814.308
2562,2022Q3,Europe,Russia,2278467.768
2563,2022Q3,Europe,San Marino,5231255.24
2564,2022Q3,Europe,Scotland,0.0
2565,2022Q3,Europe,Serbia,1292497.052
2566,2022Q3,Europe,Slovakia,2774273.9839999997
2567,2022Q3,Europe,Slovenia,2888877.28
2568,2022Q3,Europe,Spain,3153057.12
2569,2022Q3,Europe,Sweden,4319334.036
2570,2022Q3,Europe,Switzerland,5281735.272
2571,2022Q3,Europe,Ukraine,726284.156
2572,2022Q3,Europe,United Kingdom,3657298.448
2573,2022Q3,Europe,Vatican,0.0
2574,2022Q3,Europe,Wales,0.0
2575,2022Q3,North America,Anguilla,0.0
2576,2022Q3,North America,Antigua and Barbuda,1977166.756
2577,2022Q3,North America,Aruba,3309587.8520000004
2578,2022Q3,North America,Bahamas,2550041.924
2579,2022Q3,North America,Barbados,1561982.256
2580,2022Q3,North America,Belize,719841.304
2581,2022Q3,North America,Bermuda,4661576.98
2582,2022Q3,North America,Bonaire Sint Eustatius and Saba,0.0
2583,2022Q3,North America,British Virgin Islands,0.0
2584,2022Q3,North America,Canada,4049618.372
2585,2022Q3,North America,Cayman Islands,4591078.6680000005
2586,2022Q3,North America,Costa Rica,1428299.54
2587,2022Q3,North America,Cuba,0.0
2588,2022Q3,North America,Curacao,0.0
2589,2022Q3,North America,Dominica,889949.764
2590,2022Q3,North America,Dominican Republic,1343279.212
2591,2022Q3,North America,El Salvador,670906.1359999999
2592,2022Q3,North America,Greenland,0.0
2593,2022Q3,North America,Grenada,1250636.6840000001
2594,2022Q3,North America,Guadeloupe,0.0
2595,2022Q3,North America,Guatemala,682990.336
2596,2022Q3,North America,Haiti,152091.916
2597,2022Q3,North America,Honduras,417845.14
2598,2022Q3,North America,Jamaica,753808.532
2599,2022Q3,North America,Martinique,0.0
2600,2022Q3,North America,Mexico,1594955.148
2601,2022Q3,North America,Montserrat,0.0
2602,2022Q3,North America,Nicaragua,489572.84800000006
2603,2022Q3,North America,Panama,2048567.404
2604,2022Q3,North America,Puerto Rico,3224109.6399999997
2605,2022Q3,North America,Saint Barthelemy,0.0
2606,2022Q3,North America,Saint Kitts and Nevis,2268203.42
2607,2022Q3,North America,Saint Lucia,1191569.188
2608,2022Q3,North America,Saint Martin (French part),0.0
2609,2022Q3,North America,Saint Pierre and Miquelon,0.0
2610,2022Q3,North America,Saint Vincent and the Grenadines,986897.432
2611,2022Q3,North America,Sint Maarten (Dutch part),3342105.3440000005
2612,2022Q3,North America,Trinidad and Tobago,2646202.532
2613,2022Q3,North America,Turks and Caicos Islands,0.0
2614,2022Q3,North America,United States,4988741.032000001
2615,2022Q3,North America,United States Virgin Islands,0.0
2616,2022Q3,Oceania,American Samoa,0.0
2617,2022Q3,Oceania,Australia,4107681.32
2618,2022Q3,Oceania,Cook Islands,0.0
2619,2022Q3,Oceania,Fiji,800673.7000000001
2620,2022Q3,Oceania,French Polynesia,0.0
2621,2022Q3,Oceania,Guam,0.0
2622,2022Q3,Oceania,Kiribati,182264.144
2623,2022Q3,Oceania,Marshall Islands,351366.58400000003
2624,2022Q3,Oceania,Micronesia (country),303550.68799999997
2625,2022Q3,Oceania,Nauru,1186398.42
2626,2022Q3,Oceania,New Caledonia,0.0
2627,2022Q3,Oceania,New Zealand,3319897.556
2628,2022Q3,Oceania,Niue,0.0
2629,2022Q3,Oceania,Northern Mariana Islands,0.0
2630,2022Q3,Oceania,Palau,1218117.26
2631,2022Q3,Oceania,Papua New Guinea,351733.848
2632,2022Q3,Oceania,Pitcairn,0.0
2633,2022Q3,Oceania,Samoa,553983.244
2634,2022Q3,Oceania,Solomon Islands,202944.91599999997
2635,2022Q3,Oceania,Tokelau,0.0
2636,2022Q3,Oceania,Tonga,499157.132
2637,2022Q3,Oceania,Tuvalu,328909.56799999997
2638,2022Q3,Oceania,Vanuatu,268815.628
2639,2022Q3,Oceania,Wallis and Futuna,0.0
2640,2022Q3,South America,Argentina,1741919.444
2641,2022Q3,South America,Bolivia,633496.2679999999
2642,2022Q3,South America,Brazil,1297517.584
2643,2022Q3,South America,Chile,2094567.404
2644,2022Q3,South America,Colombia,1219455.308
2645,2022Q3,South America,Ecuador,973538.112
2646,2022Q3,South America,Falkland Islands,0.0
2647,2022Q3,South America,French Guiana,0.0
2648,2022Q3,South America,Guyana,684024.3239999999
2649,2022Q3,South America,Paraguay,812084.92
2650,2022Q3,South America,Peru,1125776.952
2651,2022Q3,South America,Suriname,1266574.948
2652,2022Q3,South America,Uruguay,1890729.628
2653,2022Q3,South America,Venezuela,1540542.024
2654,2022Q4,Africa,Algeria,1280073.188
2655,2022Q4,Africa,Angola,535393.54
2656,2022Q4,Africa,Benin,189909.712
2657,2022Q4,Africa,Botswana,1454278.408
2658,2022Q4,Africa,Burkina Faso,156685.38400000002
2659,2022Q4,Africa,Burundi,64604.700000000004
2660,2022Q4,Africa,Cameroon,309573.192
2661,2022Q4,Africa,Cape Verde,572474.968
2662,2022Q4,Africa,Central African Republic,60834.08
2663,2022Q4,Africa,Chad,162670.076
2664,2022Q4,Africa,Comoros,130077.88
2665,2022Q4,Africa,Congo,449089.352
2666,2022Q4,Africa,Cote d'Ivoire,331292.55199999997
2667,2022Q4,Africa,Democratic Republic of Congo,74348.236
2668,2022Q4,Africa,Djibouti,248897.35199999998
2669,2022Q4,Africa,Egypt,970618.952
2670,2022Q4,Africa,Equatorial Guinea,2079648.3159999999
2671,2022Q4,Africa,Eritrea,138962.228
2672,2022Q4,Africa,Eswatini,711985.7000000001
2673,2022Q4,Africa,Ethiopia,159153.28399999999
2674,2022Q4,Africa,Gabon,1523741.996
2675,2022Q4,Africa,Gambia,143682.564
2676,2022Q4,Africa,Ghana,388941.96
2677,2022Q4,Africa,Guinea,183901.19199999998
2678,2022Q4,Africa,Guinea-Bissau,142478.1
2679,2022Q4,Africa,Kenya,275358.576
2680,2022Q4,Africa,Lesotho,262306.076
2681,2022Q4,Africa,Liberia,69256.496
2682,2022Q4,Africa,Libya,1645098.8279999997
2683,2022Q4,Africa,Madagascar,130312.48000000001
2684,2022Q4,Africa,Malawi,100743.86399999999
2685,2022Q4,Africa,Mali,185316.152
2686,2022Q4,Africa,Mauritania,330982.236
2687,2022Q4,Africa,Mauritius,1866932.5399999998
2688,2022Q4,Africa,Mayotte,0.0
2689,2022Q4,Africa,Morocco,688621.196
2690,2022Q4,Africa,Mozambique,104521.47600000001
2691,2022Q4,Africa,Namibia,877846.3360000001
2692,2022Q4,Africa,Niger,85192.0
2693,2022Q4,Africa,Nigeria,491137.768
2694,2022Q4,Africa,Reunion,0.0
2695,2022Q4,Africa,Rwanda,170587.412
2696,2022Q4,Africa,Saint Helena,0.0
2697,2022Q4,Africa,Sao Tome and Principe,280849.68799999997
2698,2022Q4,Africa,Senegal,227293.36
2699,2022Q4,Africa,Seychelles,2427170.404
2700,2022Q4,Africa,Sierra Leone,127907.59999999999
2701,2022Q4,Africa,Somalia,0.0
2702,2022Q4,Africa,South Africa,1131128.592
2703,2022Q4,Africa,South Sudan,144429.696
2704,2022Q4,Africa,Sudan,410918.644
2705,2022Q4,Africa,Tanzania,246863.968
2706,2022Q4,Africa,Togo,131542.796
2707,2022Q4,Africa,Tunisia,998135.324
2708,2022Q4,Africa,Uganda,156189.04400000002
2709,2022Q4,Africa,Zambia,339411.092
2710,2022Q4,Africa,Zimbabwe,174779.30000000002
2711,2022Q4,Asia,Afghanistan,165966.804
2712,2022Q4,Asia,Armenia,808457.36
2713,2022Q4,Asia,Azerbaijan,1457962.548
2714,2022Q4,Asia,Bahrain,3982744.8600000003
2715,2022Q4,Asia,Bangladesh,324206.528
2716,2022Q4,Asia,Bhutan,801190.924
2717,2022Q4,Asia,Brunei,6606451.092
2718,2022Q4,Asia,Cambodia,335346.44
2719,2022Q4,Asia,China,1408401.504
2720,2022Q4,Asia,Georgia,896547.2679999999
2721,2022Q4,Asia,Hong Kong,5157052.64
2722,2022Q4,Asia,India,591254.008
2723,2022Q4,Asia,Indonesia,1029364.4480000001
2724,2022Q4,Asia,Iran,1755601.0399999998
2725,2022Q4,Asia,Iraq,1441086.712
2726,2022Q4,Asia,Israel,3048173.44
2727,2022Q4,Asia,Japan,3588204.516
2728,2022Q4,Asia,Jordan,767049.08
2729,2022Q4,Asia,Kazakhstan,2213114.096
2730,2022Q4,Asia,Kuwait,6028809.404
2731,2022Q4,Asia,Kyrgyzstan,312199.608
2732,2022Q4,Asia,Laos,588557.12
2733,2022Q4,Asia,Lebanon,1229815.98
2734,2022Q4,Asia,Macao,9647290.292
2735,2022Q4,Asia,Malaysia,2466351.088
2736,2022Q4,Asia,Maldives,1396892.672
2737,2022Q4,Asia,Mongolia,1089357.832
2738,2022Q4,Asia,Myanmar,514426.924
2739,2022Q4,Asia,Nepal,224737.968
2740,2022Q4,Asia,North Korea,0.0
2741,2022Q4,Asia,Northern Cyprus,0.0
2742,2022Q4,Asia,Oman,3492385.228
2743,2022Q4,Asia,Pakistan,463193.13599999994
2744,2022Q4,Asia,Palestine,409390.61600000004
2745,2022Q4,Asia,Philippines,699125.296
2746,2022Q4,Asia,Qatar,10758075.200000001
2747,2022Q4,Asia,Saudi Arabia,4512177.812
2748,2022Q4,Asia,Singapore,7869255.2360000005
2749,2022Q4,Asia,South Korea,3306330.4080000003
2750,2022Q4,Asia,Sri Lanka,1073555.084
2751,2022Q4,Asia,Syria,0.0
2752,2022Q4,Asia,Taiwan,0.0
2753,2022Q4,Asia,Tajikistan,266515.996
2754,2022Q4,Asia,Thailand,1497545.732
2755,2022Q4,Asia,Timor,604449.384
2756,2022Q4,Asia,Turkey,2311899.372
2757,2022Q4,Asia,Turkmenistan,1507790.1160000002
2758,2022Q4,Asia,United Arab Emirates,6191000.436
2759,2022Q4,Asia,Uzbekistan,575285.568
2760,2022Q4,Asia,Vietnam,567813.328
2761,2022Q4,Asia,Yemen,136081.524
2762,2022Q4,Europe,Albania,1085915.652
2763,2022Q4,Europe,Andorra,0.0
2764,2022Q4,Europe,Austria,4180175.112
2765,2022Q4,Europe,Belarus,1579452.9640000002
2766,2022Q4,Europe,Belgium,3924588.992
2767,2022Q4,Europe,Bosnia and Herzegovina,1077678.34
2768,2022Q4,Europe,Bulgaria,1707824.244
2769,2022Q4,Europe,Croatia,2085621.3239999998
2770,2022Q4,Europe,Cyprus,2982192.1440000003
2771,2022Q4,Europe,Czechia,2999743.352
2772,2022Q4,Europe,Denmark,4294791.38
2773,2022Q4,Europe,England,0.0
2774,2022Q4,Europe,Estonia,2712275.184
2775,2022Q4,Europe,Faeroe Islands,0.0
2776,2022Q4,Europe,Finland,3733886.332
2777,2022Q4,Europe,France,3551721.7320000003
2778,2022Q4,Europe,Germany,4161090.54
2779,2022Q4,Europe,Gibraltar,0.0
2780,2022Q4,Europe,Greece,2260843.1440000003
2781,2022Q4,Europe,Guernsey,0.0
2782,2022Q4,Europe,Hungary,2463535.612
2783,2022Q4,Europe,Iceland,4276432.136
2784,2022Q4,Europe,Ireland,6194846.956
2785,2022Q4,Europe,Isle of Man,0.0
2786,2022Q4,Europe,Italy,3240247.728
2787,2022Q4,Europe,Jersey,0.0
2788,2022Q4,Europe,Kosovo,901216.7280000001
2789,2022Q4,Europe,Latvia,2305873.832
2790,2022Q4,Europe,Liechtenstein,0.0
2791,2022Q4,Europe,Lithuania,2716232.38
2792,2022Q4,Europe,Luxembourg,8673572.78
2793,2022Q4,Europe,Malta,3359225.7159999995
2794,2022Q4,Europe,Moldova,477477.424
2795,2022Q4,Europe,Monaco,0.0
2796,2022Q4,Europe,Montenegro,1509654.496
2797,2022Q4,Europe,Netherlands,4459474.14
2798,2022Q4,Europe,North Macedonia,1206231.688
2799,2022Q4,Europe,Northern Ireland,0.0
2800,2022Q4,Europe,Norway,5961605.244
2801,2022Q4,Europe,Poland,2503912.94
2802,2022Q4,Europe,Portugal,2570194.432
2803,2022Q4,Europe,Romania,2144814.308
2804,2022Q4,Europe,Russia,2278467.768
2805,2022Q4,Europe,San Marino,5231255.24
2806,2022Q4,Europe,Scotland,0.0
2807,2022Q4,Europe,Serbia,1292497.052
2808,2022Q4,Europe,Slovakia,2774273.9839999997
2809,2022Q4,Europe,Slovenia,2888877.28
2810,2022Q4,Europe,Spain,3153057.12
2811,2022Q4,Europe,Sweden,4319334.036
2812,2022Q4,Europe,Switzerland,5281735.272
2813,2022Q4,Europe,Ukraine,726284.156
2814,2022Q4,Europe,United Kingdom,3657298.448
2815,2022Q4,Europe,Vatican,0.0
2816,2022Q4,Europe,Wales,0.0
2817,2022Q4,North America,Anguilla,0.0
2818,2022Q4,North America,Antigua and Barbuda,1977166.756
2819,2022Q4,North America,Aruba,3309587.8520000004
2820,2022Q4,North America,Bahamas,2550041.924
2821,2022Q4,North America,Barbados,1561982.256
2822,2022Q4,North America,Belize,719841.304
2823,2022Q4,North America,Bermuda,4661576.98
2824,2022Q4,North America,Bonaire Sint Eustatius and Saba,0.0
2825,2022Q4,North America,British Virgin Islands,0.0
2826,2022Q4,North America,Canada,4049618.372
2827,2022Q4,North America,Cayman Islands,4591078.6680000005
2828,2022Q4,North America,Costa Rica,1428299.54
2829,2022Q4,North America,Cuba,0.0
2830,2022Q4,North America,Curacao,0.0
2831,2022Q4,North America,Dominica,889949.764
2832,2022Q4,North America,Dominican Republic,1343279.212
2833,2022Q4,North America,El Salvador,670906.1359999999
2834,2022Q4,North America,Greenland,0.0
2835,2022Q4,North America,Grenada,1250636.6840000001
2836,2022Q4,North America,Guadeloupe,0.0
2837,2022Q4,North America,Guatemala,682990.336
2838,2022Q4,North America,Haiti,152091.916
2839,2022Q4,North America,Honduras,417845.14
2840,2022Q4,North America,Jamaica,753808.532
2841,2022Q4,North America,Martinique,0.0
2842,2022Q4,North America,Mexico,1594955.148
2843,2022Q4,North America,Montserrat,0.0
2844,2022Q4,North America,Nicaragua,489572.84800000006
2845,2022Q4,North America,Panama,2048567.404
2846,2022Q4,North America,Puerto Rico,3224109.6399999997
2847,2022Q4,North America,Saint Barthelemy,0.0
2848,2022Q4,North America,Saint Kitts and Nevis,2268203.42
2849,2022Q4,North America,Saint Lucia,1191569.188
2850,2022Q4,North America,Saint Martin (French part),0.0
2851,2022Q4,North America,Saint Pierre and Miquelon,0.0
2852,2022Q4,North America,Saint Vincent and the Grenadines,986897.432
2853,2022Q4,North America,Sint Maarten (Dutch part),3342105.3440000005
2854,2022Q4,North America,Trinidad and Tobago,2646202.532
2855,2022Q4,North America,Turks and Caicos Islands,0.0
2856,2022Q4,North America,United States,4988741.032000001
2857,2022Q4,North America,United States Virgin Islands,0.0
2858,2022Q4,Oceania,American Samoa,0.0
2859,2022Q4,Oceania,Australia,4107681.32
