,date,continent,location,total_cases_per_million
2332,2022Q2,Europe,Wales,0.0
2333,2022Q2,North America,Anguilla,17365560.245
2334,2022Q2,North America,Antigua and Barbuda,7712014.253
2335,2022Q2,North America,Aruba,30992100.249
2336,2022Q2,North America,Bahamas,7605513.8040000005
2337,2022Q2,North America,Barbados,23890763.579
2338,2022Q2,North America,Belize,13223758.586
2339,2022Q2,North America,Bermuda,20110206.044
2340,2022Q2,North America,Bonaire Sint Eustatius and Saba,32489316.877
2341,2022Q2,North America,British Virgin Islands,18979254.430999998
2342,2022Q2,North America,Canada,8941412.598
2343,2022Q2,North America,Cayman Islands,31454934.376
2344,2022Q2,North America,Costa Rica,15489470.997
2345,2022Q2,North America,Cuba,8949657.953
2346,2022Q2,North America,Curacao,20359501.605
2347,2022Q2,North America,Dominica,16586423.485
2348,2022Q2,North America,Dominican Republic,4736677.427
2349,2022Q2,North America,El Salvador,2343409.895
2350,2022Q2,North America,Greenland,19282773.419
2351,2022Q2,North America,Grenada,11759427.375
2352,2022Q2,North America,Guadeloupe,35510844.895
2353,2022Q2,North America,Guatemala,4360262.385
2354,2022Q2,North America,Haiti,242411.243
2355,2022Q2,North America,Honduras,3699032.039
2356,2022Q2,North America,Jamaica,4319239.852
2357,2022Q2,North America,Martinique,40366739.044
2358,2022Q2,North America,Mexico,4153492.955
2359,2022Q2,North America,Montserrat,12820303.64
2360,2022Q2,North America,Nicaragua,189399.561
2361,2022Q2,North America,Panama,16976733.337
2362,2022Q2,North America,Puerto Rico,18185014.691
2363,2022Q2,North America,Saint Barthelemy,37146898.307
2364,2022Q2,North America,Saint Kitts and Nevis,10848094.628
2365,2022Q2,North America,Saint Lucia,12472908.512
2366,2022Q2,North America,Saint Martin (French part),30078011.075
2367,2022Q2,North America,Saint Pierre and Miquelon,41116737.475
2368,2022Q2,North America,Saint Vincent and the Grenadines,7534508.796
2369,2022Q2,North America,Sint Maarten (Dutch part),20899416.193
2370,2022Q2,North America,Trinidad and Tobago,9125414.507
2371,2022Q2,North America,Turks and Caicos Islands,12053142.622
2372,2022Q2,North America,United States,22107761.63
2373,2022Q2,North America,United States Virgin Islands,16584294.174
2374,2022Q2,Oceania,American Samoa,12140963.99
2375,2022Q2,Oceania,Australia,21717755.945
2376,2022Q2,Oceania,Cook Islands,26565171.444000002
2377,2022Q2,Oceania,Fiji,6347884.254
2378,2022Q2,Oceania,French Polynesia,21644603.844
2379,2022Q2,Oceania,Guam,21770390.546
2380,2022Q2,Oceania,Kiribati,2163604.782
2381,2022Q2,Oceania,Marshall Islands,33443.148
2382,2022Q2,Oceania,Micronesia (country),14547.479000000001
2383,2022Q2,Oceania,Nauru,1699550.864
2384,2022Q2,Oceania,New Caledonia,19350556.453
2385,2022Q2,Oceania,New Zealand,18298554.044
2386,2022Q2,Oceania,Niue,409323.796
2387,2022Q2,Oceania,Northern Mariana Islands,20801407.993
2388,2022Q2,Oceania,Palau,23846328.234
2389,2022Q2,Oceania,Papua New Guinea,396166.375
2390,2022Q2,Oceania,Pitcairn,0.0
2391,2022Q2,Oceania,Samoa,4376307.385
2392,2022Q2,Oceania,Solomon Islands,2174329.542
2393,2022Q2,Oceania,Tokelau,0.0
2394,2022Q2,Oceania,Tonga,9022242.601
2395,2022Q2,Oceania,Tuvalu,10586.679999999998
2396,2022Q2,Oceania,Vanuatu,2295108.711
2397,2022Q2,Oceania,Wallis and Futuna,3561831.705
2398,2022Q2,South America,Argentina,18325701.638
2399,2022Q2,South America,Bolivia,6759459.374
2400,2022Q2,South America,Brazil,13018265.405
2401,2022Q2,South America,Chile,16980483.364
2402,2022Q2,South America,Colombia,10706240.309
2403,2022Q2,South America,Ecuador,4431839.855
2404,2022Q2,South America,Falkland Islands,22649039.73
2405,2022Q2,South America,French Guiana,24541997.189999998
2406,2022Q2,South America,Guyana,7248240.76
2407,2022Q2,South America,Paraguay,8729086.399
2408,2022Q2,South America,Peru,9551569.582
2409,2022Q2,South America,Suriname,11773107.52
2410,2022Q2,South America,Uruguay,24334903.677
2411,2022Q2,South America,Venezuela,1681764.271
2412,2022Q3,Africa,Algeria,550523.049
2413,2022Q3,Africa,Angola,265476.699
2414,2022Q3,Africa,Benin,189067.874
2415,2022Q3,Africa,Botswana,11388106.303
2416,2022Q3,Africa,Burkina Faso,86236.547
2417,2022Q3,Africa,Burundi,337230.306
2418,2022Q3,Africa,Cameroon,401510.226
2419,2022Q3,Africa,Cape Verde,9633600.934
2420,2022Q3,Africa,Central African Republic,244595.594
2421,2022Q3,Africa,Chad,38836.089
2422,2022Q3,Africa,Comoros,920666.412
2423,2022Q3,Africa,Congo,381692.448
2424,2022Q3,Africa,Cote d'Ivoire,280361.058
2425,2022Q3,Africa,Democratic Republic of Congo,85930.98300000001
2426,2022Q3,Africa,Djibouti,1287842.864
2427,2022Q3,Africa,Egypt,426848.023
2428,2022Q3,Africa,Equatorial Guinea,919052.658
2429,2022Q3,Africa,Eritrea,251081.359
2430,2022Q3,Africa,Eswatini,5612305.279
2431,2022Q3,Africa,Ethiopia,367093.547
2432,2022Q3,Africa,Gabon,1868248.891
2433,2022Q3,Africa,Gambia,416659.303
2434,2022Q3,Africa,Ghana,462222.631
2435,2022Q3,Africa,Guinea,249372.97
2436,2022Q3,Africa,Guinea-Bissau,374546.681
2437,2022Q3,Africa,Kenya,574674.494
2438,2022Q3,Africa,Lesotho,1369020.053
2439,2022Q3,Africa,Liberia,134230.548
2440,2022Q3,Africa,Libya,6824010.8
2441,2022Q3,Africa,Madagascar,206476.469
2442,2022Q3,Africa,Malawi,394554.10599999997
2443,2022Q3,Africa,Mali,128491.578
2444,2022Q3,Africa,Mauritania,1210780.241
2445,2022Q3,Africa,Mauritius,17817445.161
2446,2022Q3,Africa,Mayotte,11112157.444
2447,2022Q3,Africa,Morocco,3088977.521
2448,2022Q3,Africa,Mozambique,640797.837
2449,2022Q3,Africa,Namibia,5969146.763
2450,2022Q3,Africa,Niger,32373.802
2451,2022Q3,Africa,Nigeria,110318.109
2452,2022Q3,Africa,Reunion,42568460.741
2453,2022Q3,Africa,Rwanda,882798.653
2454,2022Q3,Africa,Saint Helena,2903166.077
2455,2022Q3,Africa,Sao Tome and Principe,2480933.888
2456,2022Q3,Africa,Senegal,465323.785
2457,2022Q3,Africa,Seychelles,39294460.253
2458,2022Q3,Africa,Sierra Leone,82702.745
2459,2022Q3,Africa,Somalia,141374.857
2460,2022Q3,Africa,South Africa,6156009.46
2461,2022Q3,Africa,South Sudan,150359.778
2462,2022Q3,Africa,Sudan,123882.579
2463,2022Q3,Africa,Tanzania,53591.661
2464,2022Q3,Africa,Togo,397767.355
2465,2022Q3,Africa,Tunisia,8385938.506
2466,2022Q3,Africa,Uganda,327994.201
2467,2022Q3,Africa,Zambia,1520073.782
2468,2022Q3,Africa,Zimbabwe,1446145.74
2469,2022Q3,Asia,Afghanistan,424552.234
2470,2022Q3,Asia,Armenia,14257706.959999999
2471,2022Q3,Asia,Azerbaijan,7159953.806
2472,2022Q3,Asia,Bahrain,41381954.13
2473,2022Q3,Asia,Bangladesh,1078456.68
2474,2022Q3,Asia,Bhutan,7154090.26
2475,2022Q3,Asia,Brunei,43104208.887
2476,2022Q3,Asia,Cambodia,752439.833
2477,2022Q3,Asia,China,391482.102
2478,2022Q3,Asia,Georgia,42300628.799
2479,2022Q3,Asia,Hong Kong,0.0
2480,2022Q3,Asia,India,2867262.943
2481,2022Q3,Asia,Indonesia,2095428.126
2482,2022Q3,Asia,Iran,7721676.194
2483,2022Q3,Asia,Iraq,5038732.317
2484,2022Q3,Asia,Israel,44619910.468
2485,2022Q3,Asia,Japan,11474111.503
2486,2022Q3,Asia,Jordan,14057162.612
2487,2022Q3,Asia,Kazakhstan,6886861.576
2488,2022Q3,Asia,Kuwait,14114944.505
2489,2022Q3,Asia,Kyrgyzstan,1194125.256
2490,2022Q3,Asia,Laos,2599186.77
2491,2022Q3,Asia,Lebanon,19807120.331
2492,2022Q3,Asia,Macao,0.0
2493,2022Q3,Asia,Malaysia,12795923.927
2494,2022Q3,Asia,Maldives,32390249.676
2495,2022Q3,Asia,Mongolia,26013712.739
2496,2022Q3,Asia,Myanmar,1045322.096
2497,2022Q3,Asia,Nepal,2985608.351
2498,2022Q3,Asia,North Korea,0.0
2499,2022Q3,Asia,Northern Cyprus,0.0
2500,2022Q3,Asia,Oman,7969015.567
2501,2022Q3,Asia,Pakistan,608425.902
2502,2022Q3,Asia,Palestine,12095840.53
2503,2022Q3,Asia,Philippines,3044762.423
2504,2022Q3,Asia,Qatar,14247751.962
2505,2022Q3,Asia,Saudi Arabia,2046248.404
2506,2022Q3,Asia,Singapore,28463158.205
2507,2022Q3,Asia,South Korea,38192426.916
2508,2022Q3,Asia,Sri Lanka,2813806.336
2509,2022Q3,Asia,Syria,235509.471
2510,2022Q3,Asia,Taiwan,0.0
2511,2022Q3,Asia,Tajikistan,164407.404
2512,2022Q3,Asia,Thailand,5923702.76
2513,2022Q3,Asia,Timor,1584295.212
2514,2022Q3,Asia,Turkey,17576464.341
2515,2022Q3,Asia,Turkmenistan,0.0
2516,2022Q3,Asia,United Arab Emirates,9728430.406
2517,2022Q3,Asia,Uzbekistan,429139.472
2518,2022Q3,Asia,Vietnam,10458507.215
2519,2022Q3,Asia,Yemen,32470.446
2520,2022Q3,Europe,Albania,10167018.255
2521,2022Q3,Europe,Andorra,52588755.431
2522,2022Q3,Europe,Austria,49635320.622
2523,2022Q3,Europe,Belarus,9590000.653
2524,2022Q3,Europe,Belgium,35068956.7
2525,2022Q3,Europe,Bosnia and Herzegovina,11094279.629
2526,2022Q3,Europe,Bulgaria,16456508.922
2527,2022Q3,Europe,Croatia,27299706.902
2528,2022Q3,Europe,Cyprus,57900814.398
2529,2022Q3,Europe,Czechia,37934343.181
2530,2022Q3,Europe,Denmark,50780984.143
2531,2022Q3,Europe,England,0.0
2532,2022Q3,Europe,Estonia,39948257.41
2533,2022Q3,Europe,Faeroe Islands,60028540.787999995
2534,2022Q3,Europe,Finland,20921321.592
2535,2022Q3,Europe,France,46558613.885
2536,2022Q3,Europe,Germany,34369750.319
2537,2022Q3,Europe,Gibraltar,56214983.030999996
2538,2022Q3,Europe,Greece,37444770.006
2539,2022Q3,Europe,Guernsey,43667561.467
2540,2022Q3,Europe,Hungary,18523932.848
2541,2022Q3,Europe,Iceland,49216501.348
2542,2022Q3,Europe,Ireland,30155210.083
2543,2022Q3,Europe,Isle of Man,41017413.096
2544,2022Q3,Europe,Italy,32958261.76
2545,2022Q3,Europe,Jersey,48407993.066
2546,2022Q3,Europe,Kosovo,13321904.026
2547,2022Q3,Europe,Latvia,43547356.765
2548,2022Q3,Europe,Liechtenstein,44163155.888
2549,2022Q3,Europe,Lithuania,40205356.032
2550,2022Q3,Europe,Luxembourg,45378719.308
2551,2022Q3,Europe,Malta,19351757.854
2552,2022Q3,Europe,Moldova,15604733.645
2553,2022Q3,Europe,Monaco,37007700.529
2554,2022Q3,Europe,Montenegro,33136444.676
2555,2022Q3,Europe,Netherlands,43693077.944
2556,2022Q3,Europe,North Macedonia,14557705.225
2557,2022Q3,Europe,Northern Ireland,0.0
2558,2022Q3,Europe,Norway,24681109.553
2559,2022Q3,Europe,Poland,14150631.341
2560,2022Q3,Europe,Portugal,47912280.442
2561,2022Q3,Europe,Romania,14607937.482
2562,2022Q3,Europe,Russia,12237259.646
2563,2022Q3,Europe,San Marino,54452864.35
2564,2022Q3,Europe,Scotland,0.0
2565,2022Q3,Europe,Serbia,29404441.674
2566,2022Q3,Europe,Slovakia,29734419.431
2567,2022Q3,Europe,Slovenia,47808883.014
2568,2022Q3,Europe,Spain,25796196.073
2569,2022Q3,Europe,Sweden,22291873.836
2570,2022Q3,Europe,Switzerland,41835694.557
2571,2022Q3,Europe,Ukraine,11618523.61
2572,2022Q3,Europe,United Kingdom,31859307.013
2573,2022Q3,Europe,Vatican,2960396.056
2574,2022Q3,Europe,Wales,0.0
2575,2022Q3,North America,Anguilla,21335894.689
2576,2022Q3,North America,Antigua and Barbuda,8687284.057
2577,2022Q3,North America,Aruba,36545327.307
2578,2022Q3,North America,Bahamas,8261753.364
2579,2022Q3,North America,Barbados,31161493.506
2580,2022Q3,North America,Belize,15271312.782
2581,2022Q3,North America,Bermuda,24925553.283
2582,2022Q3,North America,Bonaire Sint Eustatius and Saba,37156254.617
2583,2022Q3,North America,British Virgin Islands,21028916.107
2584,2022Q3,North America,Canada,9822075.014
2585,2022Q3,North America,Cayman Islands,39459023.3
2586,2022Q3,North America,Costa Rica,18832222.452
2587,2022Q3,North America,Cuba,9100035.601
2588,2022Q3,North America,Curacao,21706517.138
2589,2022Q3,North America,Dominica,18804447.656
2590,2022Q3,North America,Dominican Republic,5182196.324
2591,2022Q3,North America,El Salvador,2764596.983
2592,2022Q3,North America,Greenland,19494672.028
2593,2022Q3,North America,Grenada,13942459.285
2594,2022Q3,North America,Guadeloupe,43489028.755
2595,2022Q3,North America,Guatemala,5414893.676
2596,2022Q3,North America,Haiti,261503.258
2597,2022Q3,North America,Honduras,3925338.586
2598,2022Q3,North America,Jamaica,4809394.351
2599,2022Q3,North America,Martinique,53252021.701
2600,2022Q3,North America,Mexico,4959986.4
2601,2022Q3,North America,Montserrat,23723997.29
2602,2022Q3,North America,Nicaragua,196916.702
2603,2022Q3,North America,Panama,20073578.082
2604,2022Q3,North America,Puerto Rico,26703483.144
2605,2022Q3,North America,Saint Barthelemy,42886301.625
2606,2022Q3,North America,Saint Kitts and Nevis,12444663.503
2607,2022Q3,North America,Saint Lucia,14451220.872
2608,2022Q3,North America,Saint Martin (French part),33826345.217
2609,2022Q3,North America,Saint Pierre and Miquelon,48117247.239
2610,2022Q3,North America,Saint Vincent and the Grenadines,8272809.471
2611,2022Q3,North America,Sint Maarten (Dutch part),22390228.996
2612,2022Q3,North America,Trinidad and Tobago,10516532.848
2613,2022Q3,North America,Turks and Caicos Islands,12720859.030000001
2614,2022Q3,North America,United States,24846794.72
2615,2022Q3,North America,United States Virgin Islands,20471747.804
2616,2022Q3,Oceania,American Samoa,16219708.763
2617,2022Q3,Oceania,Australia,32363787.498
2618,2022Q3,Oceania,Cook Islands,33161989.200999998
2619,2022Q3,Oceania,Fiji,6687666.508
2620,2022Q3,Oceania,French Polynesia,22718840.184
2621,2022Q3,Oceania,Guam,25128813.679
2622,2022Q3,Oceania,Kiribati,2375397.172
2623,2022Q3,Oceania,Marshall Islands,15478037.165
2624,2022Q3,Oceania,Micronesia (country),4585979.792
2625,2022Q3,Oceania,Nauru,32555196.602
2626,2022Q3,Oceania,New Caledonia,22570008.163
2627,2022Q3,Oceania,New Zealand,28956526.054
2628,2022Q3,Oceania,Niue,2570184.429
2629,2022Q3,Oceania,Northern Mariana Islands,23634990.114
2630,2022Q3,Oceania,Palau,26966323.809
2631,2022Q3,Oceania,Papua New Guinea,406742.632
2632,2022Q3,Oceania,Pitcairn,6212765.959
2633,2022Q3,Oceania,Samoa,6557655.465
2634,2022Q3,Oceania,Solomon Islands,2736607.252
2635,2022Q3,Oceania,Tokelau,0.0
2636,2022Q3,Oceania,Tonga,12177267.085
2637,2022Q3,Oceania,Tuvalu,103131.897
2638,2022Q3,Oceania,Vanuatu,3311956.786
2639,2022Q3,Oceania,Wallis and Futuna,5430493.283
2640,2022Q3,South America,Argentina,19382751.991
2641,2022Q3,South America,Bolivia,7896719.304
2642,2022Q3,South America,Brazil,14495859.088
2643,2022Q3,South America,Chile,20430082.305
2644,2022Q3,South America,Colombia,11114801.9
2645,2022Q3,South America,Ecuador,4965289.818
2646,2022Q3,South America,Falkland Islands,45079452.76
2647,2022Q3,South America,French Guiana,27920083.524
2648,2022Q3,South America,Guyana,7970678.608
2649,2022Q3,South America,Paraguay,9540794.555
2650,2022Q3,South America,Peru,10692060.653
2651,2022Q3,South America,Suriname,12056332.376
2652,2022Q3,South America,Uruguay,26194912.286
2653,2022Q3,South America,Venezuela,1747790.1300000001
2654,2022Q4,Africa,Algeria,555137.308
2655,2022Q4,Africa,Angola,269455.815
2656,2022Q4,Africa,Benin,192343.748
2657,2022Q4,Africa,Botswana,11430370.294
2658,2022Q4,Africa,Burkina Faso,88219.973
2659,2022Q4,Africa,Burundi,363154.18
2660,2022Q4,Africa,Cameroon,408566.87799999997
2661,2022Q4,Africa,Cape Verde,9734317.094
2662,2022Q4,Africa,Central African Republic,251862.835
2663,2022Q4,Africa,Chad,39605.46
2664,2022Q4,Africa,Comoros,971630.64
2665,2022Q4,Africa,Congo,385854.466
2666,2022Q4,Africa,Cote d'Ivoire,286728.865
2667,2022Q4,Africa,Democratic Republic of Congo,87280.705
2668,2022Q4,Africa,Djibouti,1287842.864
2669,2022Q4,Africa,Egypt,427243.935
2670,2022Q4,Africa,Equatorial Guinea,936988.498
2671,2022Q4,Africa,Eritrea,254377.738
2672,2022Q4,Africa,Eswatini,5642263.341
2673,2022Q4,Africa,Ethiopia,368840.921
2674,2022Q4,Africa,Gabon,1884047.99
2675,2022Q4,Africa,Gambia,426566.929
2676,2022Q4,Africa,Ghana,469276.298
2677,2022Q4,Africa,Guinea,253188.8
2678,2022Q4,Africa,Guinea-Bissau,388148.657
2679,2022Q4,Africa,Kenya,579678.821
2680,2022Q4,Africa,Lesotho,1376114.288
2681,2022Q4,Africa,Liberia,139115.98500000002
2682,2022Q4,Africa,Libya,6847880.259000001
2683,2022Q4,Africa,Madagascar,208422.077
2684,2022Q4,Africa,Malawi,397129.662
2685,2022Q4,Africa,Mali,133308.071
2686,2022Q4,Africa,Mauritania,1229655.085
2687,2022Q4,Africa,Mauritius,19513825.55
2688,2022Q4,Africa,Mayotte,11543155.292
2689,2022Q4,Africa,Morocco,3113137.185
2690,2022Q4,Africa,Mozambique,643573.892
2691,2022Q4,Africa,Namibia,6079547.758
2692,2022Q4,Africa,Niger,33141.051
2693,2022Q4,Africa,Nigeria,112046.555
2694,2022Q4,Africa,Reunion,45353372.792
2695,2022Q4,Africa,Rwanda,886036.6610000001
2696,2022Q4,Africa,Saint Helena,35674504.719
2697,2022Q4,Africa,Sao Tome and Principe,2536331.371
2698,2022Q4,Africa,Senegal,471676.81299999997
2699,2022Q4,Africa,Seychelles,42563429.325
2700,2022Q4,Africa,Sierra Leone,82925.76
2701,2022Q4,Africa,Somalia,142546.13
2702,2022Q4,Africa,South Africa,6197020.39
2703,2022Q4,Africa,South Sudan,154394.263
2704,2022Q4,Africa,Sudan,124742.159
2705,2022Q4,Africa,Tanzania,57883.748
2706,2022Q4,Africa,Togo,408537.083
2707,2022Q4,Africa,Tunisia,8538031.697
2708,2022Q4,Africa,Uganda,330170.762
2709,2022Q4,Africa,Zambia,1533782.696
2710,2022Q4,Africa,Zimbabwe,1458264.52
2711,2022Q4,Asia,Afghanistan,456727.735
2712,2022Q4,Asia,Armenia,14719467.781
2713,2022Q4,Asia,Azerbaijan,7317136.73
2714,2022Q4,Asia,Bahrain,43232373.592
2715,2022Q4,Asia,Bangladesh,1093619.356
2716,2022Q4,Asia,Bhutan,7337346.333
2717,2022Q4,Asia,Brunei,51492737.225
2718,2022Q4,Asia,Cambodia,757715.942
2719,2022Q4,Asia,China,1071093.706
2720,2022Q4,Asia,Georgia,44322313.816
2721,2022Q4,Asia,Hong Kong,0.0
2722,2022Q4,Asia,India,2898959.961
2723,2022Q4,Asia,Indonesia,2197513.269
2724,2022Q4,Asia,Iran,7852032.129
2725,2022Q4,Asia,Iraq,5091918.995
2726,2022Q4,Asia,Israel,45824009.844
2727,2022Q4,Asia,Japan,17835888.383
2728,2022Q4,Asia,Jordan,14241139.816
2729,2022Q4,Asia,Kazakhstan,7051549.394
2730,2022Q4,Asia,Kuwait,14270354.381
2731,2022Q4,Asia,Kyrgyzstan,1225590.784
2732,2022Q4,Asia,Laos,2646417.539
2733,2022Q4,Asia,Lebanon,20436613.441
2734,2022Q4,Asia,Macao,0.0
2735,2022Q4,Asia,Malaysia,13400934.276
2736,2022Q4,Asia,Maldives,32573304.971
2737,2022Q4,Asia,Mongolia,26849431.776
2738,2022Q4,Asia,Myanmar,1072340.88
2739,2022Q4,Asia,Nepal,3013612.529
2740,2022Q4,Asia,North Korea,0.0
2741,2022Q4,Asia,Northern Cyprus,0.0
2742,2022Q4,Asia,Oman,8020869.698
2743,2022Q4,Asia,Pakistan,614221.027
2744,2022Q4,Asia,Palestine,12320596.871
2745,2022Q4,Asia,Philippines,3197586.413
2746,2022Q4,Asia,Qatar,16157822.755
2747,2022Q4,Asia,Saudi Arabia,2080226.039
2748,2022Q4,Asia,Singapore,34419686.132
2749,2022Q4,Asia,South Korea,47078569.482
2750,2022Q4,Asia,Sri Lanka,2829204.912
2751,2022Q4,Asia,Syria,238582.243
2752,2022Q4,Asia,Taiwan,0.0
2753,2022Q4,Asia,Tajikistan,164407.404
2754,2022Q4,Asia,Thailand,6032018.327
2755,2022Q4,Asia,Timor,1599968.086
2756,2022Q4,Asia,Turkey,18306503.17
2757,2022Q4,Asia,Turkmenistan,0.0
2758,2022Q4,Asia,United Arab Emirates,10132957.487
2759,2022Q4,Asia,Uzbekistan,436533.945
2760,2022Q4,Asia,Vietnam,10782203.797
2761,2022Q4,Asia,Yemen,32606.571000000004
2762,2022Q4,Europe,Albania,10745693.128
2763,2022Q4,Europe,Andorra,54004821.962
2764,2022Q4,Europe,Austria,56383777.737
2765,2022Q4,Europe,Belarus,9591172.132
2766,2022Q4,Europe,Belgium,36547628.188
2767,2022Q4,Europe,Bosnia and Herzegovina,11384798.657
2768,2022Q4,Europe,Bulgaria,17217622.64
2769,2022Q4,Europe,Croatia,28527440.099
2770,2022Q4,Europe,Cyprus,62434530.095
2771,2022Q4,Europe,Czechia,39820182.127
2772,2022Q4,Europe,Denmark,52302753.412
2773,2022Q4,Europe,England,0.0
2774,2022Q4,Europe,Estonia,40951075.514
2775,2022Q4,Europe,Faeroe Islands,60028540.787999995
2776,2022Q4,Europe,Finland,23334724.477
2777,2022Q4,Europe,France,51382773.144
2778,2022Q4,Europe,Germany,39461361.228
2779,2022Q4,Europe,Gibraltar,56787985.44
2780,2022Q4,Europe,Greece,42589192.922
2781,2022Q4,Europe,Guernsey,47407127.850999996
2782,2022Q4,Europe,Hungary,19851020.398000002
2783,2022Q4,Europe,Iceland,50686409.066
2784,2022Q4,Europe,Ireland,30717981.979
2785,2022Q4,Europe,Isle of Man,41364847.260000005
2786,2022Q4,Europe,Italy,37323653.104
2787,2022Q4,Europe,Jersey,52056247.522
2788,2022Q4,Europe,Kosovo,14048775.191
2789,2022Q4,Europe,Latvia,47388107.119
2790,2022Q4,Europe,Liechtenstein,48554033.797
2791,2022Q4,Europe,Lithuania,42551337.461
2792,2022Q4,Europe,Luxembourg,49809490.732
2793,2022Q4,Europe,Malta,19927600.765
2794,2022Q4,Europe,Moldova,16698084.597
2795,2022Q4,Europe,Monaco,39787344.826
2796,2022Q4,Europe,Montenegro,35561703.258
2797,2022Q4,Europe,Netherlands,44623597.607
2798,2022Q4,Europe,North Macedonia,15134449.37
2799,2022Q4,Europe,Northern Ireland,0.0
2800,2022Q4,Europe,Norway,24854163.456
2801,2022Q4,Europe,Poland,14642865.278
2802,2022Q4,Europe,Portugal,49471434.768
2803,2022Q4,Europe,Romania,15401438.913999999
2804,2022Q4,Europe,Russia,13665789.971
2805,2022Q4,Europe,San Marino,59994864.95
2806,2022Q4,Europe,Scotland,0.0
2807,2022Q4,Europe,Serbia,32279788.38
2808,2022Q4,Europe,Slovakia,30219849.187
2809,2022Q4,Europe,Slovenia,53987962.78
2810,2022Q4,Europe,Spain,26381462.422
2811,2022Q4,Europe,Sweden,22931036.88
2812,2022Q4,Europe,Switzerland,44944297.505
2813,2022Q4,Europe,Ukraine,12216365.429
2814,2022Q4,Europe,United Kingdom,32658627.163
2815,2022Q4,Europe,Vatican,2960396.056
2816,2022Q4,Europe,Wales,0.0
2817,2022Q4,North America,Anguilla,22470869.808000002
2818,2022Q4,North America,Antigua and Barbuda,8933242.356
2819,2022Q4,North America,Aruba,37572943.575
2820,2022Q4,North America,Bahamas,8397535.050999999
2821,2022Q4,North America,Barbados,33902412.964
2822,2022Q4,North America,Belize,15683973.009
2823,2022Q4,North America,Bermuda,26381033.237999998
2824,2022Q4,North America,Bonaire Sint Eustatius and Saba,39110564.832
2825,2022Q4,North America,British Virgin Islands,21449636.148000002
2826,2022Q4,North America,Canada,10466189.101
2827,2022Q4,North America,Cayman Islands,41698058.86
2828,2022Q4,North America,Costa Rica,20279139.695
2829,2022Q4,North America,Cuba,9119458.289
2830,2022Q4,North America,Curacao,21911990.721
2831,2022Q4,North America,Dominica,19926908.386
2832,2022Q4,North America,Dominican Republic,5328327.259
2833,2022Q4,North America,El Salvador,2929777.26
2834,2022Q4,North America,Greenland,19494672.028
2835,2022Q4,North America,Grenada,14379295.228
2836,2022Q4,North America,Guadeloupe,45915216.744
2837,2022Q4,North America,Guatemala,5939624.96
2838,2022Q4,North America,Haiti,268857.338
2839,2022Q4,North America,Honduras,4044864.986
2840,2022Q4,North America,Jamaica,4961361.4399999995
2841,2022Q4,North America,Martinique,56243303.614
2842,2022Q4,North America,Mexico,5165348.689
2843,2022Q4,North America,Montserrat,29247450.757
2844,2022Q4,North America,Nicaragua,201408.949
2845,2022Q4,North America,Panama,20860075.417
2846,2022Q4,North America,Puerto Rico,30373574.748
2847,2022Q4,North America,Saint Barthelemy,44733127.158
2848,2022Q4,North America,Saint Kitts and Nevis,12643694.547
2849,2022Q4,North America,Saint Lucia,15167797.095
2850,2022Q4,North America,Saint Martin (French part),34884146.343
2851,2022Q4,North America,Saint Pierre and Miquelon,50963806.298
2852,2022Q4,North America,Saint Vincent and the Grenadines,8383179.906
2853,2022Q4,North America,Sint Maarten (Dutch part),22757761.58
2854,2022Q4,North America,Trinidad and Tobago,11112582.081
2855,2022Q4,North America,Turks and Caicos Islands,12938853.143
2856,2022Q4,North America,United States,26355912.859
2857,2022Q4,North America,United States Virgin Islands,21683470.893
2858,2022Q4,Oceania,American Samoa,17158257.145
2859,2022Q4,Oceania,Australia,36025555.834
2860,2022Q4,Oceania,Cook Islands,34684534.991
2861,2022Q4,Oceania,Fiji,6766435.531
2862,2022Q4,Oceania,French Polynesia,23155668.461
2863,2022Q4,Oceania,Guam,26438384.478
2864,2022Q4,Oceania,Kiribati,2404504.824
2865,2022Q4,Oceania,Marshall Islands,34169643.923
2866,2022Q4,Oceania,Micronesia (country),17408730.245
2867,2022Q4,Oceania,Nauru,33460483.816
2868,2022Q4,Oceania,New Caledonia,24073851.818
2869,2022Q4,Oceania,New Zealand,33589549.389
2870,2022Q4,Oceania,Niue,6978483.612
2871,2022Q4,Oceania,Northern Mariana Islands,24469116.848
2872,2022Q4,Oceania,Palau,29046394.61
2873,2022Q4,Oceania,Papua New Guinea,416126.003
2874,2022Q4,Oceania,Pitcairn,7829787.2360000005
2875,2022Q4,Oceania,Samoa,6721714.094
2876,2022Q4,Oceania,Solomon Islands,2741269.877
2877,2022Q4,Oceania,Tokelau,50184.89
2878,2022Q4,Oceania,Tonga,13953474.888
2879,2022Q4,Oceania,Tuvalu,11466166.729
2880,2022Q4,Oceania,Vanuatu,3376254.81
2881,2022Q4,Oceania,Wallis and Futuna,24122628.507
2882,2022Q4,South America,Argentina,19700813.753
2883,2022Q4,South America,Bolivia,8398326.944
2884,2022Q4,South America,Brazil,15020483.589
2885,2022Q4,South America,Chile,22674672.932
2886,2022Q4,South America,Colombia,11201423.532
2887,2022Q4,South America,Ecuador,5193189.521
2888,2022Q4,South America,Falkland Islands,46544593.54
2889,2022Q4,South America,French Guiana,28789327.828
2890,2022Q4,South America,Guyana,8141051.313
2891,2022Q4,South America,Paraguay,9748089.337
2892,2022Q4,South America,Peru,11443088.971
