,date,continent,location,total_deaths_per_million
2380,2022Q2,Oceania,Kiribati,9014.187
2381,2022Q2,Oceania,Marshall Islands,0.0
2382,2022Q2,Oceania,Micronesia (country),0.0
2383,2022Q2,Oceania,Nauru,0.0
2384,2022Q2,Oceania,New Caledonia,98034.54
2385,2022Q2,Oceania,New Zealand,16283.572
2386,2022Q2,Oceania,Niue,0.0
2387,2022Q2,Oceania,Northern Mariana Islands,62270.519
2388,2022Q2,Oceania,Palau,30192.435
2389,2022Q2,Oceania,Papua New Guinea,5848.696
2390,2022Q2,Oceania,Pitcairn,0.0
2391,2022Q2,Oceania,Samoa,8188.323
2392,2022Q2,Oceania,Solomon Islands,18172.746
2393,2022Q2,Oceania,Tokelau,0.0
2394,2022Q2,Oceania,Tonga,9413.584
2395,2022Q2,Oceania,Tuvalu,0.0
2396,2022Q2,Oceania,Vanuatu,3210.455
2397,2022Q2,Oceania,Wallis and Futuna,54932.695999999996
2398,2022Q2,South America,Argentina,257369.158
2399,2022Q2,South America,Bolivia,163242.675
2400,2022Q2,South America,Brazil,281034.118
2401,2022Q2,South America,Chile,267678.623
2402,2022Q2,South America,Colombia,245271.826
2403,2022Q2,South America,Ecuador,179961.373
2404,2022Q2,South America,Falkland Islands,0.0
2405,2022Q2,South America,French Guiana,118443.198
2406,2022Q2,South America,Guyana,138734.092
2407,2022Q2,South America,Paraguay,253061.715
2408,2022Q2,South America,Peru,569163.449
2409,2022Q2,South America,Suriname,197038.695
2410,2022Q2,South America,Uruguay,192242.243
2411,2022Q2,South America,Venezuela,18363.417
2412,2022Q3,Africa,Algeria,14090.499
2413,2022Q3,Africa,Angola,4948.939
2414,2022Q3,Africa,Benin,1123.044
2415,2022Q3,Africa,Botswana,96965.367
2416,2022Q3,Africa,Burkina Faso,1570.256
2417,2022Q3,Africa,Burundi,107.088
2418,2022Q3,Africa,Cameroon,6400.3099999999995
2419,2022Q3,Africa,Cape Verde,63508.798
2420,2022Q3,Africa,Central African Republic,1863.3680000000002
2421,2022Q3,Africa,Chad,1001.8800000000001
2422,2022Q3,Africa,Comoros,17591.136
2423,2022Q3,Africa,Congo,5947.984
2424,2022Q3,Africa,Cote d'Ivoire,2660.706
2425,2022Q3,Africa,Democratic Republic of Congo,1305.145
2426,2022Q3,Africa,Djibouti,15513.224000000002
2427,2022Q3,Africa,Egypt,20535.714
2428,2022Q3,Africa,Equatorial Guinea,10051.828
2429,2022Q3,Africa,Eritrea,2572.136
2430,2022Q3,Africa,Eswatini,108662.015
2431,2022Q3,Africa,Ethiopia,5641.74
2432,2022Q3,Africa,Gabon,11778.57
2433,2022Q3,Africa,Gambia,12559.154
2434,2022Q3,Africa,Ghana,4006.01
2435,2022Q3,Africa,Guinea,2972.297
2436,2022Q3,Africa,Guinea-Bissau,7599.806
2437,2022Q3,Africa,Kenya,9656.746
2438,2022Q3,Africa,Lesotho,28094.074
2439,2022Q3,Africa,Liberia,5100.848
2440,2022Q3,Africa,Libya,86890.505
2441,2022Q3,Africa,Madagascar,4374.135
2442,2022Q3,Africa,Malawi,12028.118
2443,2022Q3,Africa,Mali,3007.564
2444,2022Q3,Africa,Mauritania,19247.292
2445,2022Q3,Africa,Mauritius,72039.702
2446,2022Q3,Africa,Mayotte,52754.732
2447,2022Q3,Africa,Morocco,39880.265
2448,2022Q3,Africa,Mozambique,6188.822
2449,2022Q3,Africa,Namibia,146010.696
2450,2022Q3,Africa,Niger,1094.082
2451,2022Q3,Africa,Nigeria,1325.404
2452,2022Q3,Africa,Reunion,80497.962
2453,2022Q3,Africa,Rwanda,9783.362000000001
2454,2022Q3,Africa,Saint Helena,0.0
2455,2022Q3,Africa,Sao Tome and Principe,30484.667
2456,2022Q3,Africa,Senegal,10455.708
2457,2022Q3,Africa,Seychelles,144453.26
2458,2022Q3,Africa,Sierra Leone,1336.3
2459,2022Q3,Africa,Somalia,7115.280000000001
2460,2022Q3,Africa,South Africa,156714.212
2461,2022Q3,Africa,South Sudan,1163.34
2462,2022Q3,Africa,Sudan,9733.342
2463,2022Q3,Africa,Tanzania,1183.415
2464,2022Q3,Africa,Togo,2914.32
2465,2022Q3,Africa,Tunisia,216629.327
2466,2022Q3,Africa,Uganda,7062.276
2467,2022Q3,Africa,Zambia,18448.016
2468,2022Q3,Africa,Zimbabwe,31476.168
2469,2022Q3,Asia,Afghanistan,17359.377
2470,2022Q3,Asia,Armenia,286064.38300000003
2471,2022Q3,Asia,Azerbaijan,86943.825
2472,2022Q3,Asia,Bahrain,94411.423
2473,2022Q3,Asia,Bangladesh,15742.962
2474,2022Q3,Asia,Bhutan,2469.188
2475,2022Q3,Asia,Brunei,25483.192
2476,2022Q3,Asia,Cambodia,16767.368
2477,2022Q3,Asia,China,1559.265
2478,2022Q3,Asia,Georgia,413418.495
2479,2022Q3,Asia,Hong Kong,0.0
2480,2022Q3,Asia,India,34212.373
2481,2022Q3,Asia,Indonesia,52535.191
2482,2022Q3,Asia,Iran,148461.627
2483,2022Q3,Asia,Iraq,52346.69
2484,2022Q3,Asia,Israel,111868.98
2485,2022Q3,Asia,Japan,27334.865
2486,2022Q3,Asia,Jordan,114893.887
2487,2022Q3,Asia,Kazakhstan,90265.7
2488,2022Q3,Asia,Kuwait,55194.511
2489,2022Q3,Asia,Kyrgyzstan,14208.02
2490,2022Q3,Asia,Laos,8198.672
2491,2022Q3,Asia,Lebanon,177188.773
2492,2022Q3,Asia,Macao,0.0
2493,2022Q3,Asia,Malaysia,97819.432
2494,2022Q3,Asia,Maldives,53971.202000000005
2495,2022Q3,Asia,Mongolia,57506.353
2496,2022Q3,Asia,Myanmar,33008.187
2497,2022Q3,Asia,Nepal,36093.257
2498,2022Q3,Asia,North Korea,0.0
2499,2022Q3,Asia,Northern Cyprus,0.0
2500,2022Q3,Asia,Oman,93039.32400000001
2501,2022Q3,Asia,Pakistan,11907.311
2502,2022Q3,Asia,Palestine,99693.417
2503,2022Q3,Asia,Philippines,48887.477
2504,2022Q3,Asia,Qatar,23239.327
2505,2022Q3,Asia,Saudi Arabia,23432.837
2506,2022Q3,Asia,Singapore,25120.354
2507,2022Q3,Asia,South Korea,46336.458
2508,2022Q3,Asia,Sri Lanka,70086.921
2509,2022Q3,Asia,Syria,13126.086000000001
2510,2022Q3,Asia,Taiwan,0.0
2511,2022Q3,Asia,Tajikistan,1155.4279999999999
2512,2022Q3,Asia,Thailand,40810.692
2513,2022Q3,Asia,Timor,9282.799
2514,2022Q3,Asia,Turkey,108008.268
2515,2022Q3,Asia,Turkmenistan,0.0
2516,2022Q3,Asia,United Arab Emirates,22758.476
2517,2022Q3,Asia,Uzbekistan,2699.3720000000003
2518,2022Q3,Asia,Vietnam,40392.259
2519,2022Q3,Asia,Yemen,5876.877
2520,2022Q3,Europe,Albania,115087.404
2521,2022Q3,Europe,Andorra,177310.479
2522,2022Q3,Europe,Austria,210409.462
2523,2022Q3,Europe,Belarus,68664.78899999999
2524,2022Q3,Europe,Belgium,255183.905
2525,2022Q3,Europe,Bosnia and Herzegovina,454046.2
2526,2022Q3,Europe,Bulgaria,507980.372
2527,2022Q3,Europe,Croatia,376338.992
2528,2022Q3,Europe,Cyprus,116701.096
2529,2022Q3,Europe,Czechia,357385.323
2530,2022Q3,Europe,Denmark,106033.762
2531,2022Q3,Europe,England,0.0
2532,2022Q3,Europe,Estonia,174180.888
2533,2022Q3,Europe,Faeroe Islands,48496.696
2534,2022Q3,Europe,Finland,97590.307
2535,2022Q3,Europe,France,218012.565
2536,2022Q3,Europe,Germany,164885.399
2537,2022Q3,Europe,Gibraltar,299384.881
2538,2022Q3,Europe,Greece,282215.486
2539,2022Q3,Europe,Guernsey,75668.30900000001
2540,2022Q3,Europe,Hungary,434167.054
2541,2022Q3,Europe,Iceland,28854.732
2542,2022Q3,Europe,Ireland,144071.561
2543,2022Q3,Europe,Isle of Man,123808.18
2544,2022Q3,Europe,Italy,270199.204
2545,2022Q3,Europe,Jersey,111691.75899999999
2546,2022Q3,Europe,Kosovo,163508.533
2547,2022Q3,Europe,Latvia,326968.203
2548,2022Q3,Europe,Liechtenstein,200431.964
2549,2022Q3,Europe,Lithuania,309310.929
2550,2022Q3,Europe,Luxembourg,127450.382
2551,2022Q3,Europe,Malta,139589.314
2552,2022Q3,Europe,Moldova,328627.653
2553,2022Q3,Europe,Monaco,154531.248
2554,2022Q3,Europe,Montenegro,378961.593
2555,2022Q3,Europe,Netherlands,118073.475
2556,2022Q3,Europe,North Macedonia,428372.38899999997
2557,2022Q3,Europe,Northern Ireland,0.0
2558,2022Q3,Europe,Norway,65655.634
2559,2022Q3,Europe,Poland,269752.917
2560,2022Q3,Europe,Portugal,221366.629
2561,2022Q3,Europe,Romania,310484.369
2562,2022Q3,Europe,Russia,243881.993
2563,2022Q3,Europe,San Marino,321044.821
2564,2022Q3,Europe,Scotland,0.0
2565,2022Q3,Europe,Serbia,220802.533
2566,2022Q3,Europe,Slovakia,330877.628
2567,2022Q3,Europe,Slovenia,349717.407
2568,2022Q3,Europe,Spain,221531.906
2569,2022Q3,Europe,Sweden,172204.845
2570,2022Q3,Europe,Switzerland,142159.156
2571,2022Q3,Europe,Ukraine,246224.044
2572,2022Q3,Europe,United Kingdom,279814.559
2573,2022Q3,Europe,Vatican,0.0
2574,2022Q3,Europe,Wales,0.0
2575,2022Q3,North America,Anguilla,59772.0
2576,2022Q3,North America,Antigua and Barbuda,141417.495
2577,2022Q3,North America,Aruba,195117.367
2578,2022Q3,North America,Bahamas,184995.219
2579,2022Q3,North America,Barbados,168782.799
2580,2022Q3,North America,Belize,154424.69400000002
2581,2022Q3,North America,Bermuda,208497.541
2582,2022Q3,North America,Bonaire Sint Eustatius and Saba,127088.55600000001
2583,2022Q3,North America,British Virgin Islands,185976.004
2584,2022Q3,North America,Canada,102263.502
2585,2022Q3,North America,Cayman Islands,39317.83
2586,2022Q3,North America,Costa Rica,156079.245
2587,2022Q3,North America,Cuba,69986.988
2588,2022Q3,North America,Curacao,136488.942
2589,2022Q3,North America,Dominica,86148.59
2590,2022Q3,North America,Dominican Republic,35915.893
2591,2022Q3,North America,El Salvador,61027.465
2592,2022Q3,North America,Greenland,34198.332
2593,2022Q3,North America,Grenada,171976.502
2594,2022Q3,North America,Guadeloupe,226810.549
2595,2022Q3,North America,Guatemala,99100.899
2596,2022Q3,North America,Haiti,6701.004999999999
2597,2022Q3,North America,Honduras,96597.775
2598,2022Q3,North America,Jamaica,104901.992
2599,2022Q3,North America,Martinique,252484.31100000002
2600,2022Q3,North America,Mexico,237537.018
2601,2022Q3,North America,Montserrat,166779.992
2602,2022Q3,North America,Nicaragua,3229.808
2603,2022Q3,North America,Panama,176128.513
2604,2022Q3,North America,Puerto Rico,138640.492
2605,2022Q3,North America,Saint Barthelemy,41750.089
2606,2022Q3,North America,Saint Kitts and Nevis,87854.711
2607,2022Q3,North America,Saint Lucia,198513.383
2608,2022Q3,North America,Saint Martin (French part),132983.366
2609,2022Q3,North America,Saint Pierre and Miquelon,15633.008
2610,2022Q3,North America,Saint Vincent and the Grenadines,101780.501
2611,2022Q3,North America,Sint Maarten (Dutch part),181005.604
2612,2022Q3,North America,Trinidad and Tobago,246158.99
2613,2022Q3,North America,Turks and Caicos Islands,72431.416
2614,2022Q3,North America,United States,279668.013
2615,2022Q3,North America,United States Virgin Islands,112053.788
2616,2022Q3,Oceania,American Samoa,68766.22
2617,2022Q3,Oceania,Australia,48146.354
2618,2022Q3,Oceania,Cook Islands,5401.5960000000005
2619,2022Q3,Oceania,Fiji,86470.948
2620,2022Q3,Oceania,French Polynesia,194938.15600000002
2621,2022Q3,Oceania,Guam,206586.198
2622,2022Q3,Oceania,Kiribati,9113.244
2623,2022Q3,Oceania,Marshall Islands,17887.64
2624,2022Q3,Oceania,Micronesia (country),13347.582
2625,2022Q3,Oceania,Nauru,7249.232000000001
2626,2022Q3,Oceania,New Caledonia,99589.965
2627,2022Q3,Oceania,New Zealand,35322.646
2628,2022Q3,Oceania,Niue,0.0
2629,2022Q3,Oceania,Northern Mariana Islands,70762.916
2630,2022Q3,Oceania,Palau,30524.22
2631,2022Q3,Oceania,Papua New Guinea,6016.8769999999995
2632,2022Q3,Oceania,Pitcairn,0.0
2633,2022Q3,Oceania,Samoa,11996.983999999999
2634,2022Q3,Oceania,Solomon Islands,19434.724000000002
2635,2022Q3,Oceania,Tokelau,0.0
2636,2022Q3,Oceania,Tonga,10330.588
2637,2022Q3,Oceania,Tuvalu,0.0
2638,2022Q3,Oceania,Vanuatu,3941.924
2639,2022Q3,Oceania,Wallis and Futuna,55536.352
2640,2022Q3,South America,Argentina,261807.893
2641,2022Q3,South America,Bolivia,166417.458
2642,2022Q3,South America,Brazil,290677.827
2643,2022Q3,South America,Chile,281300.975
2644,2022Q3,South America,Colombia,250214.942
2645,2022Q3,South America,Ecuador,183063.137
2646,2022Q3,South America,Falkland Islands,0.0
2647,2022Q3,South America,French Guiana,122764.03600000001
2648,2022Q3,South America,Guyana,144760.841
2649,2022Q3,South America,Paraguay,262135.21
2650,2022Q3,South America,Peru,580833.491
2651,2022Q3,South America,Suriname,205478.26499999998
2652,2022Q3,South America,Uruguay,199529.863
2653,2022Q3,South America,Venezuela,18777.769
2654,2022Q4,Africa,Algeria,14097.946000000002
2655,2022Q4,Africa,Angola,4968.894
2656,2022Q4,Africa,Benin,1123.044
2657,2022Q4,Africa,Botswana,97353.923
2658,2022Q4,Africa,Burkina Faso,1579.787
2659,2022Q4,Africa,Burundi,107.088
2660,2022Q4,Africa,Cameroon,6474.771
2661,2022Q4,Africa,Cape Verde,63734.722
2662,2022Q4,Africa,Central African Republic,1863.3680000000002
2663,2022Q4,Africa,Chad,1005.744
2664,2022Q4,Africa,Comoros,17591.136
2665,2022Q4,Africa,Congo,5947.984
2666,2022Q4,Africa,Cote d'Ivoire,2707.046
2667,2022Q4,Africa,Democratic Republic of Congo,1348.993
2668,2022Q4,Africa,Djibouti,15513.224000000002
2669,2022Q4,Africa,Egypt,20555.64
2670,2022Q4,Africa,Equatorial Guinea,10051.828
2671,2022Q4,Africa,Eritrea,2572.136
2672,2022Q4,Africa,Eswatini,108867.55600000001
2673,2022Q4,Africa,Ethiopia,5646.1320000000005
2674,2022Q4,Africa,Gabon,11784.003999999999
2675,2022Q4,Africa,Gambia,12647.516000000001
2676,2022Q4,Africa,Ghana,4013.696
2677,2022Q4,Africa,Guinea,3066.947
2678,2022Q4,Africa,Guinea-Bissau,7690.004
2679,2022Q4,Africa,Kenya,9674.808
2680,2022Q4,Africa,Lesotho,28168.652
2681,2022Q4,Africa,Liberia,5100.848
2682,2022Q4,Africa,Libya,86930.984
2683,2022Q4,Africa,Madagascar,4386.871
2684,2022Q4,Africa,Malawi,12101.471
2685,2022Q4,Africa,Mali,3022.208
2686,2022Q4,Africa,Mauritania,19358.368
2687,2022Q4,Africa,Mauritius,73234.789
2688,2022Q4,Africa,Mayotte,52754.732
2689,2022Q4,Africa,Morocco,39994.94
2690,2022Q4,Africa,Mozambique,6211.546
2691,2022Q4,Africa,Namibia,146238.58899999998
2692,2022Q4,Africa,Niger,1102.138
2693,2022Q4,Africa,Nigeria,1328.204
2694,2022Q4,Africa,Reunion,85033.599
2695,2022Q4,Africa,Rwanda,9796.312
2696,2022Q4,Africa,Saint Helena,0.0
2697,2022Q4,Africa,Sao Tome and Principe,31153.131999999998
2698,2022Q4,Africa,Senegal,10455.708
2699,2022Q4,Africa,Seychelles,146926.77
2700,2022Q4,Africa,Sierra Leone,1336.3
2701,2022Q4,Africa,Somalia,7115.280000000001
2702,2022Q4,Africa,South Africa,157271.494
2703,2022Q4,Africa,South Sudan,1163.34
2704,2022Q4,Africa,Sudan,9774.922
2705,2022Q4,Africa,Tanzania,1186.892
2706,2022Q4,Africa,Togo,3006.302
2707,2022Q4,Africa,Tunisia,217897.269
2708,2022Q4,Africa,Uganda,7067.991999999999
2709,2022Q4,Africa,Zambia,18467.209
2710,2022Q4,Africa,Zimbabwe,31655.943
2711,2022Q4,Asia,Afghanistan,17508.453
2712,2022Q4,Asia,Armenia,287907.583
2713,2022Q4,Asia,Azerbaijan,88489.288
2714,2022Q4,Asia,Bahrain,95609.592
2715,2022Q4,Asia,Bangladesh,15811.564
2716,2022Q4,Asia,Bhutan,2469.188
2717,2022Q4,Asia,Brunei,28676.93
2718,2022Q4,Asia,Cambodia,16767.368
2719,2022Q4,Asia,China,1980.245
2720,2022Q4,Asia,Georgia,414782.136
2721,2022Q4,Asia,Hong Kong,0.0
2722,2022Q4,Asia,India,34406.956
2723,2022Q4,Asia,Indonesia,53193.243
2724,2022Q4,Asia,Iran,150225.79
2725,2022Q4,Asia,Iraq,52439.957
2726,2022Q4,Asia,Israel,115370.941
2727,2022Q4,Asia,Japan,36499.427
2728,2022Q4,Asia,Jordan,115119.508
2729,2022Q4,Asia,Kazakhstan,90366.12700000001
2730,2022Q4,Asia,Kuwait,55350.753
2731,2022Q4,Asia,Kyrgyzstan,14208.02
2732,2022Q4,Asia,Laos,8198.672
2733,2022Q4,Asia,Lebanon,179621.675
2734,2022Q4,Asia,Macao,0.0
2735,2022Q4,Asia,Malaysia,99201.849
2736,2022Q4,Asia,Maldives,54383.546
2737,2022Q4,Asia,Mongolia,57744.412000000004
2738,2022Q4,Asia,Myanmar,33081.581
2739,2022Q4,Asia,Nepal,36196.825
2740,2022Q4,Asia,North Korea,0.0
2741,2022Q4,Asia,Northern Cyprus,0.0
2742,2022Q4,Asia,Oman,93039.32400000001
2743,2022Q4,Asia,Pakistan,11948.749
2744,2022Q4,Asia,Palestine,100024.424
2745,2022Q4,Asia,Philippines,51200.505
2746,2022Q4,Asia,Qatar,23348.772
2747,2022Q4,Asia,Saudi Arabia,23841.502
2748,2022Q4,Asia,Singapore,27474.077
2749,2022Q4,Asia,South Korea,53366.383
2750,2022Q4,Asia,Sri Lanka,70752.533
2751,2022Q4,Asia,Syria,13152.228000000001
2752,2022Q4,Asia,Taiwan,0.0
2753,2022Q4,Asia,Tajikistan,1155.4279999999999
2754,2022Q4,Asia,Thailand,42496.047
2755,2022Q4,Asia,Timor,9465.42
2756,2022Q4,Asia,Turkey,109274.389
2757,2022Q4,Asia,Turkmenistan,0.0
2758,2022Q4,Asia,United Arab Emirates,22875.962
2759,2022Q4,Asia,Uzbekistan,2699.3720000000003
2760,2022Q4,Asia,Vietnam,40448.02
2761,2022Q4,Asia,Yemen,5893.424
2762,2022Q4,Europe,Albania,116299.8
2763,2022Q4,Europe,Andorra,179852.975
2764,2022Q4,Europe,Austria,218633.866
2765,2022Q4,Europe,Belarus,68679.472
2766,2022Q4,Europe,Belgium,260152.027
2767,2022Q4,Europe,Bosnia and Herzegovina,460557.344
2768,2022Q4,Europe,Bulgaria,513782.524
2769,2022Q4,Europe,Croatia,393283.878
2770,2022Q4,Europe,Cyprus,124776.93
2771,2022Q4,Europe,Czechia,366159.483
2772,2022Q4,Europe,Denmark,116149.76
2773,2022Q4,Europe,England,0.0
2774,2022Q4,Europe,Estonia,183378.79
2775,2022Q4,Europe,Faeroe Islands,48496.696
2776,2022Q4,Europe,Finland,130137.732
2777,2022Q4,Europe,France,225291.63700000002
2778,2022Q4,Europe,Germany,176513.449
2779,2022Q4,Europe,Gibraltar,307127.33400000003
2780,2022Q4,Europe,Greece,301676.985
2781,2022Q4,Europe,Guernsey,83879.428
2782,2022Q4,Europe,Hungary,443745.875
2783,2022Q4,Europe,Iceland,37932.126
2784,2022Q4,Europe,Ireland,150904.977
2785,2022Q4,Europe,Isle of Man,126245.068
2786,2022Q4,Europe,Italy,281282.896
2787,2022Q4,Europe,Jersey,117820.141
2788,2022Q4,Europe,Kosovo,164758.715
2789,2022Q4,Europe,Latvia,341356.628
2790,2022Q4,Europe,Liechtenstein,201702.464
2791,2022Q4,Europe,Lithuania,314792.634
2792,2022Q4,Europe,Luxembourg,131843.534
2793,2022Q4,Europe,Malta,143071.459
2794,2022Q4,Europe,Moldova,334525.925
2795,2022Q4,Europe,Monaco,162752.448
2796,2022Q4,Europe,Montenegro,383211.447
2797,2022Q4,Europe,Netherlands,119726.577
2798,2022Q4,Europe,North Macedonia,433392.423
2799,2022Q4,Europe,Northern Ireland,0.0
2800,2022Q4,Europe,Norway,74980.63
2801,2022Q4,Europe,Poland,272783.619
2802,2022Q4,Europe,Portugal,227542.35
2803,2022Q4,Europe,Romania,314586.461
2804,2022Q4,Europe,Russia,248551.983
2805,2022Q4,Europe,San Marino,325319.069
2806,2022Q4,Europe,Scotland,0.0
2807,2022Q4,Europe,Serbia,231607.236
2808,2022Q4,Europe,Slovakia,336794.754
2809,2022Q4,Europe,Slovenia,370532.646
2810,2022Q4,Europe,Spain,227897.011
2811,2022Q4,Europe,Sweden,183783.853
2812,2022Q4,Europe,Switzerland,144695.521
2813,2022Q4,Europe,Ukraine,249600.312
2814,2022Q4,Europe,United Kingdom,289348.968
2815,2022Q4,Europe,Vatican,0.0
2816,2022Q4,Europe,Wales,0.0
2817,2022Q4,North America,Anguilla,69534.51999999999
2818,2022Q4,North America,Antigua and Barbuda,143241.056
2819,2022Q4,North America,Aruba,212532.542
2820,2022Q4,North America,Bahamas,186922.104
2821,2022Q4,North America,Barbados,184067.95799999998
2822,2022Q4,North America,Belize,155993.91999999998
2823,2022Q4,North America,Bermuda,214851.962
2824,2022Q4,North America,Bonaire Sint Eustatius and Saba,129491.346
2825,2022Q4,North America,British Virgin Islands,187922.88
2826,2022Q4,North America,Canada,111230.906
2827,2022Q4,North America,Cayman Islands,47277.443
2828,2022Q4,North America,Costa Rica,160170.287
2829,2022Q4,North America,Cuba,69991.668
2830,2022Q4,North America,Curacao,141113.028
2831,2022Q4,North America,Dominica,93570.44
2832,2022Q4,North America,Dominican Republic,35919.008
2833,2022Q4,North America,El Salvador,61415.834
2834,2022Q4,North America,Greenland,34198.332
2835,2022Q4,North America,Grenada,173969.158
2836,2022Q4,North America,Guadeloupe,231197.027
2837,2022Q4,North America,Guatemala,102665.484
2838,2022Q4,North America,Haiti,6823.571
2839,2022Q4,North America,Honduras,97334.41
2840,2022Q4,North America,Jamaica,110546.776
2841,2022Q4,North America,Martinique,265316.547
2842,2022Q4,North America,Mexico,238784.17
2843,2022Q4,North America,Montserrat,166779.992
2844,2022Q4,North America,Nicaragua,3243.9199999999996
2845,2022Q4,North America,Panama,177847.429
2846,2022Q4,North America,Puerto Rico,151372.886
2847,2022Q4,North America,Saint Barthelemy,41841.047999999995
2848,2022Q4,North America,Saint Kitts and Nevis,88756.54
2849,2022Q4,North America,Saint Lucia,207947.874
2850,2022Q4,North America,Saint Martin (French part),133014.796
2851,2022Q4,North America,Saint Pierre and Miquelon,21240.467
2852,2022Q4,North America,Saint Vincent and the Grenadines,102925.232
2853,2022Q4,North America,Sint Maarten (Dutch part),183992.567
2854,2022Q4,North America,Trinidad and Tobago,255638.146
2855,2022Q4,North America,Turks and Caicos Islands,72431.416
2856,2022Q4,North America,United States,289618.199
2857,2022Q4,North America,United States Virgin Islands,115039.349
2858,2022Q4,Oceania,American Samoa,70617.452
2859,2022Q4,Oceania,Australia,57961.587999999996
2860,2022Q4,Oceania,Cook Islands,5401.5960000000005
2861,2022Q4,Oceania,Fiji,86913.018
2862,2022Q4,Oceania,French Polynesia,194938.15600000002
2863,2022Q4,Oceania,Guam,217448.736
2864,2022Q4,Oceania,Kiribati,9113.244
2865,2022Q4,Oceania,Marshall Islands,37602.516
2866,2022Q4,Oceania,Micronesia (country),44360.567
2867,2022Q4,Oceania,Nauru,7249.232000000001
2868,2022Q4,Oceania,New Caledonia,99627.90400000001
2869,2022Q4,Oceania,New Zealand,38683.095
2870,2022Q4,Oceania,Niue,0.0
2871,2022Q4,Oceania,Northern Mariana Islands,74676.262
2872,2022Q4,Oceania,Palau,37934.128000000004
2873,2022Q4,Oceania,Papua New Guinea,6061.662
2874,2022Q4,Oceania,Pitcairn,0.0
2875,2022Q4,Oceania,Samoa,11996.983999999999
2876,2022Q4,Oceania,Solomon Islands,19434.724000000002
2877,2022Q4,Oceania,Tokelau,0.0
2878,2022Q4,Oceania,Tonga,10330.588
2879,2022Q4,Oceania,Tuvalu,0.0
2880,2022Q4,Oceania,Vanuatu,3941.924
2881,2022Q4,Oceania,Wallis and Futuna,55536.352
2882,2022Q4,South America,Argentina,262821.664
2883,2022Q4,South America,Bolivia,167441.41199999998
2884,2022Q4,South America,Brazil,294446.337
2885,2022Q4,South America,Chile,291358.958
2886,2022Q4,South America,Colombia,251642.046
2887,2022Q4,South America,Ecuador,183512.886
2888,2022Q4,South America,Falkland Islands,0.0
2889,2022Q4,South America,French Guiana,124172.58
2890,2022Q4,South America,Guyana,145921.929
2891,2022Q4,South America,Paraguay,266178.868
2892,2022Q4,South America,Peru,586988.867
2893,2022Q4,South America,Suriname,206950.65800000002
2894,2022Q4,South America,Uruguay,202329.619
2895,2022Q4,South America,Venezuela,18932.289
2896,2023Q1,Africa,Algeria,13791.69
2897,2023Q1,Africa,Angola,4885.779
2898,2023Q1,Africa,Benin,1098.63
2899,2023Q1,Africa,Botswana,95566.266
2900,2023Q1,Africa,Burkina Faso,1571.806
2901,2023Q1,Africa,Burundi,104.75999999999999
2902,2023Q1,Africa,Cameroon,6339.042
2903,2023Q1,Africa,Cape Verde,62621.995
2904,2023Q1,Africa,Central African Republic,1822.8600000000001
2905,2023Q1,Africa,Chad,985.14
2906,2023Q1,Africa,Comoros,17208.72
2907,2023Q1,Africa,Congo,5845.808999999999
2908,2023Q1,Africa,Cote d'Ivoire,2663.645
2909,2023Q1,Africa,Democratic Republic of Congo,1330.3
2910,2023Q1,Africa,Djibouti,15175.980000000001
2911,2023Q1,Africa,Egypt,20118.133
2912,2023Q1,Africa,Equatorial Guinea,9833.31
2913,2023Q1,Africa,Eritrea,2516.22
2914,2023Q1,Africa,Eswatini,106591.58499999999
2915,2023Q1,Africa,Ethiopia,5523.462
2916,2023Q1,Africa,Gabon,11527.829999999998
2917,2023Q1,Africa,Gambia,12372.570000000002
2918,2023Q1,Africa,Ghana,3930.33
2919,2023Q1,Africa,Guinea,3032.64
2920,2023Q1,Africa,Guinea-Bissau,7522.83
2921,2023Q1,Africa,Kenya,9475.2
2922,2023Q1,Africa,Lesotho,27556.289999999997
2923,2023Q1,Africa,Liberia,4989.393
2924,2023Q1,Africa,Libya,85041.18000000001
2925,2023Q1,Africa,Madagascar,4318.45
2926,2023Q1,Africa,Malawi,11846.145
2927,2023Q1,Africa,Mali,2959.6499999999996
2928,2023Q1,Africa,Mauritania,18945.809999999998
2929,2023Q1,Africa,Mauritius,72275.971
2930,2023Q1,Africa,Mayotte,51607.89000000001
2931,2023Q1,Africa,Morocco,39153.834
2932,2023Q1,Africa,Mozambique,6110.755999999999
2933,2023Q1,Africa,Namibia,143335.25900000002
2934,2023Q1,Africa,Niger,1081.71
2935,2023Q1,Africa,Nigeria,1299.33
2936,2023Q1,Africa,Reunion,84857.021
2937,2023Q1,Africa,Rwanda,9590.057
2938,2023Q1,Africa,Saint Helena,0.0
2939,2023Q1,Africa,Sao Tome and Principe,30497.875
2940,2023Q1,Africa,Senegal,10243.461
2941,2023Q1,Africa,Seychelles,144490.59
2942,2023Q1,Africa,Sierra Leone,1307.25
2943,2023Q1,Africa,Somalia,6960.6
2944,2023Q1,Africa,South Africa,154156.337
2945,2023Q1,Africa,South Sudan,1138.05
2946,2023Q1,Africa,Sudan,9621.242
2947,2023Q1,Africa,Tanzania,1162.3500000000001
2948,2023Q1,Africa,Togo,2949.57
2949,2023Q1,Africa,Tunisia,213561.606
2950,2023Q1,Africa,Uganda,6914.8859999999995
2951,2023Q1,Africa,Zambia,18195.371
2952,2023Q1,Africa,Zimbabwe,31217.848
2953,2023Q1,Asia,Afghanistan,17223.807
